0,791.0,258.19093847354577,205.98924431917035
1,791.0,213.68664837246848,210.18664837246848
2,791.0,204.44736842105954,140.05263157894046
3,791.0,204.5975177305063,411.7890070922188
4,791.0,215.27045923212242,338.03087932039136
5,791.0,257.50769206955647,344.51923017389134
,frame,x,y
0,791.0,258.19093847354577,205.98924431917035
1,791.0,213.68664837246848,210.18664837246848
2,791.0,204.44736842105954,140.05263157894046
3,791.0,204.5975177305063,411.7890070922188
4,791.0,215.27045923212242,338.03087932039136
5,791.0,257.50769206955647,344.51923017389134
,frame,x,y
0,791.0,258.19093847354577,205.98924431917035
1,791.0,213.68664837246848,210.18664837246848
2,791.0,204.44736842105954,140.05263157894046
3,791.0,204.5975177305063,411.7890070922188
4,791.0,215.27045923212242,338.03087932039136
5,791.0,257.50769206955647,344.51923017389134
frame,x,y
791.0,258.19093847354577,205.98924431917035
791.0,213.68664837246848,210.18664837246848
791.0,204.44736842105954,140.05263157894046
791.0,204.5975177305063,411.7890070922188
791.0,215.27045923212242,338.03087932039136
791.0,257.50769206955647,344.51923017389134
frame,x,y
791.0,258.19093847354577,205.98924431917035
791.0,213.68664837246848,210.18664837246848
791.0,204.44736842105954,140.05263157894046
791.0,204.5975177305063,411.7890070922188
791.0,215.27045923212242,338.03087932039136
791.0,257.50769206955647,344.51923017389134
