n,s1,s2,t,x,y,frame,particle
2,"(3, 4)","(1, 2)",517.09,57.14746207657553,188.95212019346408,73870,973
2,"(3,)","(1,)",517.09,160.92822424657447,125.19811881537107,73870,972
2,"(3,)","(1,)",517.097,160.92819748814532,125.19817768420843,73871,972
2,"(3, 4)","(1, 2)",517.097,57.14761075012734,188.95230642057427,73871,973
2,"(3,)","(1,)",517.104,160.92817153874242,125.19823477317915,73872,972
2,"(3, 4)","(1, 2)",517.104,57.14775583361612,188.9524881508048,73872,973
2,"(3, 4)","(1, 2)",517.111,57.14789733034647,188.95266538829497,73873,973
2,"(3,)","(1,)",517.111,160.928146397462,125.1982900842715,73873,972
2,"(3, 4)","(1, 2)",517.118,57.1480352436121,188.95283813717063,73874,973
2,"(3,)","(1,)",517.118,160.92812206340358,125.19834361946671,73874,972
2,"(3, 4)","(1, 2)",517.125,57.14816957669557,188.95300640154326,73875,973
2,"(3,)","(1,)",517.125,160.92809853566987,125.19839538073856,73875,972
2,"(3, 4)","(1, 2)",517.132,57.14830033286797,188.9531701855104,73875,975
2,"(3,)","(1,)",517.132,160.92807581336712,125.19844537005352,73875,974
2,"(3, 4)","(1, 2)",517.139,57.1484275153887,188.9533294931546,73877,978
2,"(3,)","(1,)",517.139,160.9280538956049,125.19849358937056,73877,976
2,"(3, 4)","(1, 2)",517.146,57.14855112750556,188.95348432854408,73877,979
2,"(3,)","(1,)",517.146,160.92803278149609,125.1985400406413,73877,977
2,"(3, 4)","(1, 2)",517.153,57.14867117245416,188.9536346957317,73879,981
2,"(3,)","(1,)",517.153,160.92801247015697,125.19858472580992,73879,980
2,"(3,)","(1,)",517.1669999999999,160.99967189361013,125.17694057182608,73880,982
2,"(3, 4)","(1, 2)",517.1669999999999,57.14890057372816,188.9539220416369,73880,983
2,"(3,)","(1,)",517.16,160.92799296070726,125.19862764681305,73880,980
2,"(3, 4)","(1, 2)",517.16,57.148787653457994,188.95378059875526,73880,981
2,"(3, 4)","(1, 2)",517.174,57.12586044647245,188.9423419137159,73882,985
2,"(3,)","(1,)",517.174,160.99965662400749,125.1769933571895,73882,984
2,"(3, 4)","(1, 2)",517.181,57.125963152233936,188.94247656423042,73883,985
2,"(3,)","(1,)",517.181,160.99964183884788,125.17704446788572,73883,984
2,"(3, 4)","(1, 2)",517.188,57.126062564828345,188.9426068972984,73884,985
2,"(3,)","(1,)",517.188,160.99962753766275,125.17709390553465,73884,984
2,"(3, 4)","(1, 2)",517.195,57.12615868703521,188.94273291656376,73885,985
2,"(3,)","(1,)",517.195,160.99961371998532,125.17714167174981,73885,984
2,"(3, 4)","(1, 2)",517.202,57.12625152162226,188.94285462565517,73886,985
2,"(3,)","(1,)",517.202,160.99960038535067,125.17718776813815,73886,984
2,"(3, 4)","(1, 2)",517.2090000000001,57.12634107134528,188.94297202818558,73887,985
2,"(3,)","(1,)",517.2090000000001,160.999587533296,125.17723219630014,73887,984
2,"(3, 4)","(1, 2)",517.216,57.12642733894802,188.94308512775203,73888,985
2,"(3,)","(1,)",517.216,160.9995751633601,125.17727495782957,73888,984
2,"(3,)","(1,)",517.2230000000001,160.99956327508374,125.17731605431386,73889,984
2,"(3, 4)","(1, 2)",517.2230000000001,57.126510327161725,188.94319392793528,73889,985
2,"(3, 4)","(1, 2)",517.23,57.12659003870556,188.94329843230042,73890,985
2,"(3,)","(1,)",517.23,160.99955186800975,125.17735548733386,73890,984
2,"(3, 4)","(1, 2)",517.237,57.1266664762862,188.94339864439576,73891,985
2,"(3,)","(1,)",517.237,160.9995409416826,125.1773932584641,73891,984
2,"(3, 4)","(1, 2)",517.244,57.126739642597954,188.94349456775367,73892,985
2,"(3,)","(1,)",517.244,160.99953049564868,125.17742936927252,73892,984
2,"(3,)","(1,)",517.251,160.99952052945625,125.17746382132093,73893,984
2,"(3, 4)","(1, 2)",517.251,57.12680954032243,188.94358620589,73893,985
2,"(3, 4)","(1, 2)",517.258,57.12677172070842,188.94362089355374,73894,985
2,"(3,)","(1,)",517.258,160.9995110426554,125.17749661616458,73894,984
2,"(3, 4)","(1, 2)",517.2719999999999,57.12689544435243,188.9437829328601,73895,987
2,"(3,)","(1,)",517.2719999999999,160.9994935054378,125.17755724042736,73895,986
2,"(3, 4)","(1, 2)",517.265,57.126835215586155,188.9437040519996,73895,985
2,"(3,)","(1,)",517.265,160.99950203479798,125.17752775535246,73895,984
2,"(3,)","(1,)",517.286,160.99947788043292,125.17761125437798,73897,989
2,"(3, 4)","(1, 2)",517.286,57.12700611409362,188.9439278756335,73897,991
2,"(3,)","(1,)",517.279,160.99948545413034,125.17758507292575,73897,988
2,"(3, 4)","(1, 2)",517.279,57.12695240964625,188.94385753959168,73897,990
2,"(3, 4)","(1, 2)",517.293,57.127056560308134,188.94399394440862,73899,994
2,"(3,)","(1,)",517.293,160.9994710978263,125.17763569228292,73899,992
2,"(3, 4)","(1, 2)",517.3,57.127103750890406,188.9440557493229,73899,995
2,"(3,)","(1,)",517.3,160.99946447817416,125.17765857622696,73899,993
2,"(3, 4)","(1, 2)",517.307,57.127147688428536,188.9441132937661,73901,997
2,"(3,)","(1,)",517.307,160.9994583348026,125.17767981368307,73901,996
2,"(3, 4)","(1, 2)",517.314,57.12718837549807,188.9441665811113,73902,997
2,"(3,)","(1,)",517.314,160.99945266727588,125.17769940615752,73902,996
2,"(3, 4)","(1, 2)",517.321,56.71271060507382,188.7189882993953,73903,997
2,"(3,)","(1,)",517.321,160.9994474751599,125.17771735515078,73903,996
2,"(3, 4)","(1, 2)",517.328,56.712830752725495,188.71914742514957,73904,997
2,"(3,)","(1,)",517.328,160.9994427580224,125.17773366215741,73904,996
2,"(3, 4)","(1, 2)",517.335,56.712947442702706,188.71930197149624,73905,997
2,"(3,)","(1,)",517.335,161.50813267620015,125.00093714297316,73905,996
2,"(3,)","(1,)",517.342,161.50805833520238,125.00108980134974,73906,996
2,"(3, 4)","(1, 2)",517.342,56.7130606776615,188.7194519419532,73906,997
2,"(3, 4)","(1, 2)",517.349,56.713170460244605,188.71959734002044,73907,997
2,"(3,)","(1,)",517.349,161.50798495418434,125.00124048841889,73907,996
2,"(3, 4)","(1, 2)",517.356,56.713276793081256,188.71973816918018,73908,997
2,"(3,)","(1,)",517.356,161.5079125320561,125.001389206419,73908,996
2,"(3, 4)","(1, 2)",517.363,56.71337967878745,188.71987443289711,73909,997
2,"(3,)","(1,)",517.363,161.50784106773105,125.00153595758152,73909,996
2,"(3, 4)","(1, 2)",517.37,56.71347911996562,188.72000613461793,73910,997
2,"(3,)","(1,)",517.37,161.50777056012555,125.00168074413135,73910,996
2,"(3, 4)","(1, 2)",517.377,56.713575119205075,188.72013327777194,73910,999
2,"(3,)","(1,)",517.377,161.50770100815944,125.00182356828682,73910,998
2,"(3, 4)","(1, 2)",517.384,56.71366767908177,188.7202558657708,73912,1001
2,"(3,)","(1,)",517.384,161.50763241075555,125.00196443225995,73912,1000
2,"(3, 4)","(1, 2)",517.391,56.71375680215858,188.72037390200884,73913,1001
2,"(3,)","(1,)",517.391,161.5075647668396,125.00210333825649,73913,1000
2,"(3,)","(1,)",517.398,161.50749807534055,125.00224028847609,73914,1000
2,"(3, 4)","(1, 2)",517.398,56.71384249098506,188.72048738986283,73914,1001
2,"(3, 4)","(1, 2)",517.405,56.713924748097895,188.7205963326922,73915,1001
2,"(3,)","(1,)",517.405,161.50743233519006,125.00237528511246,73915,1000
2,"(3, 4)","(1, 2)",517.4119999999999,56.7140035760207,188.7207007338394,73915,1003
2,"(3,)","(1,)",517.4119999999999,161.5073675453227,125.00250833035345,73915,1002
2,"(3, 4)","(1, 2)",517.419,56.71407897726422,188.7208005966297,73917,1006
2,"(3,)","(1,)",517.419,161.50730370467582,125.00263942638121,73917,1004
2,"(3, 4)","(1, 2)",517.4259999999999,56.7141509543265,188.72089592437152,73917,1007
2,"(3,)","(1,)",517.4259999999999,161.50724081218945,125.00276857537227,73917,1005
2,"(3, 4)","(1, 2)",517.433,56.714219509692725,188.72098672035636,73919,1009
2,"(3,)","(1,)",517.433,161.50717886680638,125.00289577949785,73919,1008
2,"(3, 4)","(1, 2)",517.44,56.714284645835676,188.72107298785912,73920,1009
2,"(3,)","(1,)",517.44,161.5071178674718,125.00302104092368,73920,1008
2,"(3,)","(1,)",517.447,161.50705781313366,125.00314436181034,73921,1008
2,"(3, 4)","(1, 2)",517.447,56.71434636521565,188.72115473013832,73921,1009
2,"(3, 4)","(1, 2)",517.4540000000001,56.7144046702806,188.72123195043602,73922,1009
2,"(3,)","(1,)",517.4540000000001,161.5069987027422,125.00326574431342,73922,1008
2,"(3, 4)","(1, 2)",517.461,56.714459563466356,188.72130465197841,73923,1009
2,"(3,)","(1,)",517.461,161.50694053525018,125.00338519058347,73923,1008
2,"(3, 4)","(1, 2)",517.4680000000001,56.7145110471968,188.72137283797557,73924,1009
2,"(3,)","(1,)",517.4680000000001,161.5068833096127,125.00350270276618,73924,1008
2,"(3, 4)","(1, 2)",517.475,56.714559123883845,188.72143651162196,73925,1009
2,"(3,)","(1,)",517.475,161.5068270247871,125.00361828300258,73925,1008
2,"(3, 4)","(1, 2)",517.482,56.71460379592778,188.72149567609654,73926,1009
2,"(3,)","(1,)",517.482,161.50677167973302,125.003731933429,73926,1008
2,"(3, 4)","(1, 2)",517.489,56.71464506571744,188.72155033456315,73927,1009
2,"(3,)","(1,)",517.489,161.5067172734123,125.00384365617737,73927,1008
2,"(3, 4)","(1, 2)",517.496,56.71468293563024,188.72160049017043,73928,1009
2,"(3,)","(1,)",517.496,161.5066638047889,125.0039534533752,73928,1008
2,"(3,)","(1,)",517.503,161.5066112728289,125.00406132714559,73929,1008
2,"(3, 4)","(1, 2)",517.503,56.714717408032406,188.72164614605234,73929,1009
2,"(3, 4)","(1, 2)",517.5169999999999,56.18281096091315,188.42541362429557,73930,1009
2,"(3,)","(1,)",517.5169999999999,161.50650901477346,125.00427131287628,73930,1010
2,"(3, 4)","(1, 2)",517.51,56.18274345788825,188.4252730440298,73930,1011
2,"(3,)","(1,)",517.51,161.5065596765004,125.00416727960764,73930,1008
2,"(3,)","(1,)",517.531,161.50642811809058,125.00446761262276,73932,1013
2,"(3, 4)","(1, 2)",517.531,56.182940850025616,188.4256841284097,73932,1015
2,"(3,)","(1,)",517.524,161.50647681595777,125.0043674409184,73932,1012
2,"(3, 4)","(1, 2)",517.524,56.1828767581004,188.42555065202257,73932,1014
2,"(3, 4)","(1, 2)",517.538,56.18300323725893,188.4258140546441,73934,1018
2,"(3,)","(1,)",517.538,161.50638034981512,125.00456587215332,73934,1016
2,"(3, 4)","(1, 2)",517.545,56.183063920365,188.4259404319019,73934,1019
2,"(3,)","(1,)",517.545,161.5063335101118,125.0046622216073,73934,1017
2,"(3, 4)","(1, 2)",517.552,56.18312289990313,188.42606326134774,73936,1021
2,"(3,)","(1,)",517.552,161.50628759796282,125.00475666307844,73936,1020
2,"(3, 4)","(1, 2)",517.559,56.1831801764274,188.4261825441357,73937,1021
2,"(3,)","(1,)",517.559,161.50624261235203,125.00484919865688,73937,1020
2,"(3, 4)","(1, 2)",517.566,56.18323575048693,188.42629828140926,73938,1021
2,"(3,)","(1,)",517.566,161.5061985522649,125.00493983042941,73938,1020
2,"(3, 4)","(1, 2)",517.573,56.18328962262591,188.4264104743017,73939,1021
2,"(3,)","(1,)",517.573,161.5061554166887,125.00502856047932,73939,1020
2,"(3, 4)","(1, 2)",517.58,56.18334179338382,188.42651912393663,73940,1021
2,"(3,)","(1,)",517.58,161.50611320461218,125.00511539088684,73940,1020
2,"(3,)","(1,)",517.587,161.50607191502561,125.0052003237289,73941,1020
2,"(3, 4)","(1, 2)",517.587,56.183391797640674,188.42662397276908,73941,1021
2,"(3, 4)","(1, 2)",517.594,56.1834405671605,188.4267255392506,73942,1021
2,"(3,)","(1,)",517.594,161.50603154692087,125.00528336107924,73942,1020
2,"(3, 4)","(1, 2)",517.601,56.18347059284521,188.4268141035236,73943,1021
2,"(3,)","(1,)",517.601,161.50599209929118,125.00536450500871,73943,1020
2,"(3, 4)","(1, 2)",517.6080000000001,56.15043307035245,188.40854720675148,73944,1021
2,"(3,)","(1,)",517.6080000000001,161.5059535711313,125.00544375758508,73944,1020
2,"(3, 4)","(1, 2)",517.622,56.150535504183594,188.4087450732968,73945,1023
2,"(3,)","(1,)",517.622,161.50587926920724,125.0055965969353,73945,1022
2,"(3,)","(1,)",517.615,161.5059159614375,125.00552112087328,73945,1020
2,"(3, 4)","(1, 2)",517.615,56.15048523017707,188.40864796139653,73945,1021
2,"(3, 4)","(1, 2)",517.629,56.150583892994305,188.40883854365418,73947,1025
2,"(3,)","(1,)",517.629,161.50584349343941,125.00567018783056,73947,1024
2,"(3, 4)","(1, 2)",517.636,56.150630397227594,188.40892837366317,73948,1025
2,"(3,)","(1,)",517.636,161.50580863313417,125.00574189561556,73948,1024
2,"(3, 4)","(1, 2)",517.643,56.15067501749786,188.4090145645108,73949,1025
2,"(3,)","(1,)",517.643,161.50577468729313,125.0058117223442,73949,1024
2,"(3,)","(1,)",517.6569999999999,161.50570953501557,125.0059457408354,73950,1026
2,"(3, 4)","(1, 2)",517.6569999999999,56.1507586085895,188.409176033435,73950,1027
2,"(3, 4)","(1, 2)",517.65,56.15071775441601,188.4090971173769,73950,1025
2,"(3,)","(1,)",517.65,161.5057416549189,125.00587967006788,73950,1024
2,"(3, 4)","(1, 2)",517.664,56.150797580622395,188.40925131385188,73952,1031
2,"(3,)","(1,)",517.664,161.50567832658828,125.00600993669315,73952,1028
2,"(3, 4)","(1, 2)",517.6709999999999,56.15065873873229,188.40922555913357,73952,1030
2,"(3,)","(1,)",517.6709999999999,161.50564802864346,125.00607225968493,73952,1029
2,"(3, 4)","(1, 2)",517.678,56.1506939296789,188.4092935885577,73954,1034
2,"(3,)","(1,)",517.678,161.50561864018857,125.00613271185223,73954,1032
2,"(3, 4)","(1, 2)",517.685,56.15072724232867,188.40935798694986,73954,1035
2,"(3,)","(1,)",517.685,161.50559016023234,125.00619129523425,73954,1033
2,"(3, 4)","(1, 2)",517.692,56.15075867727322,188.4094187554537,73956,1037
2,"(3,)","(1,)",517.692,161.5055625877846,125.00624801186774,73956,1036
2,"(3, 4)","(1, 2)",517.6990000000001,56.150788235101814,188.4094758952084,73957,1037
2,"(3,)","(1,)",517.6990000000001,161.50553592185628,125.00630286378723,73957,1036
2,"(3, 4)","(1, 2)",517.706,56.15081591640164,188.40952940734908,73958,1037
2,"(3,)","(1,)",517.706,161.50551016145934,125.00635585302507,73958,1036
2,"(3,)","(1,)",517.7130000000001,161.50548530560698,125.00640698161128,73959,1036
2,"(3, 4)","(1, 2)",517.7130000000001,56.15084172175789,188.40957929300706,73959,1037
2,"(3, 4)","(1, 2)",517.72,56.150865651754025,188.4096255533101,73960,1037
2,"(3,)","(1,)",517.72,161.50546135331317,125.00645625157377,73960,1036
2,"(3, 4)","(1, 2)",517.727,56.15088770697197,188.40966818938332,73961,1037
2,"(3,)","(1,)",517.727,161.70977648523018,124.9347610357097,73961,1036
2,"(3, 4)","(1, 2)",517.734,55.45661931578185,187.99564244533425,73962,1037
2,"(3,)","(1,)",517.734,161.70977290964763,124.93484985963936,73962,1036
2,"(3, 4)","(1, 2)",517.741,55.456713720507814,187.9958390508348,73963,1037
2,"(3,)","(1,)",517.741,161.7097694021898,124.93493699122732,73963,1036
2,"(3, 4)","(1, 2)",517.748,55.45680621447658,187.9960316770285,73964,1037
2,"(3,)","(1,)",517.748,161.7097659628009,124.93502243185965,73964,1036
2,"(3, 4)","(1, 2)",517.755,55.456896798187636,187.99622032495552,73965,1037
2,"(3,)","(1,)",517.755,161.70976259142515,124.93510618292332,73965,1036
2,"(3, 4)","(1, 2)",517.762,55.45698547213939,187.99640499565385,73965,1039
2,"(3,)","(1,)",517.762,161.70975928800664,124.935188245806,73965,1038
2,"(3,)","(1,)",517.776,161.70975288481782,124.9353473125829,73967,1041
2,"(3, 4)","(1, 2)",517.776,55.457157092755175,187.9967624095092,73967,1043
2,"(3,)","(1,)",517.769,161.7097560524895,124.93526862189613,73967,1040
2,"(3, 4)","(1, 2)",517.769,55.45707223682948,187.99658569015992,73967,1042
2,"(3, 4)","(1, 2)",517.783,55.45724004041328,187.99693515473652,73969,1045
2,"(3,)","(1,)",517.783,161.70974978493558,124.93542431925644,73969,1044
2,"(3, 4)","(1, 2)",517.79,55.45732108030067,187.9971039268765,73970,1045
2,"(3,)","(1,)",517.79,161.70974675278688,124.93549964330755,73970,1044
2,"(3, 4)","(1, 2)",517.797,55.45687927087677,187.99693768429813,73971,1045
2,"(3,)","(1,)",517.797,161.70974378831562,124.93557328612779,73971,1044
2,"(3,)","(1,)",517.804,161.70974089146583,124.93564524910965,73972,1044
2,"(3, 4)","(1, 2)",517.804,55.45695646583496,187.99709857490032,73972,1045
2,"(3, 4)","(1, 2)",517.811,55.45703175664846,187.99725549686264,73973,1045
2,"(3,)","(1,)",517.811,161.71091663414546,124.9353030652301,73973,1044
2,"(3, 4)","(1, 2)",517.818,55.457105143814964,187.9974084512224,73974,1045
2,"(3,)","(1,)",517.818,161.7109139454993,124.93537191865185,73974,1044
2,"(3, 4)","(1, 2)",517.825,55.45717662783318,187.99755743901912,73975,1045
2,"(3,)","(1,)",517.825,161.71091132226596,124.9354390969197,73975,1044
2,"(3,)","(1,)",517.832,161.710908764391,124.93550460142764,73976,1044
2,"(3, 4)","(1, 2)",517.832,55.457246209203184,187.99770246129498,73976,1045
2,"(3,)","(1,)",517.839,161.71090627181997,124.9355684335706,73977,1044
2,"(3, 4)","(1, 2)",517.839,55.4573138884266,187.99784351909543,73977,1045
2,"(3, 4)","(1, 2)",517.846,55.45737966600683,187.9979806134697,73978,1045
2,"(3,)","(1,)",517.846,161.71090384449832,124.93563059474428,73978,1044
2,"(3, 4)","(1, 2)",517.8530000000001,55.45744354244906,187.99811374547082,73979,1045
2,"(3,)","(1,)",517.8530000000001,161.71090148237155,124.93569108634514,73979,1044
2,"(3, 4)","(1, 2)",517.86,55.4575055182609,187.99824291615653,73980,1045
2,"(3,)","(1,)",517.86,161.7108991853851,124.93574990977051,73980,1044
2,"(3, 4)","(1, 2)",517.867,55.45756559395214,187.9983681265895,73981,1045
2,"(3,)","(1,)",517.867,161.7108969534844,124.93580706641842,73981,1044
2,"(3, 4)","(1, 2)",517.874,55.45762377003528,187.99848937783787,73982,1045
2,"(3,)","(1,)",517.874,161.71089478661474,124.93586255768801,73982,1044
2,"(3, 4)","(1, 2)",517.881,55.45768004702555,187.99860667097545,73983,1045
2,"(3,)","(1,)",517.881,161.71089268472156,124.9359163849788,73983,1044
2,"(3, 4)","(1, 2)",517.888,55.45773442544114,187.99872000708234,73984,1045
2,"(3,)","(1,)",517.888,161.71089064775012,124.93596854969137,73984,1044
2,"(3,)","(1,)",517.9019999999999,161.7108867683536,124.93606789698748,73985,1046
2,"(3, 4)","(1, 2)",517.9019999999999,55.45783748863746,187.998934812558,73985,1047
2,"(3,)","(1,)",517.895,161.7108886756457,124.93601905322693,73985,1044
2,"(3, 4)","(1, 2)",517.895,55.4577869058035,187.99882938724517,73985,1045
2,"(3, 4)","(1, 2)",517.909,55.457886174471284,187.99903628412173,73987,1051
2,"(3,)","(1,)",517.909,161.710884925819,124.93611508237585,73987,1048
2,"(3, 4)","(1, 2)",517.9159999999999,55.45478051547421,187.99713884580285,73987,1050
2,"(3,)","(1,)",517.9159999999999,161.71088314798706,124.93616061079555,73987,1049
2,"(3, 4)","(1, 2)",517.923,55.45483099599288,187.9972364364051,73989,1054
2,"(3,)","(1,)",517.923,161.710881434803,124.9362044836507,73989,1052
2,"(3, 4)","(1, 2)",517.93,55.45487935966346,187.99732993464684,73989,1055
2,"(3,)","(1,)",517.93,161.71087978621202,124.93624670234631,73989,1053
2,"(3, 4)","(1, 2)",517.937,55.45492560717312,187.99741934185658,73991,1057
2,"(3,)","(1,)",517.937,161.71087820215902,124.93628726828794,73991,1056
2,"(3, 4)","(1, 2)",517.944,55.45496973921391,187.99750465937214,73992,1057
2,"(3,)","(1,)",517.944,161.71087668258937,124.93632618288193,73992,1056
2,"(3, 4)","(1, 2)",517.951,55.45501175648279,187.99758588854095,73993,1057
2,"(3,)","(1,)",517.951,161.7108752274479,124.93636344753523,73993,1056
2,"(3,)","(1,)",517.9580000000001,161.7108738366798,124.93639906365549,73994,1056
2,"(3, 4)","(1, 2)",517.9580000000001,55.42294578147751,187.97737535619626,73994,1057
2,"(3, 4)","(1, 2)",517.965,55.42298397229954,187.97745363055301,73995,1057
2,"(3,)","(1,)",517.965,161.71087251023002,124.93643303265092,73995,1056
2,"(3, 4)","(1, 2)",517.972,55.423020884286096,187.97752834556417,73996,1057
2,"(3,)","(1,)",517.972,161.71800990664013,124.93400447197416,73996,1056
2,"(3, 4)","(1, 2)",517.979,55.42305582076726,187.97759906187667,73997,1057
2,"(3,)","(1,)",517.979,161.71800712216128,124.93403730856292,73997,1056
2,"(3,)","(1,)",517.986,161.71800447944437,124.93406847339287,73998,1056
2,"(3, 4)","(1, 2)",517.986,54.91091225541359,187.64948325771576,73998,1057
2,"(3, 4)","(1, 2)",517.993,54.911074385766256,187.64971593424602,73999,1057
2,"(3,)","(1,)",517.993,161.71800197836285,124.9340979679549,73999,1056
2,"(3, 4)","(1, 2)",518.0,54.911232769704725,187.64994323422195,74000,1057
2,"(3,)","(1,)",518.0,161.71799961879037,124.9341257937404,74000,1056
2,"(3, 4)","(1, 2)",518.007,54.91138740942893,187.65016516080064,74000,1059
2,"(3,)","(1,)",518.007,161.78809270682214,124.91006720702921,74000,1058
2,"(3,)","(1,)",518.021,161.7880684028845,124.91015297587087,74002,1061
2,"(3, 4)","(1, 2)",518.021,54.91168546509468,187.65059290648173,74002,1063
2,"(3,)","(1,)",518.014,161.78808029834218,124.91011099668043,74002,1060
2,"(3, 4)","(1, 2)",518.014,54.91153830715086,187.6503817171566,74002,1062
2,"(3, 4)","(1, 2)",518.028,54.91182888549688,187.65079873198584,74004,1065
2,"(3,)","(1,)",518.028,161.78805701990638,124.91019314651585,74004,1064
2,"(3, 4)","(1, 2)",518.035,54.91196857060683,187.65099919689683,74005,1065
2,"(3,)","(1,)",518.035,161.78804614886502,124.91023151053055,74005,1064
2,"(3, 4)","(1, 2)",518.0419999999999,54.91210452268646,187.65119430446086,74005,1067
2,"(3,)","(1,)",518.0419999999999,161.7886270119009,124.91006558875496,74005,1066
2,"(3,)","(1,)",518.049,161.78861694653833,124.91010055162731,74007,1068
2,"(3, 4)","(1, 2)",518.049,54.91223674401067,187.6513840579428,74007,1069
2,"(3, 4)","(1, 2)",518.056,54.91236523686752,187.65156846062627,74008,1069
2,"(3,)","(1,)",518.056,161.78860740058587,124.91013371028531,74008,1068
2,"(3, 4)","(1, 2)",518.063,54.91249000355829,187.65174751581375,74009,1069
2,"(3,)","(1,)",518.063,161.78859837349,124.9101650666519,74009,1068
2,"(3, 4)","(1, 2)",518.07,54.91261104639759,187.6519212268272,74010,1069
2,"(3,)","(1,)",518.07,161.78858986469731,124.91019462264956,74010,1068
2,"(3,)","(1,)",518.077,161.78858187365444,124.91022238020004,74011,1068
2,"(3, 4)","(1, 2)",518.077,54.91272836771364,187.6520895970077,74011,1069
2,"(3,)","(1,)",518.0840000000001,161.78857439980845,124.91024834122442,74012,1068
2,"(3, 4)","(1, 2)",518.0840000000001,54.91284196984822,187.65225262971612,74012,1069
2,"(3, 4)","(1, 2)",518.091,54.91295185515688,187.65241032833282,74013,1069
2,"(3,)","(1,)",518.091,161.78856744260642,124.91027250764306,74013,1068
2,"(3, 4)","(1, 2)",518.0980000000001,54.913058026009,187.65256269625823,74014,1069
2,"(3,)","(1,)",518.0980000000001,161.78856100149574,124.91029488137542,74014,1068
2,"(3, 4)","(1, 2)",518.105,54.913160484787944,187.6527097369128,74015,1069
2,"(3,)","(1,)",518.105,161.78855507592402,124.91031546434047,74015,1068
2,"(3, 4)","(1, 2)",518.112,54.91325923389101,187.65285145373693,74016,1069
2,"(3,)","(1,)",518.112,161.78854966533908,124.91033425845627,74016,1068
2,"(3, 4)","(1, 2)",518.119,54.91335427572957,187.65298785019112,74017,1069
2,"(3,)","(1,)",518.119,161.788544769189,124.91035126563999,74017,1068
2,"(3, 4)","(1, 2)",518.126,54.913445612729305,187.65311892975663,74018,1069
2,"(3,)","(1,)",518.126,161.78854038692197,124.9103664878082,74018,1068
2,"(3, 4)","(1, 2)",518.133,54.91353324732995,187.65324469593475,74019,1069
2,"(3,)","(1,)",518.133,161.78853651798653,124.91037992687644,74019,1068
2,"(3,)","(1,)",518.1469999999999,161.7885303179059,124.91040146337124,74020,1070
2,"(3, 4)","(1, 2)",518.1469999999999,54.913697419164286,187.65348030223643,74020,1071
2,"(3, 4)","(1, 2)",518.14,54.913617181985465,187.6533651522472,74020,1069
2,"(3,)","(1,)",518.14,161.78853316183148,124.91039158475945,74020,1068
2,"(3, 4)","(1, 2)",518.154,54.714915705159605,187.51791414429286,74022,1074
2,"(3,)","(1,)",518.154,161.7885279856589,124.91040956462463,74022,1073
2,"(3, 4)","(1, 2)",518.161,54.714987054516115,187.51804672814984,74022,1075
2,"(3,)","(1,)",518.161,162.12436940977284,124.7903113822358,74022,1072
2,"(3, 4)","(1, 2)",518.168,54.71505604250702,187.51817492403512,74024,1078
2,"(3,)","(1,)",518.168,162.12432029029287,124.79041244650135,74024,1076
2,"(3, 4)","(1, 2)",518.175,54.715122670281296,187.51829873408371,74024,1079
2,"(3,)","(1,)",518.175,162.12427218361668,124.79051142690376,74024,1077
2,"(3, 4)","(1, 2)",518.182,54.71518693899745,187.51841816044845,74026,1081
2,"(3,)","(1,)",518.182,162.12422508835954,124.7906083262923,74026,1080
2,"(3, 4)","(1, 2)",518.189,54.71524884982344,187.5185332052996,74027,1081
2,"(3,)","(1,)",518.189,162.12417900313832,124.79070314751276,74027,1080
2,"(3, 4)","(1, 2)",518.196,54.71530840393663,187.51864387082503,74028,1081
2,"(3,)","(1,)",518.196,162.12413392657174,124.79079589340701,74028,1080
2,"(3,)","(1,)",518.203,162.1240898572806,124.79088656681287,74029,1080
2,"(3, 4)","(1, 2)",518.203,54.71536560252397,187.51875015923042,74029,1081
2,"(3, 4)","(1, 2)",518.21,54.71542044678184,187.51885207273875,74030,1081
2,"(3,)","(1,)",518.21,162.12404679388743,124.79097517056448,74030,1080
2,"(3, 4)","(1, 2)",518.217,54.715472937915926,187.5189496135907,74031,1081
2,"(3,)","(1,)",518.217,162.12400473501674,124.791061707492,74031,1080
2,"(3, 4)","(1, 2)",518.224,54.71552307714144,187.51904278404427,74032,1081
2,"(3,)","(1,)",518.224,162.12396367929497,124.79114618042149,74032,1080
2,"(3, 4)","(1, 2)",518.231,54.71557086568298,187.51913158637498,74033,1081
2,"(3,)","(1,)",518.231,162.123954928331,124.79121646888045,74033,1080
2,"(3, 4)","(1, 2)",518.238,54.715616304774414,187.51921602287587,74034,1081
2,"(3,)","(1,)",518.238,162.12391585808234,124.79129683653565,74034,1080
2,"(3,)","(1,)",518.245,162.16687566034363,124.77474394821941,74035,1082
2,"(3, 4)","(1, 2)",518.252,54.714094642578345,187.51827970270412,74035,1083
2,"(3, 4)","(1, 2)",518.245,54.71565939565895,187.5192960958569,74035,1081
2,"(3,)","(1,)",518.252,162.16683698045617,124.77483151310062,74035,1080
2,"(3,)","(1,)",518.259,162.16679883060317,124.77491719860429,74037,1084
2,"(3, 4)","(1, 2)",518.259,54.71413347243646,187.518351583937,74037,1085
2,"(3, 4)","(1, 2)",518.266,54.39995987623818,187.304776322231,74038,1085
2,"(3,)","(1,)",518.266,162.1667619419108,124.7750007244312,74038,1084
2,"(3, 4)","(1, 2)",518.273,54.40009314450376,187.30495282564544,74039,1085
