n,s1,s2,t,x,y,frame,particle
2,"(1, 4)","(0, 2)",551.2080000000001,188.62060040182968,99.54470560862866,78744,22
2,"(4,)","(2,)",551.2080000000001,143.6207506412134,58.76477327484204,78744,23
2,"(1, 4)","(0, 2)",551.215,188.62068706319832,99.54513461305746,78745,22
2,"(4,)","(2,)",551.215,143.6205748239903,58.7646952893976,78745,23
2,"(1, 4)","(0, 2)",551.222,188.62077254280152,99.54555776732978,78746,22
2,"(4,)","(2,)",551.222,143.6204028753413,58.76461901989693,78746,23
2,"(1, 4)","(0, 2)",551.229,188.62085684166772,99.5459750765362,78747,22
2,"(4,)","(2,)",551.229,143.6202347933844,58.764544465505246,78747,23
2,"(1, 4)","(0, 2)",551.236,188.6209399608266,99.54638654577423,78748,22
2,"(4,)","(2,)",551.236,143.6200705762428,58.764471625390094,78748,23
2,"(4,)","(2,)",551.243,143.6199102220452,58.764400498721436,78749,23
2,"(1, 4)","(0, 2)",551.243,188.6210219013094,99.54679218014824,78749,22
2,"(1, 4)","(0, 2)",551.25,188.6211026641484,99.54719198476904,78750,22
2,"(4,)","(2,)",551.25,143.61975372892618,58.76433108467185,78750,23
2,"(1, 4)","(0, 2)",551.257,188.62118225037727,99.54758596475368,78750,26
2,"(4,)","(2,)",551.257,143.6196010950261,58.764263382416466,78750,25
2,"(1, 4)","(0, 2)",551.264,188.63931315248985,99.502462365367,78752,22
2,"(4,)","(2,)",551.264,143.61945231849157,58.76419739113322,78752,23
2,"(1, 4)","(0, 2)",551.271,188.6394086781205,99.50284733647385,78752,26
2,"(4,)","(2,)",551.271,143.61930739747558,58.76413311000283,78752,25
2,"(4,)","(2,)",551.278,143.61916633013786,58.76407053820901,78754,25
2,"(1, 4)","(0, 2)",551.278,188.6395028713963,99.5032269381512,78754,26
2,"(1, 4)","(0, 2)",551.285,188.63959573329475,99.50360117433864,78755,22
2,"(4,)","(2,)",551.285,143.61902911464486,58.76400967493851,78755,23
2,"(1, 4)","(0, 2)",551.2919999999999,188.63968726479482,99.50397004898129,78755,26
2,"(4,)","(2,)",551.2919999999999,143.61889574917015,58.76395051938118,78755,25
2,"(1, 4)","(0, 2)",551.299,188.63977746687667,99.50433356602976,78757,26
2,"(4,)","(2,)",551.299,143.61876623189488,58.763893070730255,78757,25
2,"(1, 4)","(0, 2)",551.306,188.63986634052205,99.50469172943977,78758,26
2,"(4,)","(2,)",551.306,143.61864056100762,58.763837328182255,78758,25
2,"(4,)","(2,)",551.313,143.61851873470502,58.76378329093728,78759,25
2,"(1, 4)","(0, 2)",551.313,188.6399538867136,99.5050445431718,78759,26
2,"(4,)","(2,)",551.32,143.62461729195832,58.7626716114909,78760,25
2,"(1, 4)","(0, 2)",551.32,188.64004010643524,99.50539201119088,78760,26
2,"(1, 4)","(0, 2)",551.327,188.64012500067184,99.50573413746623,78761,26
2,"(4,)","(2,)",551.327,143.62450180931674,58.76262033156346,78761,25
2,"(1, 4)","(0, 2)",551.3340000000001,188.64020857040927,99.50607092597107,78762,26
2,"(4,)","(2,)",551.3340000000001,143.62439016323685,58.76257075525657,78762,25
2,"(1, 4)","(0, 2)",551.341,188.6402908166344,99.50640238068209,78763,26
2,"(4,)","(2,)",551.341,143.6242823519545,58.76252288178688,78763,25
2,"(1, 4)","(0, 2)",551.3480000000001,188.64037174033473,99.50672850557936,78764,26
2,"(4,)","(2,)",551.3480000000001,143.62417837371478,58.76247671037515,78764,25
2,"(4,)","(2,)",551.355,143.62407822677255,58.76243224024645,78765,25
2,"(1, 4)","(0, 2)",551.355,188.64045134249864,99.50704930464596,78765,26
2,"(1, 4)","(0, 2)",551.362,188.64052962411517,99.50736478186757,78766,26
2,"(4,)","(2,)",551.362,143.62398190939248,58.762389470630175,78766,25
2,"(1, 4)","(0, 2)",551.369,188.64060658617385,99.50767494123224,78767,26
2,"(4,)","(2,)",551.369,143.62388941984918,58.76234840076025,78767,25
2,"(1, 4)","(0, 2)",551.376,188.6406822296649,99.50797978673019,78768,26
2,"(4,)","(2,)",551.376,143.62380075642815,58.76230902987525,78768,25
2,"(1, 4)","(0, 2)",551.383,188.6407565555786,99.50827932235327,78769,26
2,"(4,)","(2,)",551.383,143.62371591742513,58.76227135721847,78769,25
2,"(4,)","(2,)",551.3969999999999,143.6235577059125,58.76220110358743,78770,27
2,"(1, 4)","(0, 2)",551.3969999999999,188.64090125863845,99.50886247994889,78770,28
2,"(4,)","(2,)",551.39,143.62363490114714,58.76223538203811,78770,25
2,"(1, 4)","(0, 2)",551.39,188.6408295649061,99.5085735520947,78770,26
2,"(1, 4)","(0, 2)",551.404,188.64097163776694,99.50914610991087,78772,26
2,"(4,)","(2,)",551.404,143.6234843300509,58.76216852112476,78772,27
2,"(1, 4)","(0, 2)",551.411,188.64104070328307,99.5094244459762,78772,28
2,"(4,)","(2,)",551.411,144.3506471426397,58.64496623310002,78772,25
2,"(1, 4)","(0, 2)",551.418,188.64110845617824,99.50969749214049,78774,26
2,"(4,)","(2,)",551.418,144.35040394014163,58.6448583582595,78774,25
2,"(1, 4)","(0, 2)",551.425,188.64117489744393,99.50996525239913,78774,28
2,"(4,)","(2,)",551.425,144.35016476214662,58.64475226852654,78774,27
2,"(4,)","(2,)",551.432,144.34992960712003,58.64464796322047,78776,27
2,"(1, 4)","(0, 2)",551.432,188.64124002807125,99.51022773074688,78776,28
2,"(1, 4)","(0, 2)",551.439,188.64130384905135,99.51048493117763,78777,28
2,"(4,)","(2,)",551.439,144.34969847354722,58.644545441669464,78777,27
2,"(1, 4)","(0, 2)",551.446,188.64136636137502,99.51073685768408,78778,28
2,"(4,)","(2,)",551.446,144.34947135993332,58.64444470321044,78778,27
2,"(1, 4)","(0, 2)",551.453,188.6414275660324,99.51098351425723,78779,28
2,"(4,)","(2,)",551.453,144.34924826480398,58.644345747189455,78779,27
2,"(1, 4)","(0, 2)",551.46,188.6414874640135,99.5112249048862,78780,28
2,"(4,)","(2,)",551.46,144.34902918670522,58.6442485729616,78780,27
2,"(4,)","(2,)",551.467,144.34881412420413,58.64415317989121,78781,27
2,"(1, 4)","(0, 2)",551.467,188.64154605630756,99.51146103355794,78781,28
2,"(1, 4)","(0, 2)",551.474,188.64160334390317,99.51169190425658,78782,28
2,"(4,)","(2,)",551.474,144.34860307588866,58.644059567352045,78782,27
2,"(1, 4)","(0, 2)",551.481,188.64165932778832,99.51191752096358,78783,28
2,"(4,)","(2,)",551.481,144.34839604036824,58.643967734727276,78783,27
2,"(1, 4)","(0, 2)",551.488,188.64173084428765,99.51209687081504,78784,28
2,"(4,)","(2,)",551.488,144.3481930162738,58.643877681409606,78784,27
2,"(4,)","(2,)",551.502,144.34779899699532,58.64370291031484,78785,29
2,"(1, 4)","(0, 2)",551.502,188.64183630122682,99.5125219602362,78785,30
2,"(4,)","(2,)",551.495,144.3479940022579,58.643789406801424,78785,27
2,"(1, 4)","(0, 2)",551.495,188.64178422304693,99.51231203679713,78785,28
2,"(1, 4)","(0, 2)",551.509,188.6418870798116,99.51272664509963,78787,30
2,"(4,)","(2,)",551.509,144.34760799918254,58.64361819137173,78787,29
2,"(1, 4)","(0, 2)",551.516,188.64193655978423,99.51292609535042,78788,30
2,"(4,)","(2,)",551.516,144.3474210075386,58.643535249403904,78788,29
2,"(1, 4)","(0, 2)",551.523,188.64198474212685,99.5131203149464,78789,30
2,"(4,)","(2,)",551.523,144.3472380208049,58.643454083853065,78789,29
2,"(1, 4)","(0, 2)",551.5369999999999,188.73768213086524,99.28229704054723,78790,32
2,"(4,)","(2,)",551.5369999999999,144.34688405714638,58.64329707981929,78790,31
2,"(1, 4)","(0, 2)",551.53,188.6420316278199,99.5133093078403,78790,30
2,"(4,)","(2,)",551.53,144.34705903774528,58.64337469417093,78790,29
2,"(1, 4)","(0, 2)",551.5509999999999,188.73775935940404,99.28316528840232,78792,30
2,"(4,)","(2,)",551.5509999999999,144.35104634730092,58.6424629578616,78792,29
2,"(1, 4)","(0, 2)",551.544,188.73772106198632,99.28273472670416,78792,32
2,"(4,)","(2,)",551.544,144.3467130778173,58.64322124026994,78792,31
2,"(1, 4)","(0, 2)",551.558,188.73779702398502,99.28358873538454,78794,30
2,"(4,)","(2,)",551.558,144.3508833609949,58.64239001996032,78794,29
2,"(1, 4)","(0, 2)",551.565,188.7378340565939,99.28400507736995,78795,30
2,"(4,)","(2,)",551.565,144.3507243460652,58.64231885928716,78795,29
2,"(1, 4)","(0, 2)",551.572,188.73787045809289,99.28441432405373,78796,30
2,"(4,)","(2,)",551.572,144.35056930144196,58.64224947536341,78796,29
2,"(4,)","(2,)",551.5790000000001,144.35041822607863,58.642181867720716,78797,29
2,"(1, 4)","(0, 2)",551.5790000000001,188.7379062293421,99.28481648510622,78797,30
2,"(1, 4)","(0, 2)",551.586,188.7379413711996,99.28521157017315,78798,30
2,"(4,)","(2,)",551.586,144.35027111895133,58.64211603590087,78798,29
2,"(1, 4)","(0, 2)",551.5930000000001,188.73797588452115,99.28559958887493,78799,30
2,"(4,)","(2,)",551.5930000000001,144.35012797905898,58.64205197945592,78799,29
2,"(1, 4)","(0, 2)",551.6,188.73800977016003,99.2859805508062,78800,30
2,"(4,)","(2,)",551.6,144.34998880542378,58.64198969794825,78800,29
2,"(1, 4)","(0, 2)",551.607,188.73804302896744,99.28635446553585,78801,30
2,"(4,)","(2,)",551.607,144.3519734592164,58.641604446963136,78801,29
2,"(1, 4)","(0, 2)",551.614,188.7380756617921,99.2867213426062,78802,30
2,"(4,)","(2,)",551.614,144.3518409440504,58.64154560376379,78802,29
2,"(4,)","(2,)",551.621,144.35171241585942,58.641488530975884,78803,29
2,"(1, 4)","(0, 2)",551.621,188.73810766948054,99.28708119153302,78803,30
2,"(1, 4)","(0, 2)",551.628,188.7381390528767,99.28743402180508,78804,30
2,"(4,)","(2,)",551.628,144.35158787373655,58.64143322819666,78804,29
2,"(1, 4)","(0, 2)",551.635,188.73816981282204,99.28777984288368,78805,30
2,"(4,)","(2,)",551.635,144.35146731679768,58.64137969503361,78805,29
2,"(1, 4)","(0, 2)",551.6419999999999,188.80201039898662,99.13625387533018,78805,34
2,"(4,)","(2,)",551.6419999999999,144.35135074418184,58.6413279311044,78805,33
2,"(4,)","(2,)",551.656,144.3511295485888,58.64122970946855,78807,33
2,"(1, 4)","(0, 2)",551.649,188.80210671767298,99.13658832746016,78807,34
2,"(4,)","(2,)",551.649,144.35123815505077,58.64127793603676,78807,29
2,"(1, 4)","(0, 2)",551.656,188.80220161564236,99.13691784636408,78807,30
2,"(3,)","(2,)",551.67,144.35092428052323,58.64113856043204,78809,33
2,"(1, 3)","(0, 2)",551.67,188.80238715278077,99.13756209612986,78809,30
2,"(1, 4)","(0, 2)",551.663,188.80229509373328,99.13724243495442,78809,34
2,"(4,)","(2,)",551.663,144.3510249240031,58.64118325104768,78809,29
2,"(1, 3)","(0, 2)",551.677,188.80247779361545,99.13787683277523,78811,30
2,"(3,)","(2,)",551.677,145.08949432578552,58.529129353551546,78811,29
2,"(1, 3)","(0, 2)",551.684,188.80256701706418,99.13818664776122,78812,30
2,"(3,)","(2,)",551.684,145.08921179964568,58.5290040363261,78812,29
2,"(1, 3)","(0, 2)",551.691,188.80265482394947,99.13849154394389,78813,30
2,"(3,)","(2,)",551.691,145.0889335122664,58.528880599244225,78813,29
2,"(1, 3)","(0, 2)",551.698,188.8027412150896,99.13879152416493,78814,30
2,"(3,)","(2,)",551.698,145.08865946341186,58.52875904220135,78814,29
2,"(3,)","(2,)",551.705,145.0883896528714,58.528639365104034,78815,29
2,"(1, 3)","(0, 2)",551.705,188.80283324006297,99.13906997539141,78815,30
2,"(1, 3)","(0, 2)",551.712,188.80291681989067,99.13936010802678,78816,30
2,"(3,)","(2,)",551.712,145.08812408045964,58.528521567870065,78816,29
2,"(1, 3)","(0, 2)",551.719,188.8029989861652,99.13964533376135,78817,30
2,"(3,)","(2,)",551.719,145.08786274601562,58.52840565042803,78817,29
2,"(1, 3)","(0, 2)",551.726,188.8030797396872,99.13992565537471,78818,30
2,"(3,)","(2,)",551.726,145.08760564940292,58.52829161271737,78818,29
2,"(1, 3)","(0, 2)",551.7330000000001,188.8031590812529,99.14020107563084,78819,30
2,"(3,)","(2,)",551.7330000000001,145.08735279050865,58.52817945468811,78819,29
2,"(3,)","(2,)",551.747,145.0868597855421,58.527960777525756,78820,35
2,"(1, 3)","(0, 2)",551.747,188.8033135316776,99.1407372230477,78820,36
2,"(1, 3)","(0, 2)",551.74,188.803237011654,99.14047159727778,78820,30
2,"(3,)","(2,)",551.74,145.08710416924376,58.52806917630069,78820,29
2,"(1, 3)","(0, 2)",551.754,188.80338864210603,99.14099795565669,78822,36
2,"(3,)","(2,)",551.754,145.08661963936004,58.527854258344014,78822,35
2,"(1, 3)","(0, 2)",551.761,188.80346234371703,99.14125379780451,78823,36
2,"(3,)","(2,)",551.761,145.0863837306764,58.52774961874602,78823,35
2,"(3,)","(2,)",551.768,145.0861520594917,58.527646858732005,78824,35
2,"(1, 3)","(0, 2)",551.768,188.80353463728366,99.14150475217458,78824,36
2,"(3,)","(2,)",551.7819999999999,145.08570142972738,58.527446977504,78825,37
2,"(1, 3)","(0, 2)",551.7819999999999,188.80367500335217,99.14199200823212,78825,38
2,"(1, 3)","(0, 2)",551.775,188.8036055235743,99.1417508214337,78825,36
2,"(3,)","(2,)",551.775,145.08592462582774,58.52754597831168,78825,35
2,"(1, 3)","(0, 2)",551.789,188.803743077376,99.14222831520321,78827,36
2,"(3,)","(2,)",551.789,145.0854824712536,58.52734985633697,78827,37
2,"(1, 3)","(0, 2)",551.7959999999999,188.80380974639957,99.14245974496352,78827,38
2,"(3,)","(2,)",551.7959999999999,145.09170564661036,58.52640556079909,78827,35
2,"(3,)","(2,)",551.81,145.09128855792562,58.52621890969896,78829,37
2,"(1, 3)","(0, 2)",551.803,188.8038750111716,99.14268630011264,78829,36
2,"(3,)","(2,)",551.803,145.09149499773181,58.526311293449346,78829,35
2,"(1, 3)","(0, 2)",551.81,188.80393887243636,99.14290798323307,78829,38
2,"(3,)","(2,)",551.817,145.09108632735843,58.52612840962253,78831,37
2,"(1, 3)","(0, 2)",551.817,188.80400133093258,99.14312479689023,78831,38
2,"(1, 3)","(0, 2)",551.8240000000001,188.80406238739445,99.14333674363236,78832,38
2,"(3,)","(2,)",551.8240000000001,145.09088830621462,58.52603979330254,78832,37
2,"(1, 3)","(0, 2)",551.831,188.80412204255109,99.14354382599038,78833,38
2,"(3,)","(2,)",551.831,145.09069449469638,58.52595306082952,78833,37
2,"(1, 3)","(0, 2)",551.8380000000001,188.8041802971266,99.14374604647804,78834,38
2,"(3,)","(2,)",551.8380000000001,145.09050489302268,58.525868212301425,78834,37
2,"(1, 3)","(0, 2)",551.845,188.80423715184017,99.14394340759169,78835,38
2,"(3,)","(2,)",551.845,145.090319501429,58.52578524782365,78835,37
2,"(1, 3)","(0, 2)",551.852,188.804292607406,99.14413591181038,78836,38
2,"(3,)","(2,)",551.852,145.09013832016706,58.52570416750882,78836,37
2,"(3,)","(2,)",551.859,145.08996134950385,58.52562497147645,78837,37
2,"(1, 3)","(0, 2)",551.859,188.80434666453306,99.14432356159584,78837,38
2,"(3,)","(2,)",551.866,145.08978858972154,58.52554765985279,78838,37
2,"(1, 3)","(0, 2)",551.866,188.8043993239256,99.14450635939244,78838,38
2,"(1, 3)","(0, 2)",551.873,188.80445058628288,99.1446843076272,78839,38
2,"(3,)","(2,)",551.873,145.08962004111692,58.52547223277065,78839,37
2,"(1, 3)","(0, 2)",551.88,188.80450045229895,99.14485740870987,78840,38
2,"(3,)","(2,)",551.88,145.08945570400078,58.52539869036914,78840,37
2,"(1, 3)","(0, 2)",551.887,188.80454892266314,99.14502566503289,78840,40
2,"(3,)","(2,)",551.887,145.08929557869746,58.52532703279338,78840,39
2,"(1, 3)","(0, 2)",551.901,188.80464167916767,99.14534765288374,78842,40
2,"(3,)","(2,)",551.901,145.08961643843548,58.52510512885842,78842,37
2,"(1, 3)","(0, 2)",551.894,188.80459599805957,99.14518907897148,78842,38
2,"(3,)","(2,)",551.894,145.08913966554442,58.52525726019439,78842,39
2,"(1, 3)","(0, 2)",551.908,188.80468596666168,99.14550138911058,78844,40
2,"(3,)","(2,)",551.908,145.08946791134403,58.5250391755829,78844,37
2,"(1, 3)","(0, 2)",551.915,188.8047288612112,99.145650289976,78845,40
2,"(3,)","(2,)",551.915,145.0893236232164,58.524975104614136,78845,37
2,"(1, 3)","(0, 2)",551.922,188.8047703634806,99.1457943577869,78846,40
2,"(3,)","(2,)",551.922,145.0891835744206,58.52491291611557,78846,37
2,"(1, 3)","(0, 2)",551.929,188.80481047412982,99.14593359483344,78847,40
2,"(3,)","(2,)",551.929,145.0890477653356,58.52485261025546,78847,37
2,"(1, 3)","(0, 2)",551.936,188.82606148891136,99.09778469474527,78848,40
2,"(3,)","(2,)",551.936,145.0889161963501,58.52479418720642,78848,37
2,"(3,)","(2,)",551.943,145.08878886786266,58.52473764714539,78849,37
2,"(1, 3)","(0, 2)",551.943,188.8261039191919,99.09795375715711,78849,40
2,"(1, 3)","(0, 2)",551.95,188.82614506803517,99.09811771371344,78850,40
2,"(3,)","(2,)",551.95,145.08866578028056,58.524682990253275,78850,37
2,"(1, 3)","(0, 2)",551.957,188.82618493615294,99.0982765672508,78851,40
2,"(3,)","(2,)",551.957,145.73894211950437,58.4366980749829,78851,37
2,"(1, 3)","(0, 2)",551.964,188.82622352425273,99.09843032058758,78852,40
2,"(3,)","(2,)",551.964,145.73846749552936,58.4366021982029,78852,37
2,"(1, 3)","(0, 2)",551.971,188.82626083303725,99.09857897652417,78853,40
2,"(3,)","(2,)",551.971,145.73800047306204,58.43650785697129,78853,37
2,"(3,)","(2,)",551.9780000000001,145.737541049407,58.43641505074359,78854,37
2,"(1, 3)","(0, 2)",551.9780000000001,188.82629686320487,99.09872253784306,78854,40
2,"(3,)","(2,)",551.985,145.7370892218774,58.436323778977034,78855,37
2,"(1, 3)","(0, 2)",551.985,188.82633161544956,99.09886100730922,78855,40
2,"(1, 3)","(0, 2)",551.992,188.82636509046083,99.09899438767022,78856,40
2,"(3,)","(2,)",551.992,145.73664498779252,58.43623404113009,78856,37
2,"(1, 3)","(0, 2)",551.999,188.82639728892383,99.09912268165635,78857,40
2,"(3,)","(2,)",551.999,145.7362083444777,58.436145836662476,78857,37
2,"(1, 3)","(0, 2)",552.006,188.82642821151973,99.09924589198098,78858,40
2,"(3,)","(2,)",552.006,145.73577928926287,58.43605916503482,78858,37
2,"(1, 3)","(0, 2)",552.013,188.82645785892518,99.09936402134072,78859,40
2,"(3,)","(2,)",552.013,145.73535781948212,58.43597402570859,78859,37
2,"(3,)","(2,)",552.0269999999999,145.73453762557267,58.43580834180902,78860,41
2,"(1, 3)","(0, 2)",552.0269999999999,188.97127710002084,98.7240069980312,78860,42
2,"(1, 3)","(0, 2)",552.02,188.82648623181285,99.09947707241554,78860,40
2,"(3,)","(2,)",552.02,145.73494393247245,58.435890418145846,78860,37
2,"(1, 3)","(0, 2)",552.034,188.9713813605869,98.72436902714209,78862,42
2,"(3,)","(2,)",552.034,145.73413889612328,58.43572779616086,78862,37
2,"(1, 3)","(0, 2)",552.0409999999999,188.97148403356374,98.7247255435886,78862,40
2,"(3,)","(2,)",552.0409999999999,145.73374774146444,58.43564878066408,78862,41
2,"(1, 3)","(0, 2)",552.048,188.97158511956616,98.72507654950556,78864,42
2,"(3,)","(2,)",552.048,145.73336415893624,58.43557129478136,78864,37
2,"(1, 3)","(0, 2)",552.055,188.971684619204,98.72542204701038,78864,40
2,"(3,)","(2,)",552.055,145.73298814587704,58.435495337975006,78864,41
2,"(3,)","(2,)",552.069,145.77483254215818,58.42949401369303,78866,41
2,"(1, 3)","(0, 2)",552.069,188.97187886180058,98.72609652516809,78866,40
2,"(1, 3)","(0, 2)",552.062,188.97178253308212,98.72576203820336,78866,42
2,"(3,)","(2,)",552.062,145.77516613777192,58.429576791155604,78866,37
2,"(1, 3)","(0, 2)",552.076,188.97197360595462,98.72642550997178,78868,40
2,"(3,)","(2,)",552.076,145.77450558470767,58.429412883405284,78868,41
2,"(1, 3)","(0, 2)",552.0830000000001,188.97210142158784,98.726654622592,78869,40
2,"(3,)","(2,)",552.0830000000001,145.77418526414363,58.42933339997561,78869,41
2,"(1, 3)","(0, 2)",552.09,188.97219303133397,98.72697262967337,78870,40
2,"(3,)","(2,)",552.09,145.77387157918176,58.4292555630853,78870,41
2,"(3,)","(2,)",552.097,145.77356452852962,58.42917937241366,78871,41
2,"(1, 3)","(0, 2)",552.097,188.9722830580204,98.72728514144215,78871,40
2,"(1, 3)","(0, 2)",552.104,188.97237150222443,98.72759215990202,78872,40
2,"(3,)","(2,)",552.104,145.77326411088632,58.429104827637865,78872,41
2,"(1, 3)","(0, 2)",552.111,188.97245836451896,98.72789368704224,78873,40
2,"(3,)","(2,)",552.111,145.77297032494113,58.42903192843272,78873,41
2,"(1, 3)","(0, 2)",552.118,188.97254364547302,98.72818972483766,78874,40
2,"(3,)","(2,)",552.118,145.77268316937386,58.42896067447061,78874,41
2,"(3,)","(2,)",552.125,145.77240264285328,58.42889106542118,78875,41
2,"(1, 3)","(0, 2)",552.125,188.97262734565155,98.72848027524955,78875,40
2,"(1, 3)","(0, 2)",552.132,188.97270946561557,98.72876534022564,78875,44
2,"(3,)","(2,)",552.132,145.77212874403722,58.42882310095143,78875,43
2,"(1, 3)","(0, 2)",552.139,188.97279000592258,98.72904492170069,78877,40
2,"(3,)","(2,)",552.139,145.77186147157147,58.428756780725315,78877,41
2,"(1, 3)","(0, 2)",552.146,188.97286896712612,98.72931902159651,78877,44
2,"(3,)","(2,)",552.146,145.77160082408975,58.42869210440382,78877,43
2,"(3,)","(2,)",552.153,145.77134680021274,58.42862907164468,78879,43
2,"(1, 3)","(0, 2)",552.153,188.97294634977638,98.72958764182279,78879,44
2,"(3,)","(2,)",552.16,145.77109939854782,58.42856768210231,78880,41
2,"(1, 3)","(0, 2)",552.1669999999999,188.9730963816,98.7301084508454,78880,44
2,"(1, 3)","(0, 2)",552.16,188.97302215441985,98.72985078427713,78880,40
2,"(3,)","(2,)",552.1669999999999,145.77085861768842,58.428507935427724,78880,43
2,"(3,)","(2,)",552.174,145.77062445621328,58.428449831268225,78882,43
2,"(1, 3)","(0, 2)",552.174,188.9731690318568,98.73036064340229,78882,44
2,"(1, 3)","(0, 2)",552.181,188.97324010572703,98.73060736381134,78883,44
2,"(3,)","(2,)",552.181,145.7703969126869,58.42839336926762,78883,43
2,"(1, 3)","(0, 2)",552.188,188.9733096037446,98.73084861392564,78884,44
2,"(3,)","(2,)",552.188,145.7701759856576,58.42833854906572,78884,43
2,"(1, 3)","(0, 2)",552.195,188.9733775264404,98.73108439558789,78885,44
2,"(3,)","(2,)",552.195,145.76996167365866,58.42828537029854,78885,43
2,"(1, 3)","(0, 2)",552.202,188.97344387434222,98.73131471063084,78886,44
2,"(3,)","(2,)",552.202,145.76975397520647,58.42823383259797,78886,43
2,"(3,)","(2,)",552.2090000000001,145.76966257014465,58.42816853863492,78887,43
2,"(1, 3)","(0, 2)",552.2090000000001,188.97350864797542,98.73153956087778,78887,44
2,"(1, 3)","(0, 2)",552.216,188.9735718478625,98.73175894814251,78888,44
2,"(3,)","(2,)",552.216,145.76946802601663,58.42812027578186,78888,43
2,"(1, 3)","(0, 2)",552.2230000000001,188.97363347452338,98.73197287423001,78889,44
2,"(3,)","(2,)",552.2230000000001,145.76928009188083,58.4280736527474,78889,43
2,"(1, 3)","(0, 2)",552.23,188.97369352847562,98.73218134093665,78890,44
2,"(3,)","(2,)",552.23,145.7690987661836,58.42802866914614,78890,43
2,"(1, 3)","(0, 2)",552.237,188.9737520102343,98.73238435005042,78891,44
2,"(3,)","(2,)",552.237,146.34234474500798,58.35658311825087,78891,43
2,"(3,)","(2,)",552.244,146.34187786435587,58.35648880566674,78892,43
2,"(1, 3)","(0, 2)",552.244,188.97380892031217,98.7325819033515,78892,44
2,"(3,)","(2,)",552.251,146.34141941229169,58.356396195706,78893,43
2,"(1, 3)","(0, 2)",552.251,188.97386425921985,98.73277400261229,78893,44
2,"(1, 3)","(0, 2)",552.258,188.97391802746586,98.73296064959796,78894,44
2,"(3,)","(2,)",552.258,146.34096938488844,58.35630528757534,78894,43
2,"(1, 3)","(0, 2)",552.265,188.97397022555663,98.73314184606663,78895,44
2,"(3,)","(2,)",552.265,146.3405277781894,58.35621608047549,78895,43
2,"(1, 3)","(0, 2)",552.2719999999999,188.97402085399673,98.73331759376984,78895,46
2,"(3,)","(2,)",552.2719999999999,146.3400945882086,58.356128573601275,78895,45
2,"(1, 3)","(0, 2)",552.279,188.97406991328893,98.73348789445257,78897,44
2,"(3,)","(2,)",552.279,146.33966981092996,58.356042766141385,78897,43
2,"(1, 3)","(0, 2)",552.286,188.97411740393414,98.73365274985407,78897,46
2,"(3,)","(2,)",552.286,146.33925344230738,58.35595865727852,78897,45
2,"(3,)","(2,)",552.3,146.33844591469364,58.35579553204372,78899,45
2,"(1, 3)","(0, 2)",552.3,188.9742076812795,98.73396613174087,78899,46
2,"(1, 3)","(0, 2)",552.293,188.9741633264317,98.73381216170752,78899,44
2,"(3,)","(2,)",552.293,146.33884547826432,58.355876246189204,78899,43
2,"(1, 3)","(0, 2)",552.307,188.97425046897362,98.73411466167705,78901,46
2,"(3,)","(2,)",552.307,146.3380547474575,58.35571651400626,78901,45
2,"(1, 3)","(0, 2)",552.314,188.97429169000918,98.7342577532339,78902,46
2,"(3,)","(2,)",552.314,146.337671972387,58.35563919123464,78902,45
2,"(3,)","(2,)",552.321,146.4326481245892,58.34458534986293,78903,43
2,"(1, 3)","(0, 2)",552.321,188.9743313448797,98.73439540812508,78903,46
2,"(3,)","(2,)",552.328,146.43229124398232,58.34449679452866,78904,43
2,"(1, 3)","(0, 2)",552.328,188.9743694340776,98.73452762805988,78904,46
2,"(1, 3)","(0, 2)",552.335,188.97440595809428,98.7346544147438,78905,46
2,"(3,)","(2,)",552.335,146.43194167378334,58.34441005317814,78905,43
2,"(1, 3)","(0, 2)",552.342,188.98138408715496,98.71666377670824,78906,46
2,"(3,)","(2,)",552.342,146.43159941154792,58.344325125204804,78906,43
2,"(1, 3)","(0, 2)",552.349,188.98141805492023,98.71679912043571,78907,46
2,"(3,)","(2,)",552.349,146.43126445480053,58.3442420099944,78907,43
2,"(1, 3)","(0, 2)",552.356,188.9814505767181,98.71692870274137,78908,46
2,"(3,)","(2,)",552.356,146.43093680103408,58.34416070692484,78908,43
2,"(1, 3)","(0, 2)",552.363,188.9814816531641,98.71705252607798,78909,46
2,"(3,)","(2,)",552.363,146.43061644770995,58.34408121536615,78909,43
2,"(3,)","(2,)",552.377,146.42999763207436,58.34392766422216,78910,47
2,"(1, 3)","(0, 2)",552.377,188.98153947245876,98.71728290563897,78910,48
2,"(1, 3)","(0, 2)",552.37,188.98151128487297,98.71717059289502,78910,46
2,"(3,)","(2,)",552.37,146.4303033922574,58.3440035346805,78910,43
2,"(1, 3)","(0, 2)",552.384,188.9815662165347,98.71738946675349,78912,48
2,"(3,)","(2,)",552.384,146.4296991645266,58.34385360333753,78912,47
2,"(1, 3)","(0, 2)",552.391,188.98159151771358,98.71749027868003,78913,48
2,"(3,)","(2,)",552.391,146.42940798694823,58.34378135136505,78913,47
2,"(1, 3)","(0, 2)",552.398,188.98161537660758,98.71758534385785,78914,48
2,"(3,)","(2,)",552.398,146.42912409664137,58.34371090763532,78914,47
2,"(3,)","(2,)",552.4119999999999,146.4285781668915,58.34357544218678,78915,49
2,"(1, 3)","(0, 2)",552.4119999999999,188.98165876998763,98.71775824371588,78915,50
