times,spiral tip no.,,,,-I_si,-I_fi,tip position,( 0<x<1; 0<y<1 ),
2220.2,10,0,0,0,0.015681447461247444,0.020308811217546463,0.4599609375,0.1494140625,0.010802768170833588,0.03760700300335884,0.8251953125,0.1962890625,0.0033918728586286306,0.017536407336592674,0.2861328125,0.3056640625,0.021607276052236557,0.039325568825006485,0.3466796875,0.3642578125,0.020606262609362602,0.04339940845966339,0.3740234375,0.4423828125,0.0181671604514122,0.018609315156936646,0.2880859375,0.5380859375,0.03474752977490425,0.02753595821559429,0.5322265625,0.7197265625,0.013719944283366203,0.00003121459303656593,0.5478515625,0.8505859375,0.024923795834183693,3.5492976735440607e-7,0.6005859375,0.9189453125,0.015625890344381332,1.1745332528789731e-7,0.6025390625,0.9755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2220.6,11,0,0,0,0.015511907637119293,0.017956018447875977,0.4599609375,0.1494140625,0.010671604424715042,0.03325444087386131,0.8251953125,0.1962890625,0.00681007094681263,0.023807188495993614,0.2861328125,0.3076171875,0.021642375737428665,0.03482925891876221,0.3466796875,0.3642578125,0.02072702907025814,0.038467034697532654,0.3740234375,0.4423828125,0.00642512459307909,0.009616904892027378,0.2861328125,0.5361328125,0.034816451370716095,0.02438957616686821,0.5322265625,0.7197265625,0.013692609965801239,0.000027628388124867342,0.5478515625,0.8505859375,0.009728203527629375,0.012834250926971436,0.6220703125,0.9130859375,0.02486231178045273,3.1409641110258235e-7,0.6005859375,0.9189453125,0.01589232310652733,1.0416449214289969e-7,0.6025390625,0.9755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2221.0,11,0,0,0,0.014087645336985588,0.021794404834508896,0.4599609375,0.1513671875,0.010363883338868618,0.029358824715018272,0.8251953125,0.1962890625,0.006926444824784994,0.021108532324433327,0.2861328125,0.3076171875,0.02163921855390072,0.030836263671517372,0.3466796875,0.3642578125,0.010437898337841034,0.03977404534816742,0.3740234375,0.4404296875,0.0067953672260046005,0.008557038381695747,0.2861328125,0.5361328125,0.027426641434431076,0.035900332033634186,0.5302734375,0.7197265625,0.013673552311956882,0.00002445560494379606,0.5478515625,0.8505859375,0.02480095624923706,2.779609644676384e-7,0.6005859375,0.9189453125,0.008158284239470959,1.033092544844294e-8,0.6162109375,0.9189453125,0.01619076356291771,9.239729337195968e-8,0.6025390625,0.9755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2221.4,9,0,0,0,0.013988853432238102,0.019279390573501587,0.4599609375,0.1513671875,0.021604470908641815,0.027293279767036438,0.3466796875,0.3642578125,0.013176019303500652,0.01913672499358654,0.2861328125,0.5341796875,0.027959072962403297,0.03186513110995293,0.5302734375,0.7197265625,0.013662583194673061,0.000021648393158102408,0.5478515625,0.8505859375,0.010339333675801754,0.016716651618480682,0.6240234375,0.9111328125,0.024739408865571022,2.459822496803099e-7,0.6005859375,0.9189453125,0.008315729908645153,9.161736258533892e-9,0.6162109375,0.9189453125,0.01651834137737751,8.197364564921372e-8,0.6025390625,0.9755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2221.8,11,0,0,0,0.012431424111127853,0.022457696497440338,0.4599609375,0.1533203125,0.01903960108757019,0.03529641032218933,0.8251953125,0.1982421875,0.01181341428309679,0.024868246167898178,0.2861328125,0.3095703125,0.02241417206823826,0.030695585533976555,0.3447265625,0.3642578125,0.018897365778684616,0.04368947446346283,0.3720703125,0.4404296875,0.01341654546558857,0.01697501167654991,0.2861328125,0.5341796875,0.028348928317427635,0.02826438844203949,0.5302734375,0.7197265625,0.013659904710948467,0.00001916452129080426,0.5478515625,0.8505859375,0.01053604669868946,0.014825554564595222,0.6240234375,0.9111328125,0.024677395820617676,2.1768167357549828e-7,0.6005859375,0.9189453125,0.008439859375357628,8.12169798081186e-9,0.6162109375,0.9189453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2222.2,12,0,0,0,0.012427362613379955,0.0198808666318655,0.4599609375,0.1533203125,0.018869515508413315,0.03121461346745491,0.8251953125,0.1982421875,0.011730590835213661,0.021999526768922806,0.2861328125,0.3095703125,0.022387763485312462,0.02717183157801628,0.3447265625,0.3642578125,0.019123107194900513,0.0387529619038105,0.3720703125,0.4404296875,0.01896349899470806,0.024627309292554855,0.2861328125,0.5322265625,0.028624314814805984,0.025056827813386917,0.5302734375,0.7197265625,0.01366588193923235,0.00001696666731731966,0.5478515625,0.8505859375,0.0013283267617225647,0.0010469927219673991,0.6240234375,0.9091796875,0.024614602327346802,1.9263588058038295e-7,0.6005859375,0.9189453125,0.008532065898180008,7.1971300030782e-9,0.6162109375,0.9189453125,0.0147516755387187,4.406197007256196e-8,0.6025390625,0.9775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2222.6,12,0,0,0,0.012301720678806305,0.017581680789589882,0.4599609375,0.1533203125,0.01856362633407116,0.02758106216788292,0.8251953125,0.1982421875,0.016438236460089684,0.02758841961622238,0.2861328125,0.3115234375,0.020685754716396332,0.031250257045030594,0.3447265625,0.3662109375,0.019223609939217567,0.03433879464864731,0.3720703125,0.4404296875,0.0030034573283046484,0.0023710967507213354,0.2841796875,0.5322265625,0.028795577585697174,0.022202104330062866,0.5302734375,0.7197265625,0.013680852949619293,0.000015021812032500748,0.5478515625,0.8505859375,0.01024465449154377,0.01799917034804821,0.6259765625,0.9091796875,0.02455073781311512,1.7047027256467118e-7,0.6005859375,0.9189453125,0.02018929272890091,0.0007193085621111095,0.6162109375,0.9208984375,0.014942485839128494,3.905897827394256e-8,0.6025390625,0.9775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2223.0,10,0,0,0,0.0110311359167099,0.021518440917134285,0.4599609375,0.1552734375,0.0019068364053964615,0.018590448424220085,0.2841796875,0.3115234375,0.020654169842600822,0.027660153806209564,0.3447265625,0.3662109375,0.016098184511065483,0.04927772656083107,0.3701171875,0.4384765625,0.007671555038541555,0.01698642410337925,0.2841796875,0.5302734375,0.02886873111128807,0.01966319978237152,0.5302734375,0.7197265625,0.013704802840948105,0.000013300727005116642,0.5478515625,0.8505859375,0.0103879040107131,0.01595541648566723,0.6259765625,0.9091796875,0.02448549121618271,1.5085343818554975e-7,0.6005859375,0.9189453125,0.015160733833909035,3.463024000893711e-8,0.6025390625,0.9775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2223.4,12,0,0,0,0.010999882593750954,0.019044548273086548,0.4599609375,0.1552734375,0.0040616001933813095,0.030484817922115326,0.8232421875,0.1982421875,0.004260853864252567,0.025023775175213814,0.2841796875,0.3134765625,0.022163955494761467,0.03145434334874153,0.3427734375,0.3662109375,0.016665488481521606,0.04382094740867615,0.3701171875,0.4384765625,0.008051566779613495,0.015105245634913445,0.2841796875,0.5302734375,0.031760845333337784,0.036699242889881134,0.5283203125,0.7177734375,0.01373736746609211,0.000011777536201407202,0.5478515625,0.8505859375,0.008802377618849277,0.02012672647833824,0.6279296875,0.9072265625,0.02441856823861599,1.3349222172109876e-7,0.6005859375,0.9189453125,0.011799957603216171,1.0689936935648348e-8,0.6142578125,0.9208984375,0.015404238365590572,3.070858767273421e-8,0.6025390625,0.9775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2223.8,12,0,0,0,0.010851970873773098,0.016837164759635925,0.4599609375,0.1552734375,0.012387803755700588,0.041735727339982986,0.8232421875,0.2001953125,0.004376920871436596,0.022205814719200134,0.2841796875,0.3134765625,0.022139225155115128,0.02784287929534912,0.3427734375,0.3662109375,0.01701647974550724,0.038902975618839264,0.3701171875,0.4384765625,0.014701256528496742,0.024200305342674255,0.2841796875,0.5283203125,0.0321541503071785,0.03255970776081085,0.5283203125,0.7177734375,0.01377801038324833,0.00001042936128214933,0.5478515625,0.8505859375,0.009048854932188988,0.017863526940345764,0.6279296875,0.9072265625,0.024349646642804146,1.181271684913554e-7,0.6005859375,0.9189453125,0.011919878423213959,9.472998385717801e-9,0.6142578125,0.9208984375,0.015670722350478172,2.7234904109718627e-8,0.6025390625,0.9775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
