time,volume,area,avg_Fs,avg_Fp,my_Q
0.5100000000000002, 25.956612582243054, 45.12241106448634, 0.18299635828485367, 0.22068490716072475, -165.4389001637202
0.5200000000000002, 25.951768241992117, 45.28155117128886, 0.19399490270145933, 0.2216505269396949, -166.0154334629845
0.5300000000000002, 25.946543656345913, 45.44433327387007, 0.20529828822810756, 0.22262578190082108, -166.6078052232033
0.5400000000000003, 25.940922368609606, 45.610399285971056, 0.21687786623050193, 0.22360855397953108, -167.21483451161888
0.5500000000000003, 25.934888210430632, 45.77936297337268, 0.228701469857829, 0.2245966381791706, -167.8352162357943
0.5600000000000003, 25.928425380661526, 45.95081169408753, 0.24073371154199422, 0.22558775234147566, -168.4675259489974
0.5700000000000003, 25.92151852261844, 46.124308439937174, 0.25293632616229117, 0.22657954805019892, -169.11022616363587
0.5800000000000003, 25.914152798612378, 46.2993941652158, 0.26526839381490397, 0.22756962257024488, -169.7616741566876
0.5900000000000003, 25.9063139606369, 46.47559038338555, 0.27768648203606217, 0.22855553170627715, -170.420131222681
0.6000000000000003, 25.89798841613474, 46.652402008229856, 0.29014485982349747, 0.22953480344728125, -171.08377330090707
0.6100000000000003, 25.88916328783663, 46.829320411712146, 0.30259588226284234, 0.23050495224845222, -171.7507028749105
0.6200000000000003, 25.879826466767007, 47.00582666704628, 0.31499050795995465, 0.23146349379028128, -172.41896201466554
0.6300000000000003, 25.869966657641307, 47.18139494226578, 0.32727891499872225, 0.2324079600479469, -173.08654640596177
0.6400000000000003, 25.85957341603379, 47.355496006955356, 0.33941129553890015, 0.23333591450261318, -173.7514201881658
0.6500000000000004, 25.84863717686926, 47.52760081283379, 0.3513391193205332, 0.234244967329879, -174.41153140140864
0.6600000000000004, 25.837149273979684, 47.69718410759306, 0.36301691867725444, 0.23513279040831908, -175.06482782804864
0.6700000000000004, 25.8251019506626, 47.86372804082458, 0.3744001211776056, 0.23599713200093672, -175.7092730015542
0.6800000000000004, 25.8124883613743, 48.02672572100256, 0.38544041425223674, 0.2368358309720337, -176.34286214921673
