index,t,n,dn,rates
1,110.09999999999802,6,2.0,0.050000000000002806
3,130.0999999999969,8,2.0,0.05000000000000284
5,150.09999999999576,10,-4.0,0.05000000000000284
7,170.09999999999462,6,-2.0,0.05000000000000284
9,190.09999999999349,4,-2.0,0.10000000000000625
10,200.09999999999286,2,2.0,0.025000000000001403
14,240.09999999999062,4,-2.0,0.02499999999999714
18,280.0999999999952,2,2.0,0.012499999999997175
26,360.10000000001327,4,-2.0,0.019999999999995383
31,410.1000000000248,2,2.0,0.03333333333332569
34,440.1000000000317,4,3.0,0.09999999999997954
35,450.10000000003373,7,-1.0,0.09999999999997669
36,460.10000000003606,6,1.0,0.09999999999997669
37,470.1000000000384,7,-1.0,0.09999999999997669
38,480.1000000000407,6,-2.0,0.005882352941175137
55,650.1000000000793,4,2.0,0.019999999999995452
60,700.1000000000906,6,2.0,0.04999999999998863
62,720.1000000000952,8,2.0,0.016666666666662878
68,780.1000000001088,10,-4.0,0.033333333333325756
71,810.1000000001156,6,-2.0,0.04999999999998863
73,830.1000000001202,4,2.0,0.009999999999997738
83,930.1000000001428,6,1.0,0.09999999999997498
84,940.1000000001453,7,-1.0,0.019999999999995497
89,990.1000000001566,6,-2.0,0.02499999999999872
93,1030.1000000001586,4,-2.0,0.002777777777780304
129,1390.0999999998312,2,-2.0,10.000000000009095
130,1390.199999999831,0,,
