index,t,n,dn,rates
0,100.09999999999859,4,2.0,0.03333333333333521
3,130.0999999999969,6,2.0,0.10000000000000568
4,140.09999999999633,8,-2.0,0.05000000000000284
6,160.0999999999952,6,2.0,0.05000000000000284
8,180.09999999999405,8,-2.0,0.025000000000001476
12,220.0999999999917,6,2.0,0.10000000000000511
13,230.09999999999118,8,2.0,0.05000000000000277
15,250.09999999999008,10,4.0,0.0499999999999929
17,270.0999999999929,14,-2.0,0.09999999999997726
18,280.0999999999952,12,-2.0,0.04999999999998863
20,300.09999999999974,10,-2.0,0.024999999999994315
24,340.10000000000883,8,2.0,0.019999999999995452
29,390.1000000000202,10,-2.0,0.014285714285711048
36,460.10000000003606,8,-2.0,0.09999999999997669
37,470.1000000000384,6,2.0,0.049999999999988776
39,490.1000000000429,8,-2.0,0.049999999999988345
41,510.10000000004754,6,2.0,0.033333333333325756
44,540.1000000000544,8,-2.0,0.03333333333332588
47,570.1000000000611,6,2.0,0.04999999999998863
49,590.1000000000656,8,2.0,0.049999999999988345
51,610.1000000000703,10,-2.0,0.049999999999988914
53,630.1000000000747,8,-2.0,0.09999999999997726
54,640.100000000077,6,-2.0,0.012499999999997157
62,720.1000000000952,4,-2.0,0.014285714285711038
69,790.1000000001111,2,2.0,0.024999999999994315
73,830.1000000001202,4,1.0,0.09999999999997498
74,840.1000000001227,5,-1.0,0.0999999999999784
75,850.1000000001249,4,-2.0,0.0034482758620697565
104,1140.1000000000583,2,2.0,0.050000000000044904
106,1160.1000000000404,4,2.0,0.05000000000004547
108,1180.1000000000222,6,-4.0,0.02000000000001819
113,1230.0999999999767,2,2.0,0.016666666666681887
119,1290.099999999922,4,1.0,0.10000000000008867
120,1300.099999999913,5,-1.0,0.016666666666681824
126,1360.0999999998585,4,2.0,0.05000000000004547
128,1380.0999999998403,6,2.0,0.10000000000009095
129,1390.0999999998312,8,-4.0,0.02500000000002288
133,1430.0999999997946,4,-2.0,0.10000000000009095
134,1440.0999999997855,2,-2.0,10.000000000009095
135,1440.1999999997854,0,,
