index,t,n,dn,rates
1,102.5250000000062,8,2.0,0.028571428571422097
15,137.52500000001413,10,-2.0,0.19999999999995452
17,142.52500000001527,8,2.0,0.02352941176470055
34,185.0250000000249,10,-2.0,0.03333333333332578
46,215.0250000000317,8,2.0,0.06666666666665126
52,230.02500000003516,10,1.0,0.1999999999999511
54,235.02500000003639,11,-1.0,0.011111111111118286
90,325.02499999997826,10,-2.0,0.4000000000003638
91,327.524999999976,8,-2.0,0.1333333333334546
94,335.02499999996917,6,2.0,0.01739130434784192
117,392.5249999999168,8,-2.0,0.1333333333334536
120,400.02499999991005,6,-2.0,0.009302325581403804
163,507.52499999981234,4,-2.0,0.10000000000009152
167,517.5249999998032,2,2.0,0.013333333333345439
197,592.5249999997351,4,2.0,0.06666666666672831
203,607.5249999997212,6,2.0,0.08000000000007203
208,620.02499999971,8,-2.0,0.02666666666669092
223,657.5249999996759,6,2.0,0.04000000000003638
233,682.5249999996531,8,-2.0,0.008163265306129866
282,805.0249999995418,6,-2.0,0.0666666666667273
288,820.0249999995282,4,2.0,0.023529411764727344
305,862.5249999994894,6,-1.0,0.4000000000003638
306,865.0249999994871,5,-2.0,0.4000000000003638
307,867.5249999994849,3,-1.0,0.1333333333334546
310,875.024999999478,2,2.0,0.044444444444484865
319,897.5249999994576,4,-2.0,0.006060606060605142
385,1062.5249999994826,2,1.0,0.3999999999985448
386,1065.0249999994917,3,-1.0,0.02499999999990905
402,1105.0249999996372,2,2.0,0.023529411764620284
419,1147.5249999997918,4,2.0,0.06666666666642414
425,1162.5249999998464,6,-2.0,0.1333333333328523
428,1170.0249999998734,4,4.0,0.07999999999970606
433,1182.5249999999194,8,-2.0,0.09999999999963848
437,1192.5249999999555,6,2.0,0.13333333333284828
440,1200.0249999999828,8,-2.0,0.0999999999996362
444,1210.0250000000192,6,2.0,0.0499999999998181
452,1230.025000000092,8,2.0,0.3999999999985448
453,1232.525000000101,10,2.0,0.03999999999985448
463,1257.525000000192,12,-2.0,0.1999999999992724
465,1262.5250000002102,10,-2.0,0.1999999999992724
467,1267.5250000002284,8,2.0,0.0999999999996362
471,1277.5250000002648,10,-2.0,0.023529411764620284
488,1320.0250000004194,8,2.0,0.013333333333284826
518,1395.0250000006922,10,-2.0,0.05714285714264926
525,1412.5250000007559,8,2.0,0.3999999999985448
526,1415.025000000765,10,-2.0,0.19999999999926332
528,1420.0250000007834,8,2.0,0.1333333333328523
531,1427.5250000008105,10,2.0,0.02666666666656998
546,1465.0250000009464,12,-2.0,0.03333333333321156
558,1495.025000001056,10,2.0,0.05714285714265
565,1512.5250000011195,12,-2.0,0.016666666666605972
589,1572.525000001338,10,2.0,0.03333333333321207
601,1602.525000001447,12,-2.0,0.006896551724112852
659,1747.5250000019744,10,1.0,0.39999999999850844
660,1750.0250000019837,11,-1.0,0.3999999999985448
661,1752.5250000019928,10,2.0,0.03636363636350407
672,1780.0250000020928,12,-2.0,0.0999999999996362
676,1790.0250000021292,10,2.0,0.03636363636350407
687,1817.5250000022293,12,-2.0,0.3999999999985448
688,1820.0250000022384,10,-1.0,0.399999999998472
689,1822.525000002248,9,-1.0,0.0444444444442841
698,1845.025000002329,8,-2.0,0.19999999999926332
700,1850.0250000023475,6,2.0,0.04444444444428366
709,1872.525000002429,8,2.0,0.03999999999985339
719,1897.5250000025205,10,-2.0,0.012903225806404671
750,1975.0250000028025,8,3.0,0.39999999999850844
751,1977.5250000028118,11,-1.0,0.0075471698112933245
804,2110.0250000032934,10,-2.0,0.05714285714264926
811,2127.525000003357,8,2.0,0.3999999999985448
812,2130.025000003366,10,-2.0,0.02857142857132463
