index,t,n,dn,rates
0,100.09999999999859,4,2.0,0.03333333333333521
3,130.0999999999969,6,-2.0,0.02500000000000142
7,170.09999999999462,4,-2.0,0.008333333333333135
19,290.09999999999746,2,2.0,0.024999999999994315
23,330.10000000000656,4,-2.0,0.016666666666662878
29,390.1000000000202,2,2.0,0.009090909090907028
40,500.10000000004516,4,-2.0,0.04999999999998863
42,520.1000000000497,2,2.0,0.049999999999988345
44,540.1000000000544,4,-2.0,0.007142857142855524
58,680.1000000000861,2,2.0,0.04999999999998863
60,700.1000000000906,4,2.0,0.09999999999997726
61,710.1000000000929,6,-2.0,0.024999999999994388
65,750.1000000001019,4,-2.0,0.0027777777777778997
101,1110.100000000086,2,-2.0,10.000000000009095
102,1110.200000000086,0,,
