index,t,n,dn,rates
103,357.52499999994865,2,2.0,0.20000000000017962
105,362.52499999994416,4,-1.0,0.4000000000003638
106,365.0249999999419,3,-1.0,0.009302325581403809
149,472.5249999998441,2,2.0,0.011428571428581823
184,560.0249999997645,4,-2.0,0.05000000000004576
192,580.0249999997462,2,2.0,0.057142857142908746
199,597.5249999997304,4,2.0,0.1333333333334546
202,605.0249999997236,6,-2.0,0.022222222222242377
220,650.0249999996828,4,-2.0,0.01052631578948327
258,745.0249999995963,2,2.0,0.009523809523818186
300,850.0249999995008,4,2.0,0.0666666666667273
306,865.0249999994871,6,2.0,0.0666666666667268
312,880.0249999994736,8,2.0,0.05000000000004576
320,900.0249999994553,10,-2.0,0.05714285714290911
327,917.5249999994394,8,2.0,0.06666666666672781
333,932.5249999994256,10,-2.0,0.03333333333336365
345,962.5249999993983,8,-2.0,0.40000000000034563
346,965.0249999993962,6,2.0,0.08000000000007276
351,977.5249999993848,8,2.0,0.05000000000004547
359,997.5249999993666,10,-2.0,0.02857142857142319
373,1032.5249999993732,8,2.0,0.023529411764620155
390,1075.024999999528,10,-2.0,0.3999999999985448
391,1077.5249999995372,8,2.0,0.13333333333284828
394,1085.0249999995644,10,-2.0,0.03999999999985448
404,1110.0249999996554,8,2.0,0.024999999999908908
420,1150.0249999998011,10,-2.0,0.09999999999963848
424,1160.0249999998373,8,-2.0,0.3999999999985448
425,1162.5249999998464,6,-2.0,0.00999999999996362
465,1262.5250000002102,4,1.0,0.3999999999985448
466,1265.0250000002193,5,-1.0,0.008163265306092751
515,1387.525000000665,4,2.0,0.015999999999941734
540,1450.0250000008925,6,-2.0,0.3999999999985812
541,1452.5250000009014,4,2.0,0.0499999999998181
549,1472.5250000009742,6,-2.0,0.03333333333321207
561,1502.5250000010833,4,1.0,0.39999999999850844
562,1505.0250000010926,5,-1.0,0.028571428571325
576,1540.0250000012195,4,-2.0,0.004444444444428266
666,1765.0250000020385,2,2.0,0.007843137254873442
717,1892.525000002502,4,-2.0,0.023529411764620155
734,1935.025000002657,2,2.0,0.007142857142831169
790,2075.025000003166,4,-2.0,0.03999999999985448
800,2100.025000003257,2,2.0,0.009302325581361508
843,2207.525000003648,4,-2.0,0.036363636363504676
854,2235.0250000037477,2,-2.0,39.99999999985448
855,2235.0500000037478,0,,
