index,t,n,dn,rates
3,107.52500000000731,6,2.0,0.044444444444434336
12,130.02500000001243,8,-2.0,0.06666666666665151
18,145.02500000001584,6,2.0,0.022222222222217154
36,190.0250000000261,8,2.0,0.19999999999995566
38,195.0250000000272,10,-4.0,0.022222222222217182
56,240.0250000000374,6,2.0,0.19999999999995338
58,245.02500000003857,8,-2.0,0.016666666666678365
82,305.02499999999645,6,2.0,0.01333333333334547
112,380.0249999999282,8,2.0,0.4000000000003547
113,382.52499999992597,10,-2.0,0.020000000000018146
133,432.5249999998806,8,-2.0,0.05000000000004576
141,452.5249999998623,6,-2.0,0.10000000000009095
145,462.5249999998532,4,4.0,0.028571428571454557
159,497.5249999998214,8,-2.0,0.10000000000009038
163,507.52499999981234,6,-2.0,0.00430107526882112
256,740.0249999996007,4,2.0,0.01739130434784187
279,797.5249999995485,6,-2.0,0.0035087719298244804
393,1082.5249999995551,4,2.0,0.026666666666569493
408,1120.0249999996918,6,-2.0,0.015999999999941734
433,1182.5249999999194,4,2.0,0.005333333333313937
508,1370.0250000006013,6,-2.0,0.007017543859623604
565,1512.5250000011195,4,-2.0,0.03333333333321207
577,1542.5250000012286,2,2.0,0.019047619047549834
598,1595.0250000014194,4,-2.0,0.008888888888856552
643,1707.5250000018286,2,1.0,0.39999999999843566
644,1710.0250000018384,3,1.0,0.018181818181752036
666,1765.0250000020385,4,2.0,0.057142857142648516
673,1782.5250000021024,6,2.0,0.06666666666642716
679,1797.5250000021563,8,-2.0,0.19999999999926332
681,1802.5250000021747,6,2.0,0.1333333333328402
684,1810.0250000022024,8,-2.0,0.3999999999986176
685,1812.525000002211,6,-2.0,0.07999999999970896
690,1825.0250000022565,4,-2.0,0.011111111111070689
726,1915.025000002584,2,2.0,0.007692307692279708
778,2045.025000003057,4,-2.0,0.02499999999990905
794,2085.0250000032024,2,2.0,0.09999999999963166
798,2095.0250000032393,4,-2.0,0.005714285714264941
868,2270.0250000038754,2,-2.0,39.99999999985448
869,2270.0500000038755,0,,
