index,t,n,dn,rates
2,105.02500000000677,8,-2.0,0.005882352941175883
70,275.02500000002374,6,1.0,0.4000000000003638
71,277.52500000002146,7,-1.0,0.021052631578966516
90,325.02499999997826,6,-2.0,0.009090909090917363
134,435.02499999987816,4,2.0,0.017391304347841887
157,492.5249999998259,6,-2.0,0.020000000000018236
177,542.5249999997803,4,2.0,0.20000000000017734
179,547.5249999997759,6,-2.0,0.05000000000004547
187,567.5249999997577,4,-2.0,0.05000000000004547
195,587.5249999997395,2,-2.0,40.00000000003638
196,587.5499999997395,0,,
