index,t,n,dn,rates
5,112.52500000000843,8,2.0,0.0571428571428441
12,130.02500000001243,10,2.0,0.06666666666665151
18,145.02500000001584,12,2.0,0.06666666666665151
24,160.02500000001925,14,-2.0,0.19999999999995452
26,165.02500000002038,12,-4.0,0.13333333333330302
29,172.5250000000221,8,-2.0,0.024999999999994298
45,212.5250000000312,6,-2.0,0.05714285714284424
52,230.02500000003516,4,2.0,0.030769230769230823
65,262.5250000000351,6,2.0,0.08000000000007276
70,275.02500000002374,8,2.0,0.05000000000004547
78,295.02500000000555,10,-2.0,0.06666666666672781
84,310.0249999999918,8,2.0,0.10000000000008981
88,320.0249999999828,10,-2.0,0.030769230769258752
101,352.52499999995325,8,2.0,0.20000000000018417
103,357.52499999994865,10,-2.0,0.015384615384629364
129,422.5249999998896,8,-2.0,0.1333333333334536
132,430.0249999998828,6,-2.0,0.008000000000007279
182,555.0249999997691,4,2.0,0.02666666666669084
197,592.5249999997351,6,-2.0,0.017391304347841904
220,650.0249999996828,4,2.0,0.022222222222242488
238,695.0249999996418,6,1.0,0.4000000000003638
239,697.5249999996395,7,1.0,0.02000000000001819
259,747.524999999594,8,2.0,0.10000000000009208
263,757.5249999995848,10,2.0,0.20000000000017734
265,762.5249999995804,12,-2.0,0.044444444444484865
274,785.0249999995599,10,-2.0,0.20000000000018645
276,790.0249999995552,8,2.0,0.20000000000017734
278,795.0249999995508,10,2.0,0.03333333333336365
290,825.0249999995235,12,2.0,0.400000000000382
291,827.5249999995211,14,2.0,0.20000000000017282
293,832.5249999995168,16,-2.0,0.05714285714290949
300,850.0249999995008,14,2.0,0.028571428571454557
314,885.024999999469,16,-2.0,0.10000000000009095
318,895.0249999994599,14,-2.0,0.2000000000001819
320,900.0249999994553,12,-4.0,0.08000000000007276
325,912.5249999994439,8,2.0,0.030769230769258752
338,945.0249999994144,10,-2.0,0.13333333333345257
341,952.5249999994077,8,2.0,0.20000000000017734
343,957.5249999994032,10,2.0,0.20000000000019555
345,962.5249999993983,12,-2.0,0.13333333333345257
348,970.0249999993916,10,-2.0,0.4000000000003638
349,972.5249999993894,8,2.0,0.06666666666672781
355,987.5249999993756,10,-2.0,0.021052631578944395
374,1035.0249999993823,8,2.0,0.06666666666642211
380,1050.0249999994373,10,-2.0,0.05714285714265
387,1067.5249999995008,8,-2.0,0.1999999999992724
389,1072.524999999519,6,2.0,0.3999999999985448
390,1075.024999999528,8,-2.0,0.1999999999992724
392,1080.0249999995463,6,2.0,0.3999999999985812
393,1082.5249999995551,8,-2.0,0.044444444444282305
402,1105.0249999996372,6,-2.0,0.007692307692279721
454,1235.02500000011,4,2.0,0.01739130434776275
477,1292.5250000003193,6,2.0,0.030769230769118833
490,1325.0250000004376,8,2.0,0.06666666666642515
496,1340.025000000492,10,-2.0,0.03999999999985412
506,1365.025000000583,8,-2.0,0.07999999999971041
511,1377.5250000006283,6,-2.0,0.016666666666605972
535,1437.5250000008468,4,2.0,0.012903225806404671
566,1515.0250000011288,6,2.0,0.030769230769118833
579,1547.525000001247,8,1.0,0.3999999999985448
580,1550.025000001256,9,-1.0,0.19999999999926332
582,1555.0250000012745,8,-2.0,0.07999999999970896
587,1567.52500000132,6,2.0,0.028571428571324813
601,1602.525000001447,8,-2.0,0.044444444444282756
610,1625.025000001529,6,2.0,0.1999999999992724
612,1630.0250000015471,8,-2.0,0.13333333333284828
