index,t,n,dn,rates
8,120.02500000001015,8,4.0,0.0363636363636281
19,147.5250000000164,12,-2.0,0.04999999999998863
27,167.52500000002095,10,-2.0,0.39999999999990904
28,170.02500000002152,8,-2.0,0.01818181818181405
50,225.02500000003403,6,2.0,0.018181818181823087
72,280.0250000000192,8,2.0,0.4000000000003729
73,282.52500000001686,10,-2.0,0.026666666666690878
88,320.0249999999828,8,-2.0,0.1333333333334546
91,327.524999999976,6,-2.0,0.2000000000001819
93,332.52499999997144,4,2.0,0.05000000000004547
101,352.52499999995325,6,2.0,0.02352941176472725
118,395.02499999991466,8,-2.0,0.01538461538462939
144,460.0249999998555,6,2.0,0.20000000000018645
146,465.0249999998508,8,-2.0,0.009523809523818176
188,570.0249999997554,6,1.0,0.40000000000034563
189,572.5249999997533,7,-1.0,0.05000000000004547
197,592.5249999997351,6,1.0,0.400000000000382
198,595.0249999997327,7,1.0,0.4000000000003638
199,597.5249999997304,8,2.0,0.036363636363669585
210,625.0249999997053,10,2.0,0.05000000000004519
218,645.0249999996872,12,-2.0,0.03636363636366944
229,672.5249999996622,10,-2.0,0.010526315789483258
267,767.5249999995758,8,2.0,0.03636363636366944
278,795.0249999995508,10,1.0,0.4000000000003638
279,797.5249999995485,11,-1.0,0.0666666666667273
285,812.5249999995349,10,-2.0,0.13333333333345257
288,820.0249999995282,8,-2.0,0.05714285714290949
295,837.5249999995121,6,2.0,0.1333333333334546
298,845.0249999995053,8,-2.0,0.02352941176472728
315,887.5249999994667,6,2.0,0.030769230769258644
328,920.0249999994372,8,-2.0,0.020000000000018236
348,970.0249999993916,6,-2.0,0.1333333333334546
351,977.5249999993848,4,-2.0,0.033333333333363524
363,1007.5249999993576,2,2.0,0.0032520325203141648
486,1315.0250000004014,4,-2.0,0.005479452054774593
559,1497.525000001065,2,-2.0,39.99999999985448
560,1497.5500000010652,0,,
