index,t,n,dn,rates
8,120.02500000001015,6,2.0,0.13333333333330252
11,127.52500000001189,8,-2.0,0.03333333333332578
23,157.52500000001868,6,2.0,0.024999999999994332
39,197.52500000002775,8,-2.0,0.017391304347822125
62,255.02500000004085,6,2.0,0.026666666666690153
77,292.5250000000078,8,2.0,0.08000000000007276
82,305.02499999999645,10,2.0,0.4000000000003638
83,307.5249999999942,12,-2.0,0.06666666666672755
89,322.5249999999805,10,4.0,0.05000000000004519
97,342.5249999999624,14,2.0,0.0800000000000724
102,355.0249999999511,16,2.0,0.4000000000003911
103,357.52499999994865,18,-2.0,0.1333333333334536
106,365.0249999999419,16,-1.0,0.4000000000003547
107,367.52499999993967,15,-1.0,0.08000000000007348
112,380.0249999999282,14,2.0,0.1333333333334546
115,387.52499999992136,16,2.0,0.40000000000034563
116,390.0249999999192,18,-2.0,0.400000000000382
117,392.5249999999168,16,-2.0,0.40000000000034563
118,395.02499999991466,14,-2.0,0.1333333333334546
121,402.52499999990783,12,2.0,0.05000000000004562
129,422.5249999998896,14,2.0,0.1333333333334536
132,430.0249999998828,16,-2.0,0.20000000000018645
134,435.02499999987816,14,2.0,0.050000000000045335
142,455.02499999986003,16,-2.0,0.4000000000003547
143,457.5249999998578,14,-4.0,0.06666666666672755
149,472.5249999998441,10,2.0,0.02500000000002281
165,512.5249999998076,12,-2.0,0.04444444444448464
174,535.0249999997873,10,2.0,0.0666666666667273
180,550.0249999997736,12,2.0,0.4000000000003638
181,552.5249999997714,14,2.0,0.4000000000003638
182,555.0249999997691,16,-4.0,0.08000000000007276
187,567.5249999997577,12,2.0,0.044444444444484865
196,590.0249999997372,14,2.0,0.04000000000003638
206,615.0249999997145,16,-2.0,0.1333333333334546
209,622.5249999997077,14,-3.0,0.400000000000382
210,625.0249999997053,11,-1.0,0.40000000000034563
211,627.5249999997031,10,-2.0,0.03333333333336365
223,657.5249999996759,8,-2.0,0.014814814814828265
250,725.0249999996146,6,-2.0,0.05000000000004576
258,745.0249999995963,4,-2.0,0.007407407407414138
312,880.0249999994736,2,2.0,0.025000000000022737
328,920.0249999994372,4,2.0,0.10000000000009322
332,930.0249999994279,6,-2.0,0.05714285714290949
339,947.5249999994119,4,2.0,0.4000000000003274
340,950.0249999994098,6,2.0,0.015384615384629376
366,1015.0249999993507,8,2.0,0.023529411764642943
383,1057.5249999994644,10,-2.0,0.13333333333284828
386,1065.0249999994917,8,2.0,0.0999999999996362
390,1075.024999999528,10,2.0,0.1999999999992724
392,1080.0249999995463,12,-2.0,0.07999999999970896
397,1092.5249999995917,10,2.0,0.3999999999985812
398,1095.0249999996006,12,2.0,0.01025641025637292
437,1192.5249999999555,14,-2.0,0.09999999999963392
441,1202.5249999999921,12,2.0,0.04999999999981867
449,1222.5250000000647,14,-2.0,0.057142857142648516
456,1240.0250000001286,12,2.0,0.06666666666642515
462,1255.025000000183,14,2.0,0.13333333333284828
465,1262.5250000002102,16,-2.0,0.1999999999992724
467,1267.5250000002284,14,-2.0,0.1333333333328523
470,1275.0250000002554,12,-2.0,0.06666666666642312
476,1290.0250000003102,10,2.0,0.0499999999998181
484,1310.025000000383,12,2.0,0.3999999999985448
485,1312.525000000392,14,2.0,0.39999999999850844
486,1315.0250000004014,16,-4.0,0.03999999999985521
496,1340.025000000492,12,2.0,0.06666666666642312
502,1355.0250000005467,14,2.0,0.13333333333284828
505,1362.525000000574,16,-2.0,0.3999999999985448
506,1365.025000000583,14,-2.0,0.0499999999998181
514,1385.0250000006558,12,2.0,0.044444444444282756
523,1407.5250000007377,14,2.0,0.3999999999985448
524,1410.0250000007468,16,2.0,0.07999999999970751
529,1422.5250000007925,18,-2.0,0.13333333333285635
532,1430.0250000008193,16,-2.0,0.07999999999970896
537,1442.5250000008648,14,-2.0,0.39999999999850844
538,1445.0250000008741,12,-2.0,0.02222222222214149
556,1490.0250000010376,10,-2.0,0.044444444444282756
565,1512.5250000011195,8,2.0,0.04999999999981696
573,1532.5250000011927,10,-2.0,0.02105263157887078
592,1580.0250000013655,8,-2.0,0.017391304347762888
615,1637.5250000015744,6,2.0,0.011764705882310142
649,1722.5250000018837,8,-2.0,0.009302325581361508
692,1830.0250000022747,6,2.0,0.03636363636350407
703,1857.5250000023748,8,-2.0,0.005714285714264926
773,2032.5250000030114,6,2.0,0.05714285714264926
780,2050.025000003075,8,2.0,0.033333333333212575
792,2080.025000003184,10,-2.0,0.19999999999925422
794,2085.0250000032024,8,2.0,0.05714285714264926
801,2102.525000003266,10,-2.0,0.07999999999970606
806,2115.025000003312,8,-2.0,0.019047619047549917
827,2167.5250000035026,6,2.0,0.05714285714265223
834,2185.0250000035653,8,2.0,0.03636363636350287
845,2212.5250000036663,10,-2.0,0.016666666666606034
869,2272.5250000038845,8,2.0,0.044444444444282756
878,2295.0250000039664,10,-2.0,0.06666666666642414
884,2310.025000004021,8,2.0,0.02666666666656998
899,2347.525000004157,10,-2.0,0.399999999998472
900,2350.0250000041665,8,-2.0,0.044444444444282756
909,2372.5250000042483,6,2.0,0.0499999999998181
917,2392.525000004321,8,-2.0,0.003030303030292006
1049,2722.5250000055216,6,-2.0,0.007272727272700815
1104,2860.025000006022,4,2.0,0.057142857142650744
1111,2877.525000006085,6,2.0,0.09999999999963166
1115,2887.525000006122,8,2.0,0.0999999999996362
1119,2897.5250000061583,10,-2.0,0.3999999999983993
1120,2900.0250000061683,8,-2.0,0.02222222222214183
1138,2945.025000006331,6,2.0,0.026666666666569652
1153,2982.5250000064675,8,-2.0,0.036363636363503475
1164,3010.025000006568,6,-2.0,0.04999999999981696
1172,3030.025000006641,4,2.0,0.028571428571325
1186,3065.025000006768,6,-2.0,0.019047619047549917
1207,3117.5250000069586,4,-2.0,0.005063291139222086
1286,3315.025000007677,2,2.0,0.057142857142647774
1293,3332.5250000077413,4,2.0,0.01379310344822577
1322,3405.0250000080046,6,2.0,0.1333333333328402
1325,3412.5250000080323,8,2.0,0.3999999999986176
1326,3415.025000008041,10,-2.0,0.04444444444428186
1335,3437.5250000081232,8,2.0,0.022222222222141378
1353,3482.525000008287,10,2.0,0.06666666666642615
1359,3497.525000008341,12,-2.0,0.3999999999985448
1360,3500.02500000835,10,2.0,0.0499999999998181
1368,3520.025000008423,12,2.0,0.1999999999992724
1370,3525.025000008441,14,-2.0,0.09999999999964075
1374,3535.025000008477,12,-2.0,0.3999999999986176
1375,3537.5250000084857,10,2.0,0.013333333333284585
1405,3612.52500000876,12,-1.0,0.3999999999985448
1406,3615.025000008769,11,-1.0,0.028571428571325
1420,3650.025000008896,10,-2.0,0.005333333333313943
1495,3837.5250000095775,8,2.0,0.057142857142647774
1502,3855.0250000096416,10,-2.0,0.015384615384559416
1528,3920.025000009878,8,-2.0,0.13333333333284828
1531,3927.5250000099054,6,-2.0,0.1999999999992724
1533,3932.5250000099236,4,2.0,0.009302325581361586
1576,4040.0250000103138,6,2.0,0.028571428571323887
1590,4075.025000010442,8,-2.0,0.018181818181956636
1612,4130.025000010023,6,2.0,0.040000000000583534
1622,4155.0250000096585,8,-2.0,0.0444444444450894
1631,4177.525000009332,6,2.0,0.40000000000567526
1632,4180.0250000092965,8,2.0,0.08000000000116997
1637,4192.525000009114,10,2.0,0.10000000000145519
1641,4202.525000008968,12,-2.0,0.40000000000582075
1642,4205.025000008932,10,-2.0,0.025000000000363228
1658,4245.025000008351,8,2.0,0.007692307692419684
1710,4375.025000006458,10,-2.0,0.050000000000727594
1718,4395.025000006167,8,-2.0,0.033333333333818396
1730,4425.02500000573,6,-2.0,0.20000000000291038
1732,4430.025000005658,4,2.0,0.00909090909104138
1776,4540.025000004057,6,2.0,0.08000000000116415
1781,4552.525000003875,8,-2.0,0.03636363636416552
1792,4580.025000003475,6,-1.0,0.40000000000582075
1793,4582.525000003438,5,-1.0,0.40000000000582075
1794,4585.025000003402,4,2.0,0.026666666667055364
