index,t,n,dn,rates
13,132.525000000013,10,-2.0,0.13333333333330302
16,140.0250000000147,8,2.0,0.39999999999990904
17,142.52500000001527,10,2.0,0.39999999999990904
18,145.02500000001584,12,-2.0,0.0363636363636281
29,172.5250000000221,10,1.0,0.39999999999990904
30,175.02500000002266,11,-1.0,0.015384615384611893
56,240.0250000000374,10,-2.0,0.06666666666665139
62,255.02500000004085,8,-1.0,0.400000000000191
63,257.52500000003965,7,1.0,0.014285714285727278
91,327.524999999976,8,2.0,0.044444444444484865
100,350.0249999999555,10,-2.0,0.057142857142908926
107,367.52499999993967,8,-2.0,0.06666666666672755
113,382.52499999992597,6,-2.0,0.05714285714290911
120,400.02499999991005,4,2.0,0.028571428571454602
134,435.02499999987816,6,2.0,0.030769230769258592
147,467.5249999998488,8,-2.0,0.08000000000007312
152,480.02499999983735,6,2.0,0.0666666666667273
158,495.0249999998237,8,-2.0,0.01428571428572729
186,565.02499999976,6,2.0,0.05714285714290911
193,582.5249999997441,8,-2.0,0.1333333333334546
196,590.0249999997372,6,2.0,0.1333333333334546
199,597.5249999997304,8,2.0,0.04000000000003638
209,622.5249999997077,10,-2.0,0.2000000000001819
211,627.5249999997031,8,2.0,0.025000000000022737
227,667.5249999996668,10,2.0,0.011428571428581807
262,755.0249999995873,12,-2.0,0.10000000000009208
266,765.0249999995781,10,-2.0,0.016666666666681824
290,825.0249999995235,8,2.0,0.05000000000004547
298,845.0249999995053,10,-2.0,0.05714285714290911
305,862.5249999994894,8,2.0,0.057142857142908746
312,880.0249999994736,10,-2.0,0.20000000000018645
314,885.024999999469,8,-2.0,0.02352941176472722
331,927.5249999994304,6,2.0,0.10000000000009208
335,937.5249999994212,8,1.0,0.400000000000382
336,940.0249999994188,9,-1.0,0.0800000000000713
341,952.5249999994077,8,1.0,0.4000000000004002
342,955.0249999994052,9,-1.0,0.036363636363669134
353,982.5249999993804,8,-2.0,0.014814814814802313
380,1050.0249999994373,6,2.0,0.05714285714265
387,1067.5249999995008,8,-2.0,0.005970149253709632
454,1235.02500000011,6,2.0,0.044444444444282305
463,1257.525000000192,8,2.0,0.3999999999985812
464,1260.0250000002009,10,-2.0,0.13333333333284422
467,1267.5250000002284,8,2.0,0.07999999999970896
472,1280.0250000002738,10,2.0,0.026666666666569493
487,1317.5250000004105,12,2.0,0.3999999999985812
488,1320.0250000004194,14,-2.0,0.1999999999992724
490,1325.0250000004376,12,2.0,0.03636363636350407
501,1352.5250000005376,14,-2.0,0.06666666666642414
507,1367.5250000005922,12,2.0,0.07999999999971041
512,1380.0250000006374,14,-2.0,0.39999999999850844
513,1382.5250000006467,12,-2.0,0.06666666666642414
519,1397.5250000007013,10,-2.0,0.044444444444282305
528,1420.0250000007834,8,2.0,0.02105263157887078
547,1467.5250000009562,10,-1.0,0.3999999999985812
548,1470.025000000965,9,-1.0,0.008888888888856533
593,1582.5250000013746,8,-2.0,0.011111111111070717
629,1672.5250000017018,6,-2.0,0.07999999999970896
634,1685.0250000017472,4,2.0,0.04444444444428366
643,1707.5250000018286,6,-2.0,0.01739130434776261
666,1765.0250000020385,4,2.0,0.04444444444428321
675,1787.5250000021201,6,2.0,0.1999999999992724
677,1792.5250000021383,8,-2.0,0.057142857142647774
684,1810.0250000022024,6,2.0,0.06666666666642615
690,1825.0250000022565,8,2.0,0.05714285714265
697,1842.52500000232,10,-2.0,0.3999999999985448
698,1845.025000002329,8,2.0,0.03636363636350438
709,1872.525000002429,10,2.0,0.0666666666664211
715,1887.5250000024841,12,-2.0,0.3999999999985812
716,1890.025000002493,10,2.0,0.07999999999970896
721,1902.5250000025385,12,-1.0,0.39999999999850844
722,1905.0250000025478,11,-3.0,0.19999999999929968
724,1910.0250000025653,8,-2.0,0.057142857142647774
731,1927.5250000026294,6,2.0,0.09999999999964757
735,1937.5250000026647,8,2.0,0.3999999999983629
736,1940.025000002675,10,-2.0,0.02666666666656933
751,1977.5250000028118,8,-2.0,0.01818181818175219
773,2032.5250000030114,6,2.0,0.030769230769118833
786,2065.0250000031297,8,-2.0,0.026666666666569652
801,2102.525000003266,6,2.0,0.0499999999998181
809,2122.525000003339,8,2.0,0.07999999999970896
814,2135.0250000033843,10,-2.0,0.1333333333328402
817,2142.525000003412,8,-2.0,0.015384615384559524
843,2207.525000003648,6,2.0,0.04444444444428186
852,2230.0250000037304,8,-2.0,0.09999999999964075
856,2240.0250000037663,6,-2.0,0.03999999999985448
866,2265.0250000038573,4,2.0,0.036363636363504676
877,2292.525000003957,6,-2.0,0.015999999999941675
902,2355.0250000041847,4,2.0,0.036363636363503475
913,2382.525000004285,6,2.0,0.07999999999971187
918,2395.02500000433,8,2.0,0.0499999999998181
926,2415.025000004403,10,-4.0,0.03333333333321207
938,2445.025000004512,6,-2.0,0.06666666666642211
944,2460.025000004567,4,2.0,0.02666666666656998
959,2497.525000004703,6,2.0,0.02857142857132463
973,2532.5250000048304,8,-2.0,0.0047619047618874385
1057,2742.5250000055944,6,-2.0,0.014285714285662315
1085,2812.525000005849,4,2.0,0.13333333333284828
1088,2820.0250000058763,6,1.0,0.3999999999986176
1089,2822.525000005885,7,-1.0,0.019047619047549258
1110,2875.0250000060773,6,2.0,0.03333333333321358
1122,2905.025000006185,8,-2.0,0.06666666666642414
1128,2920.0250000062397,6,-2.0,0.03636363636350407
1139,2947.5250000063397,4,2.0,0.018181818181751585
1161,3002.525000006541,6,2.0,0.39999999999876307
1162,3005.025000006549,8,3.0,0.199999999999236
1164,3010.025000006568,11,-1.0,0.3999999999985448
1165,3012.525000006577,10,2.0,0.09999999999964075
1169,3022.525000006613,12,2.0,0.1999999999992906
1171,3027.5250000066308,14,-2.0,0.07999999999970314
1176,3040.025000006677,12,-2.0,0.017391304347762954
1199,3097.525000006886,10,-2.0,0.044444444444282756
1208,3120.0250000069677,8,2.0,0.06666666666642211
1214,3135.0250000070228,10,2.0,0.3999999999986176
1215,3137.5250000070314,12,2.0,0.1999999999992724
1217,3142.5250000070496,14,2.0,0.3999999999985448
1218,3145.0250000070587,16,-2.0,0.03999999999985448
1228,3170.0250000071496,14,-2.0,0.03999999999985376
1238,3195.025000007241,12,-2.0,0.028571428571324258
1252,3230.025000007369,10,-2.0,0.057142857142650744
1259,3247.525000007432,8,2.0,0.19999999999932697
1261,3252.525000007449,10,-2.0,0.04999999999981583
1269,3272.5250000075225,8,2.0,0.06666666666642414
1275,3287.525000007577,10,2.0,0.1999999999992724
1277,3292.5250000075953,12,2.0,0.3999999999985448
1278,3295.0250000076044,14,2.0,0.13333333333284828
1281,3302.5250000076317,16,-4.0,0.1333333333328402
1284,3310.0250000076594,12,2.0,0.1999999999992906
1286,3315.025000007677,14,-1.0,0.399999999998472
1287,3317.5250000076867,13,-1.0,0.07999999999970896
1292,3330.025000007732,12,-2.0,0.024999999999909334
1308,3370.025000007877,10,-2.0,0.0499999999998181
1316,3390.02500000795,8,2.0,0.13333333333284828
1319,3397.5250000079773,10,-2.0,0.01052631578943539
1357,3492.525000008323,8,-2.0,0.015999999999941793
1382,3555.0250000085503,6,2.0,0.0499999999998181
1390,3575.025000008623,8,-2.0,0.00999999999996362
1430,3675.025000008987,6,2.0,0.09999999999964075
1434,3685.0250000090227,8,1.0,0.3999999999985448
1435,3687.525000009032,9,1.0,0.07999999999970606
1440,3700.0250000090778,10,-2.0,0.03333333333321207
1452,3730.025000009187,8,2.0,0.09999999999964075
1456,3740.025000009223,10,2.0,0.1333333333328402
1459,3747.5250000092506,12,-2.0,0.1999999999992724
1461,3752.5250000092688,10,-2.0,0.028571428571325
1475,3787.5250000093956,8,-2.0,0.02352941176462003
1492,3830.0250000095507,6,2.0,0.023529411764620284
1509,3872.5250000097053,8,-2.0,0.06666666666642211
