index,t,n,dn,rates
32,180.0250000000238,4,2.0,0.049999999999988415
40,200.02500000002843,6,-2.0,0.024999999999994388
56,240.0250000000374,4,2.0,0.03076923076924156
69,272.525000000026,6,2.0,0.10000000000009152
73,282.52500000001686,8,-4.0,0.0307692307692587
86,315.02499999998736,4,2.0,0.014285714285727278
114,385.0249999999237,6,2.0,0.057142857142908926
121,402.52499999990783,8,2.0,0.03076923076925886
134,435.02499999987816,10,-4.0,0.1333333333334546
137,442.52499999987134,6,-2.0,0.004545454545458681
225,662.5249999996712,4,2.0,0.20000000000017734
227,667.5249999996668,6,-2.0,0.010810810810820644
264,760.0249999995826,4,2.0,0.2000000000001819
266,765.0249999995781,6,2.0,0.023529411764727406
283,807.5249999995392,8,-2.0,0.08000000000007057
288,820.0249999995282,6,-2.0,0.010810810810820656
325,912.5249999994439,4,2.0,0.05714285714290949
332,930.0249999994279,6,2.0,0.0666666666667268
338,945.0249999994144,8,-2.0,0.023529411764727344
355,987.5249999993756,6,-2.0,0.011111111111091167
391,1077.5249999995372,4,2.0,0.02499999999990905
407,1117.5249999996827,6,-2.0,0.009756097560940117
448,1220.0250000000556,4,2.0,0.019047619047549834
469,1272.5250000002463,6,1.0,0.3999999999985448
470,1275.0250000002554,7,-1.0,0.024999999999908765
486,1315.0250000004014,6,-2.0,0.028571428571324813
500,1350.0250000005285,4,2.0,0.01739130434776282
523,1407.5250000007377,6,2.0,0.1999999999992724
525,1412.5250000007559,8,-2.0,0.02857142857132463
539,1447.5250000008832,6,-2.0,0.057142857142650744
546,1465.0250000009464,4,-2.0,0.016666666666605906
570,1525.0250000011652,2,2.0,0.03636363636350407
581,1552.5250000012652,4,-2.0,0.0026490066225069195
732,1930.0250000026385,2,2.0,0.005882352941155071
800,2100.025000003257,4,-2.0,0.0047619047618874385
884,2310.025000004021,2,2.0,0.015999999999941793
909,2372.5250000042483,4,-2.0,0.00634920634918327
972,2530.025000004821,2,2.0,0.19999999999925422
974,2535.0250000048395,4,2.0,0.015999999999941675
999,2597.5250000050673,6,-2.0,0.004040404040389349
1098,2845.0250000059673,4,2.0,0.01999999999992724
1118,2895.025000006149,6,-2.0,0.0030303030302920105
1250,3225.0250000073493,4,2.0,0.02666666666656933
1265,3262.525000007486,6,-2.0,0.0037735849056466557
1371,3527.5250000084498,4,2.0,0.01999999999992706
1391,3577.525000008632,6,-2.0,0.057142857142647774
1398,3595.025000008696,4,2.0,0.036363636363504676
1409,3622.525000008796,6,-2.0,0.007142857142831181
1465,3762.5250000093047,4,-2.0,0.004166666666651509
1561,4002.525000010178,2,2.0,0.008333333333336555
1609,4122.525000010131,4,-2.0,0.002312138728357336
1782,4555.0250000038395,2,2.0,0.012121212121388641
1815,4637.525000002638,4,-2.0,0.20000000000294677
1817,4642.525000002564,2,2.0,0.057142857143685714
1824,4660.025000002311,4,-2.0,0.00336134453786403
1943,4957.524999997982,2,-2.0,40.00000000058208
1944,4957.549999997982,0,,
