index,t,n,dn,rates
0,100.09999999999859,8,3.0,0.10000000000000568
1,110.09999999999802,11,-1.0,0.050000000000002806
3,130.0999999999969,10,-2.0,0.10000000000000568
4,140.09999999999633,8,-2.0,0.05000000000000284
6,160.0999999999952,6,-2.0,0.025000000000001455
10,200.09999999999286,4,1.0,0.05000000000000291
12,220.0999999999917,5,2.0,0.10000000000000511
13,230.09999999999118,7,-1.0,0.01666666666666492
19,290.09999999999746,6,1.0,0.09999999999997726
20,300.09999999999974,7,-1.0,0.04999999999998863
22,320.1000000000043,6,-2.0,0.04999999999998863
24,340.10000000000883,4,-2.0,0.019999999999995452
29,390.1000000000202,2,2.0,0.09999999999997669
30,400.10000000002253,4,3.0,0.09999999999997726
31,410.1000000000248,7,-1.0,0.09999999999997783
32,420.100000000027,6,1.0,0.09999999999997726
33,430.1000000000293,7,-1.0,0.0071428571428555215
47,570.1000000000611,6,-2.0,0.007142857142855519
61,710.1000000000929,4,-2.0,0.009090909090907024
72,820.1000000001179,2,2.0,0.016666666666662847
78,880.1000000001317,4,-2.0,0.03333333333332588
81,910.1000000001384,2,2.0,0.049999999999988914
83,930.1000000001428,4,2.0,0.024999999999994246
87,970.100000000152,6,-2.0,0.019999999999995452
92,1020.1000000001634,4,-2.0,0.05000000000003411
94,1040.1000000001497,2,-2.0,10.000000000009095
95,1040.2000000001497,0,,
