index,t,n,dn,rates
16,260.09999999999064,4,-2.0,0.004347826086955534
39,490.1000000000429,2,3.0,0.09999999999997726
40,500.10000000004516,5,-1.0,0.09999999999997612
41,510.10000000004754,4,-2.0,0.004999999999998866
61,710.1000000000929,2,2.0,0.005263157894735645
80,900.1000000001361,4,2.0,0.014285714285711038
87,970.100000000152,6,-2.0,0.09999999999997612
88,980.1000000001544,4,-2.0,0.033333333333325756
91,1010.1000000001612,2,2.0,0.016666666666677498
97,1070.1000000001222,4,-2.0,0.006250000000005684
113,1230.0999999999767,2,-2.0,10.000000000009095
114,1230.1999999999766,0,,
