index,t,n,dn,rates
11,127.52500000001189,8,-2.0,0.06666666666665164
17,142.52500000001527,6,-2.0,0.0363636363636281
28,170.02500000002152,4,-2.0,0.024999999999994298
44,210.02500000003064,2,2.0,0.012121212121215474
77,292.5250000000078,4,1.0,0.4000000000003638
78,295.02500000000555,5,-1.0,0.4000000000003547
79,297.52500000000333,4,1.0,0.4000000000003729
80,300.025000000001,5,-1.0,0.01818181818183468
102,355.0249999999511,4,-2.0,0.01600000000001461
127,417.524999999894,2,2.0,0.04000000000003629
137,442.52499999987134,4,-2.0,0.002072538860105511
330,925.0249999994327,2,2.0,0.10000000000008981
334,935.0249999994237,4,2.0,0.023529411764727406
351,977.5249999993848,6,-2.0,0.044444444444484865
360,1000.0249999993644,4,-2.0,0.018181818181788115
382,1055.0249999994553,2,2.0,0.13333333333284828
385,1062.5249999994826,4,-2.0,0.0016877637130740294
622,1655.0250000016379,2,2.0,0.01999999999992715
642,1705.02500000182,4,-2.0,0.011764705882310142
676,1790.0250000021292,2,2.0,0.06666666666642211
682,1805.0250000021842,4,2.0,0.008888888888856587
727,1917.525000002593,6,-2.0,0.0034188034187909865
844,2210.0250000036567,4,2.0,0.016666666666605906
868,2270.0250000038754,6,-2.0,0.005263157894717682
944,2460.025000004567,4,-2.0,0.005797101449254288
1013,2632.525000005194,2,1.0,0.399999999998472
1014,2635.0250000052038,3,-1.0,0.001739130434776283
1244,3210.025000007295,2,2.0,0.02105263157887058
1263,3257.5250000074684,4,-2.0,0.0010075566750621515
1660,4250.025000008277,2,-2.0,40.00000000058208
1661,4250.050000008277,0,,
