index,t,n,dn,rates
1,102.5250000000062,5,-1.0,0.39999999999990904
2,105.02500000000677,4,2.0,0.03636363636362813
13,132.525000000013,6,2.0,0.19999999999995452
15,137.52500000001413,8,2.0,0.09999999999997726
19,147.5250000000164,10,-2.0,0.04999999999998863
27,167.52500000002095,8,2.0,0.39999999999990904
28,170.02500000002152,10,2.0,0.022222222222217196
46,215.0250000000317,12,4.0,0.1999999999999511
48,220.02500000003292,16,-2.0,0.3999999999999136
49,222.52500000003346,14,-3.0,0.39999999999990904
50,225.02500000003403,11,-1.0,0.06666666666665164
56,240.0250000000374,10,2.0,0.3999999999999045
57,242.525000000038,12,-2.0,0.09999999999997726
61,252.52500000004028,10,2.0,0.033333333333359354
73,282.52500000001686,12,2.0,0.4000000000003638
74,285.0250000000146,14,-2.0,0.20000000000017962
76,290.0250000000101,12,-2.0,0.03333333333336365
88,320.0249999999828,10,-2.0,0.2000000000001819
90,325.02499999997826,8,1.0,0.4000000000003638
91,327.524999999976,9,-1.0,0.4000000000003729
92,330.02499999997366,8,-2.0,0.02857142857145451
106,365.0249999999419,6,2.0,0.4000000000003547
107,367.52499999993967,8,2.0,0.016666666666681887
131,427.52499999988487,10,2.0,0.0333333333333634
143,457.5249999998578,12,2.0,0.05000000000004547
151,477.5249999998396,14,-2.0,0.20000000000018872
153,482.5249999998349,12,-2.0,0.0666666666667268
159,497.5249999998214,10,2.0,0.04000000000003638
169,522.5249999997986,12,2.0,0.20000000000017734
171,527.5249999997942,14,2.0,0.08000000000007348
176,540.0249999997827,16,-2.0,0.028571428571454557
190,575.0249999997509,14,-2.0,0.4000000000003638
191,577.5249999997486,12,2.0,0.1333333333334546
194,585.0249999997418,14,-2.0,0.040000000000036014
204,610.0249999997193,12,-2.0,0.40000000000041835
205,612.5249999997167,10,-2.0,0.13333333333345257
208,620.02499999971,8,-2.0,0.4000000000003638
209,622.5249999997077,6,-2.0,0.08000000000007276
214,635.0249999996963,4,2.0,0.0666666666667268
220,650.0249999996828,6,2.0,0.10000000000009208
224,660.0249999996736,8,-2.0,0.057142857142908746
231,677.5249999996578,6,2.0,0.400000000000382
232,680.0249999996554,8,-1.0,0.4000000000003638
233,682.5249999996531,7,-1.0,0.10000000000009095
237,692.524999999644,6,2.0,0.03333333333336365
249,722.5249999996167,8,-2.0,0.02000000000001819
269,772.5249999995713,6,-2.0,0.018181818181834754
291,827.5249999995211,4,2.0,0.08000000000007203
296,840.0249999995099,6,-2.0,0.012121212121223145
329,922.5249999994348,4,2.0,0.0800000000000713
334,935.0249999994237,6,-2.0,0.06666666666672831
340,950.0249999994098,4,2.0,0.05000000000004547
348,970.0249999993916,6,2.0,0.4000000000003638
349,972.5249999993894,8,2.0,0.05000000000004547
357,992.5249999993712,10,2.0,0.2000000000001819
359,997.5249999993666,12,2.0,0.4000000000003638
360,1000.0249999993644,14,-2.0,0.0666666666667273
366,1015.0249999993507,12,4.0,0.04999999999992099
374,1035.0249999993823,16,-2.0,0.09999999999963392
378,1045.024999999419,14,-2.0,0.3999999999985448
379,1047.524999999428,12,2.0,0.0999999999996362
383,1057.5249999994644,14,-4.0,0.05714285714264926
390,1075.024999999528,10,-2.0,0.1999999999992724
392,1080.0249999995463,8,2.0,0.05714285714264926
399,1097.52499999961,10,-2.0,0.007142857142831157
455,1237.5250000001192,8,3.0,0.39999999999850844
456,1240.0250000001286,11,1.0,0.1999999999992815
458,1245.0250000001465,12,-2.0,0.0999999999996362
462,1255.025000000183,10,-2.0,0.01999999999992724
482,1305.0250000003648,8,-2.0,0.012499999999954525
514,1385.0250000006558,6,-1.0,0.3999999999985448
515,1387.525000000665,5,1.0,0.06666666666642414
521,1402.5250000007195,6,2.0,0.04999999999981753
529,1422.5250000007925,8,-2.0,0.09999999999963848
533,1432.5250000008286,6,2.0,0.028571428571324442
547,1467.5250000009562,8,-2.0,0.010810810810771508
584,1560.0250000012925,6,2.0,0.04999999999981753
592,1580.0250000013655,8,1.0,0.3999999999985448
593,1582.5250000013746,9,-1.0,0.09999999999963848
597,1592.5250000014107,8,-2.0,0.009756097560940138
638,1695.0250000017834,6,2.0,0.01999999999992706
658,1745.0250000019657,8,-2.0,0.0499999999998181
666,1765.0250000020385,6,2.0,0.09999999999963848
670,1775.0250000020746,8,2.0,0.026666666666569652
685,1812.525000002211,10,-2.0,0.00869565217388141
731,1927.5250000026294,8,2.0,0.015999999999941793
756,1990.0250000028568,10,2.0,0.04444444444428186
765,2012.5250000029391,12,-2.0,0.06666666666642818
771,2027.5250000029928,10,-1.0,0.39999999999843566
772,2030.0250000030026,9,-1.0,0.018181818181752112
794,2085.0250000032024,8,1.0,0.3999999999985448
795,2087.5250000032115,9,-1.0,0.012903225806404671
826,2165.0250000034935,8,-2.0,0.0046511627906807435
912,2380.025000004276,6,2.0,0.3999999999985448
