index,t,n,dn,rates
1,102.5250000000062,6,2.0,0.02352941176470055
18,145.02500000001584,8,-2.0,0.017391304347822132
41,202.5250000000289,6,1.0,0.39999999999990904
42,205.02500000002948,7,-1.0,0.03333333333332566
54,235.02500000003639,6,2.0,0.017391304347834726
77,292.5250000000078,8,-2.0,0.4000000000003638
78,295.02500000000555,6,-2.0,0.4000000000003547
79,297.52500000000333,4,2.0,0.06666666666672755
85,312.52499999998963,6,2.0,0.05000000000004547
93,332.52499999997144,8,1.0,0.4000000000003638
94,335.02499999996917,9,-1.0,0.08000000000007276
99,347.5249999999578,8,-2.0,0.05714285714290911
106,365.0249999999419,6,-2.0,0.0074074074074141445
160,500.0249999998191,4,2.0,0.0666666666667268
166,515.0249999998056,6,-2.0,0.016000000000014582
191,577.5249999997486,4,2.0,0.1333333333334546
194,585.0249999997418,6,2.0,0.05000000000004547
202,605.0249999997236,8,-2.0,0.03333333333336365
214,635.0249999996963,6,-2.0,0.1333333333334546
217,642.5249999996895,4,1.0,0.4000000000003638
218,645.0249999996872,5,1.0,0.006557377049186292
279,797.5249999995485,6,1.0,0.20000000000017734
281,802.5249999995441,7,-1.0,0.20000000000019555
283,807.5249999995392,6,-2.0,0.028571428571454373
297,842.5249999995076,4,2.0,0.01818181818183472
319,897.5249999994576,6,-2.0,0.012121212121223178
352,980.0249999993823,4,2.0,0.10000000000008981
356,990.0249999993733,6,-2.0,0.10000000000008981
360,1000.0249999993644,4,2.0,0.10000000000008981
364,1010.0249999993554,6,-2.0,0.04999999999997755
372,1030.0249999993644,4,2.0,0.01999999999992724
392,1080.0249999995463,6,-2.0,0.0034188034187909787
509,1372.5250000006106,4,-1.0,0.1999999999992906
511,1377.5250000006283,3,-1.0,0.004347826086940705
603,1607.525000001465,2,2.0,0.04999999999981753
611,1627.525000001538,4,2.0,0.0499999999998181
619,1647.5250000016108,6,-2.0,0.07999999999970751
624,1660.0250000016565,4,-2.0,0.0025157232704311008
783,2057.5250000031024,2,1.0,0.3999999999985448
784,2060.0250000031115,3,-1.0,0.0010309278350477949
1172,3030.025000006641,2,-2.0,39.99999999985448
1173,3030.0500000066413,0,,
