index,t,n,dn,rates
1,102.5250000000062,14,-2.0,0.06666666666665157
7,117.5250000000096,12,2.0,0.3999999999999113
8,120.02500000001015,14,-1.0,0.39999999999990904
9,122.52500000001072,13,-1.0,0.026666666666660604
24,160.02500000001925,12,1.0,0.39999999999990904
25,162.52500000001982,13,-1.0,0.02666666666666054
40,200.02500000002843,12,2.0,0.03636363636362821
51,227.5250000000346,14,-2.0,0.07999999999998199
56,240.0250000000374,12,-1.0,0.3999999999999045
57,242.525000000038,11,-1.0,0.018181818181829644
79,297.52500000000333,10,2.0,0.00930232558140382
122,405.02499999990545,12,2.0,0.1333333333334536
125,412.5249999998987,14,-2.0,0.03333333333336371
137,442.52499999987134,12,2.0,0.013793103448288374
166,515.0249999998056,14,-2.0,0.06666666666672781
172,530.0249999997918,12,-2.0,0.030769230769258644
185,562.5249999997624,10,2.0,0.08000000000007348
190,575.0249999997509,12,2.0,0.20000000000018645
192,580.0249999997462,14,-2.0,0.0800000000000713
197,592.5249999997351,12,-2.0,0.20000000000018645
199,597.5249999997304,10,2.0,0.1333333333334546
202,605.0249999997236,12,2.0,0.20000000000017282
204,610.0249999997193,14,-2.0,0.40000000000041835
205,612.5249999997167,12,2.0,0.03636363636366929
216,640.0249999996918,14,-2.0,0.01600000000001461
241,702.5249999996347,12,1.0,0.20000000000017282
243,707.5249999996304,13,1.0,0.20000000000018645
245,712.5249999996257,14,2.0,0.023529411764727157
262,755.0249999995873,16,-2.0,0.026666666666691
277,792.5249999995531,14,2.0,0.05000000000004547
285,812.5249999995349,16,-2.0,0.08000000000007276
290,825.0249999995235,14,2.0,0.05714285714290911
297,842.5249999995076,16,-2.0,0.1333333333334546
300,850.0249999995008,14,2.0,0.016666666666681824
324,910.0249999994462,16,-2.0,0.1333333333334546
327,917.5249999994394,14,-2.0,0.044444444444485094
336,940.0249999994188,12,1.0,0.4000000000003274
337,942.5249999994168,13,1.0,0.08000000000007422
342,955.0249999994052,14,-1.0,0.4000000000003092
343,957.5249999994032,13,-1.0,0.01025641025640478
382,1055.0249999994553,12,2.0,0.0999999999996362
386,1065.0249999994917,14,-2.0,0.03999999999985448
396,1090.0249999995826,12,2.0,0.011764705882310142
430,1175.0249999998919,14,-2.0,0.13333333333284422
433,1182.5249999999194,12,-2.0,0.03636363636350438
444,1210.0250000000192,10,2.0,0.19999999999926332
446,1215.0250000000376,12,2.0,0.1999999999992815
448,1220.0250000000556,14,-2.0,0.026666666666569652
463,1257.525000000192,12,-2.0,0.3999999999985812
464,1260.0250000002009,10,-2.0,0.39999999999850844
465,1262.5250000002102,8,-1.0,0.3999999999985448
466,1265.0250000002193,7,-1.0,0.01999999999992715
486,1315.0250000004014,6,2.0,0.011111111111070745
522,1405.0250000007284,8,2.0,0.13333333333284422
525,1412.5250000007559,10,-2.0,0.03333333333321232
537,1442.5250000008648,8,-2.0,0.01249999999995449
569,1522.525000001156,6,2.0,0.011428571428529821
604,1610.0250000014746,8,-2.0,0.1999999999992815
606,1615.0250000014926,6,2.0,0.044444444444282756
615,1637.5250000015744,8,-2.0,0.005882352941155079
683,1807.5250000021927,6,-2.0,0.019047619047549588
704,1860.025000002384,4,2.0,0.0444444444442841
713,1882.5250000024653,6,2.0,0.3999999999985448
714,1885.0250000024744,8,2.0,0.02499999999990848
730,1925.0250000026208,10,2.0,0.044444444444282756
739,1947.5250000027027,12,-4.0,0.030769230769119263
752,1980.0250000028204,8,-2.0,0.05714285714265
759,1997.5250000028839,6,-2.0,0.13333333333284422
762,2005.0250000029114,4,2.0,0.007999999999970897
812,2130.025000003366,6,-2.0,0.010810810810771534
849,2222.525000003702,4,2.0,0.018181818181751887
871,2277.5250000039027,6,-2.0,0.015999999999941793
896,2340.02500000413,4,4.0,0.13333333333285635
899,2347.525000004157,8,-2.0,0.04999999999981696
907,2367.52500000423,6,2.0,0.13333333333285635
910,2375.025000004257,8,-2.0,0.04444444444428096
919,2397.5250000043397,6,3.0,0.3999999999986176
920,2400.0250000043484,9,-1.0,0.07999999999970896
925,2412.525000004394,8,-2.0,0.3999999999985448
926,2415.025000004403,6,-2.0,0.018181818181752036
948,2470.025000004603,4,2.0,0.006349206349183251
1011,2627.525000005176,6,-2.0,0.019047619047549754
1032,2680.025000005367,4,2.0,0.019047619047549754
1053,2732.525000005558,6,-2.0,0.044444444444282756
1062,2755.02500000564,4,2.0,0.024999999999909334
1078,2795.025000005785,6,-2.0,0.026666666666569007
1093,2832.5250000059223,4,2.0,0.012903225806404671
1124,2910.025000006204,6,-2.0,0.019047619047549754
1145,2962.525000006395,4,2.0,0.028571428571325
1159,2997.525000006522,6,-2.0,0.199999999999236
1161,3002.525000006541,4,2.0,0.012903225806404975
1192,3080.0250000068213,6,2.0,0.199999999999236
1194,3085.0250000068404,8,-2.0,0.02857142857132463
1208,3120.0250000069677,6,-2.0,0.3999999999985448
1209,3122.525000006977,4,2.0,0.009302325581361428
1252,3230.025000007369,6,-2.0,0.023529411764620787
1269,3272.5250000075225,4,2.0,0.007407407407380509
1323,3407.5250000080127,6,2.0,0.07999999999970314
1328,3420.025000008059,8,2.0,0.06666666666642818
1334,3435.025000008113,10,2.0,0.07999999999970314
1339,3447.525000008159,12,2.0,0.3999999999985448
1340,3450.0250000081683,14,-2.0,0.044444444444282756
1349,3472.52500000825,12,2.0,0.13333333333285635
1352,3480.025000008277,14,-1.0,0.3999999999983993
1353,3482.525000008287,13,-1.0,0.09999999999964075
1357,3492.525000008323,12,-2.0,0.13333333333284828
1360,3500.02500000835,10,1.0,0.3999999999985448
1361,3502.5250000083593,11,1.0,0.06666666666642414
1367,3517.525000008414,12,-2.0,0.3999999999985448
1368,3520.025000008423,10,-4.0,0.006666666666642393
1428,3670.025000008969,6,2.0,0.13333333333285635
1431,3677.525000008996,8,2.0,0.1999999999992724
1433,3682.525000009014,10,2.0,0.07999999999970606
1438,3695.02500000906,12,-2.0,0.09999999999964075
1442,3705.025000009096,10,-2.0,0.033333333333212575
1454,3735.0250000092046,8,2.0,0.04999999999981696
1462,3755.025000009278,10,-2.0,0.09999999999964984
1466,3765.025000009313,8,-2.0,0.028571428571323516
1480,3800.0250000094416,6,2.0,0.04444444444428455
1489,3822.5250000095225,8,2.0,0.199999999999236
1491,3827.5250000095416,10,2.0,0.04444444444428186
1500,3850.025000009624,12,-2.0,0.02499999999990905
1516,3890.0250000097694,10,2.0,0.07999999999971187
1521,3902.5250000098144,12,-2.0,0.09999999999963166
1525,3912.5250000098513,10,-2.0,0.07999999999971187
1530,3925.0250000098963,8,1.0,0.3999999999985448
1531,3927.5250000099054,9,-1.0,0.036363636363504676
1542,3955.025000010005,8,2.0,0.03333333333321156
1554,3985.0250000101146,10,-2.0,0.06666666666642414
1560,4000.025000010169,8,2.0,0.03076923076911797
1573,4032.5250000102883,10,-2.0,0.028571428571325
1587,4067.525000010415,8,4.0,0.03636363636350648
1598,4095.0250000105134,12,4.0,0.1000000000012642
1602,4105.025000010387,16,-2.0,0.13333333333527358
1605,4112.525000010278,14,-2.0,0.13333333333527358
1608,4120.025000010169,12,-2.0,0.0222222222225456
1626,4165.025000009514,10,-4.0,0.009523809523948113
1668,4270.025000007986,6,2.0,0.03333333333381941
1680,4300.025000007548,8,2.0,0.050000000000725325
1688,4320.025000007258,10,-2.0,0.08000000000116997
1693,4332.5250000070755,8,1.0,0.40000000000567526
1694,4335.02500000704,9,-1.0,0.057142857143688684
1701,4352.525000006785,8,1.0,0.40000000000582075
1702,4355.025000006749,9,1.0,0.025000000000363797
1718,4395.025000006167,10,-2.0,0.08000000000116415
1723,4407.525000005985,8,-2.0,0.057142857143688684
1730,4425.02500000573,6,2.0,0.13333333333528977
1733,4432.52500000562,8,-1.0,0.40000000000567526
1734,4435.025000005585,7,1.0,0.08000000000116415
1739,4447.525000005403,8,2.0,0.057142857143691654
1746,4465.025000005147,10,-2.0,0.011111111111272574
1782,4555.0250000038395,8,-1.0,0.4000000000059663
1783,4557.525000003802,7,1.0,0.04000000000058208
1793,4582.525000003438,8,1.0,0.40000000000582075
1794,4585.025000003402,9,-1.0,0.025000000000363228
1810,4625.025000002821,8,-2.0,0.01818181818208276
1832,4680.0250000020205,6,-2.0,0.028571428571845085
