index,t,n,dn,rates
9,122.52500000001072,8,-2.0,0.028571428571422076
23,157.52500000001868,6,2.0,0.024999999999994332
39,197.52500000002775,8,-2.0,0.01666666666666336
63,257.52500000003965,6,2.0,0.08000000000007276
68,270.0250000000283,8,1.0,0.4000000000003638
69,272.525000000026,9,1.0,0.02000000000001821
89,322.5249999999805,10,-2.0,0.20000000000017962
91,327.524999999976,8,-2.0,0.016666666666681842
115,387.52499999992136,6,-2.0,0.004545454545458681
203,607.5249999997212,4,2.0,0.08000000000007203
208,620.02499999971,6,2.0,0.013793103448288407
237,692.524999999644,8,2.0,0.08000000000007203
242,705.0249999996328,10,-2.0,0.026666666666691
257,742.5249999995985,8,-2.0,0.2000000000001819
259,747.524999999594,6,2.0,0.04000000000003638
269,772.5249999995713,8,2.0,0.022222222222242488
287,817.5249999995302,10,-2.0,0.4000000000003274
288,820.0249999995282,8,-2.0,0.03076923076925897
301,852.5249999994984,6,2.0,0.08000000000007203
306,865.0249999994871,8,-2.0,0.08000000000007348
311,877.5249999994757,6,-2.0,0.20000000000017282
313,882.5249999994713,4,-2.0,0.10000000000009208
317,892.5249999994621,2,-2.0,40.00000000003638
318,892.5499999994621,0,,
