index,t,n,dn,rates
19,147.5250000000164,10,2.0,0.06666666666665151
25,162.52500000001982,12,-2.0,0.09999999999997726
29,172.5250000000221,10,1.0,0.39999999999990904
30,175.02500000002266,11,-1.0,0.012121212121209625
63,257.52500000003965,10,2.0,0.4000000000003547
64,260.02500000003744,12,-2.0,0.13333333333345562
67,267.52500000003056,10,-2.0,0.4000000000003638
68,270.0250000000283,8,-2.0,0.10000000000009095
72,280.0250000000192,6,2.0,0.030769230769258752
85,312.52499999998963,8,2.0,0.05000000000004547
93,332.52499999997144,10,-2.0,0.010810810810820644
130,425.0249999998873,8,-2.0,0.13333333333345257
133,432.5249999998806,6,2.0,0.033333333333363774
145,462.5249999998532,8,2.0,0.04000000000003638
155,487.52499999983047,10,2.0,0.02000000000001819
175,537.524999999785,12,2.0,0.05714285714290911
182,555.0249999997691,14,-2.0,0.4000000000003638
183,557.5249999997668,12,-2.0,0.04000000000003638
193,582.5249999997441,10,2.0,0.10000000000008981
197,592.5249999997351,12,-2.0,0.400000000000382
198,595.0249999997327,10,-2.0,0.1333333333334546
201,602.5249999997259,8,2.0,0.016666666666681856
225,662.5249999996712,10,-2.0,0.13333333333345257
228,670.0249999996645,8,2.0,0.13333333333345257
231,677.5249999996578,10,-2.0,0.10000000000009208
235,687.5249999996486,8,2.0,0.2000000000001819
237,692.524999999644,10,2.0,0.4000000000003638
238,695.0249999996418,12,2.0,0.10000000000008981
242,705.0249999996328,14,-2.0,0.13333333333345865
245,712.5249999996257,12,2.0,0.20000000000017734
247,717.5249999996213,14,-4.0,0.0666666666667273
253,732.5249999996076,10,2.0,0.2000000000001819
255,737.5249999996031,12,2.0,0.02666666666669092
270,775.024999999569,14,-2.0,0.200000000000191
272,780.0249999995642,12,2.0,0.0800000000000713
277,792.5249999995531,14,2.0,0.2000000000001819
279,797.5249999995485,16,2.0,0.4000000000003638
280,800.0249999995463,18,2.0,0.0666666666667273
286,815.0249999995326,20,-4.0,0.20000000000017734
288,820.0249999995282,16,-4.0,0.05000000000004576
296,840.0249999995099,12,-2.0,0.0666666666667268
302,855.0249999994963,10,2.0,0.10000000000009208
306,865.0249999994871,12,-2.0,0.2000000000001819
308,870.0249999994826,10,2.0,0.4000000000003638
309,872.5249999994803,12,2.0,0.02857142857145465
323,907.5249999994484,14,1.0,0.40000000000034563
324,910.0249999994462,15,-1.0,0.0666666666667268
330,925.0249999994327,14,-2.0,0.05000000000004576
338,945.0249999994144,12,2.0,0.05714285714290949
345,962.5249999993983,14,-2.0,0.05714285714290949
352,980.0249999993823,12,-2.0,0.05714285714290837
359,997.5249999993666,10,2.0,0.4000000000003638
360,1000.0249999993644,12,1.0,0.4000000000003638
361,1002.5249999993621,13,-1.0,0.08000000000007276
366,1015.0249999993507,12,2.0,0.04999999999992099
374,1035.0249999993823,14,2.0,0.39999999999850844
375,1037.5249999993916,16,2.0,0.13333333333284828
378,1045.024999999419,18,-2.0,0.06666666666642414
384,1060.0249999994735,16,-2.0,0.03999999999985448
394,1085.0249999995644,14,-2.0,0.018181818181752036
416,1140.0249999997645,12,-2.0,0.014285714285662315
444,1210.0250000000192,10,2.0,0.02499999999990905
460,1250.0250000001647,12,-2.0,0.09999999999963848
464,1260.0250000002009,10,-2.0,0.07999999999970896
469,1272.5250000002463,8,-2.0,0.036363636363503773
480,1300.0250000003466,6,2.0,0.13333333333284828
483,1307.525000000374,8,-2.0,0.01052631578943539
521,1402.5250000007195,6,2.0,0.024999999999909192
537,1442.5250000008648,8,-2.0,0.39999999999850844
538,1445.0250000008741,6,2.0,0.005714285714264933
608,1620.0250000015105,8,-2.0,0.008888888888856552
653,1732.5250000019198,6,-2.0,0.01176470588231011
687,1817.5250000022293,4,2.0,0.013333333333284826
717,1892.525000002502,6,1.0,0.3999999999985448
718,1895.0250000025112,7,-1.0,0.06666666666642615
724,1910.0250000025653,6,2.0,0.1333333333328402
727,1917.525000002593,8,-2.0,0.057142857142648516
734,1935.025000002657,6,2.0,0.02499999999990905
750,1975.0250000028025,8,2.0,0.016666666666606097
774,2035.0250000030205,10,-2.0,0.07999999999970896
779,2047.525000003066,8,-2.0,0.0999999999996362
783,2057.5250000031024,6,2.0,0.019047619047549754
804,2110.0250000032934,8,4.0,0.13333333333284828
807,2117.5250000033207,12,-2.0,0.07999999999970896
812,2130.025000003366,10,-2.0,0.0999999999996362
816,2140.0250000034025,8,-2.0,0.06666666666642414
822,2155.025000003457,6,2.0,0.02352941176462003
839,2197.525000003612,8,-2.0,0.028571428571325
853,2232.525000003739,6,2.0,0.0499999999998181
861,2252.525000003812,8,-2.0,0.0499999999998181
869,2272.5250000038845,6,2.0,0.07999999999970896
874,2285.02500000393,8,2.0,0.02499999999990905
890,2325.0250000040755,10,-2.0,0.0999999999996362
894,2335.025000004112,8,2.0,0.1999999999992724
896,2340.02500000413,10,2.0,0.3999999999985448
897,2342.525000004139,12,2.0,0.399999999998472
898,2345.0250000041488,14,-2.0,0.036363636363504676
909,2372.5250000042483,12,-2.0,0.1333333333328402
912,2380.025000004276,10,-2.0,0.1999999999992724
914,2385.0250000042943,8,2.0,0.07999999999970896
919,2397.5250000043397,10,2.0,0.030769230769119693
932,2430.025000004457,12,-2.0,0.033333333333211056
944,2460.025000004567,10,2.0,0.03636363636350407
955,2487.525000004667,12,-2.0,0.009756097560940117
996,2590.02500000504,10,1.0,0.3999999999985448
997,2592.525000005049,11,-1.0,0.00833333333330308
1045,2712.525000005485,10,1.0,0.399999999998472
1046,2715.0250000054943,11,-1.0,0.012903225806404671
1077,2792.5250000057763,10,-2.0,0.00999999999996362
1117,2892.52500000614,8,1.0,0.3999999999985448
1118,2895.025000006149,9,-1.0,0.03333333333321207
1130,2925.0250000062583,8,2.0,0.07999999999970896
1135,2937.525000006304,10,-2.0,0.02857142857132463
1149,2972.525000006431,8,-2.0,0.009302325581361586
1192,3080.0250000068213,6,2.0,0.011764705882310015
1226,3165.0250000071314,8,-2.0,0.008333333333303048
1274,3285.0250000075675,6,2.0,0.06666666666642211
1280,3300.0250000076226,8,1.0,0.19999999999925422
1282,3305.025000007641,9,-1.0,0.1999999999992724
1284,3310.0250000076594,8,2.0,0.09999999999964075
1288,3320.0250000076953,10,-4.0,0.013333333333284826
1318,3395.025000007968,6,2.0,0.06666666666642211
1324,3410.025000008023,8,2.0,0.13333333333285635
1327,3417.52500000805,10,-2.0,0.026666666666569652
1342,3455.0250000081865,8,2.0,0.0499999999998181
1350,3475.025000008259,10,-2.0,0.06666666666642211
1356,3490.0250000083142,8,2.0,0.1999999999992906
1358,3495.025000008332,10,2.0,0.13333333333284828
1361,3502.5250000083593,12,-2.0,0.06666666666642414
1367,3517.525000008414,10,-2.0,0.07999999999970896
1372,3530.0250000084593,8,2.0,0.3999999999983993
1373,3532.5250000084693,10,-2.0,0.39999999999876307
1374,3535.025000008477,8,-2.0,0.03636363636350407
1385,3562.525000008577,6,2.0,0.04999999999981696
1393,3582.5250000086503,8,2.0,0.13333333333284828
1396,3590.0250000086776,10,-2.0,0.06666666666642414
1402,3605.025000008732,8,2.0,0.015999999999941675
1427,3667.52500000896,10,-2.0,0.044444444444282756
1436,3690.025000009042,8,2.0,0.02666666666656998
1451,3727.525000009178,10,2.0,0.03076923076911797
1464,3760.025000009297,12,-4.0,0.017391304347763092
1487,3817.525000009505,8,1.0,0.39999999999869035
1488,3820.0250000095134,9,-1.0,0.02666666666656933
1503,3857.5250000096503,8,2.0,0.06666666666642211
1509,3872.5250000097053,10,-2.0,0.09999999999964075
1513,3882.5250000097412,8,-2.0,0.199999999999236
1515,3887.5250000097603,6,1.0,0.3999999999985448
1516,3890.0250000097694,7,-1.0,0.00999999999996362
1556,3990.025000010133,6,2.0,0.01379310344822577
1585,4062.5250000103965,8,2.0,0.01600000000007695
1610,4125.025000010096,10,-2.0,0.04000000000058208
1620,4150.025000009732,8,2.0,0.03076923076967852
1633,4182.525000009259,10,2.0,0.20000000000294677
1635,4187.5250000091855,12,-2.0,0.015384615384839045
1661,4252.525000008241,10,-2.0,0.0222222222225456
1679,4297.525000007586,8,-2.0,0.0444444444450912
1688,4320.025000007258,6,2.0,0.40000000000582075
1689,4322.525000007222,8,-2.0,0.06666666666763679
1695,4337.525000007004,6,-2.0,0.0444444444450912
1704,4360.025000006676,4,2.0,0.10000000000145519
1708,4370.025000006531,6,2.0,0.0444444444450912
1717,4392.525000006203,8,-2.0,0.10000000000145519
1721,4402.525000006058,6,-2.0,0.0111111111112728
1757,4492.525000004748,4,2.0,0.023529411765048282
1774,4535.02500000413,6,-2.0,0.01000000000014561
1814,4635.025000002674,4,2.0,0.06666666666763275
1820,4650.025000002456,6,-1.0,0.40000000000582075
1821,4652.52500000242,5,1.0,0.010810810810968022
1858,4745.025000001075,6,-2.0,0.13333333333528977
1861,4752.525000000965,4,2.0,0.028571428571845085
1875,4787.525000000454,6,-2.0,0.40000000000567526
1876,4790.025000000419,4,2.0,0.02666666666705472
1891,4827.524999999873,6,-2.0,0.03636363636416552
1902,4855.024999999473,4,2.0,0.01818181818208276
1924,4910.024999998673,6,-2.0,0.40000000000582075
1925,4912.524999998636,4,-2.0,0.03636363636416552
1936,4940.024999998236,2,2.0,0.028571428571844342
1950,4975.024999997727,4,-2.0,0.005128205128279753
2028,5170.024999994889,2,-2.0,40.00000000058208
2029,5170.049999994889,0,,
