index,t,n,dn,rates
4,140.09999999999633,12,-2.0,0.10000000000000568
5,150.09999999999576,10,-2.0,0.03333333333333523
8,180.09999999999405,8,-2.0,0.02000000000000115
13,230.09999999999118,6,2.0,0.03333333333333394
16,260.09999999999064,8,-2.0,0.09999999999997726
17,270.0999999999929,6,2.0,0.09999999999997726
18,280.0999999999952,8,2.0,0.09999999999997726
19,290.09999999999746,10,2.0,0.033333333333325756
22,320.1000000000043,12,-2.0,0.09999999999997726
23,330.10000000000656,10,-4.0,0.006666666666665148
38,480.1000000000407,6,-2.0,0.006666666666665156
53,630.1000000000747,4,-2.0,0.0039999999999990885
78,880.1000000001317,2,2.0,0.006666666666665469
93,1030.1000000001586,4,-2.0,0.004347826086960476
116,1260.0999999999494,2,4.0,0.02000000000001819
121,1310.099999999904,6,-4.0,0.005555555555560608
139,1490.0999999997402,2,2.0,0.025000000000022737
143,1530.0999999997039,4,2.0,0.0200000000000181
148,1580.0999999996586,6,-2.0,0.10000000000009322
149,1590.0999999996493,4,2.0,0.033333333333363906
152,1620.0999999996218,6,-2.0,0.10000000000008186
153,1630.0999999996136,4,-2.0,0.0020000000000018215
203,2130.099999999158,2,2.0,0.05000000000004661
205,2150.0999999991395,4,2.0,0.03333333333336314
208,2180.0999999991127,6,-2.0,0.10000000000008641
209,2190.099999999104,4,-2.0,0.011111111111121274
218,2280.0999999990217,2,2.0,0.02500000000002302
222,2320.099999998985,4,2.0,0.03333333333336314
225,2350.099999998958,6,-2.0,0.016666666666681824
231,2410.0999999989035,4,-2.0,0.005263157894741616
250,2600.099999998731,2,2.0,0.020000000000018555
255,2650.099999998685,4,-2.0,0.003030303030305782
288,2980.099999998385,2,2.0,0.025000000000022452
292,3020.099999998349,4,2.0,0.05000000000004661
294,3040.0999999983305,6,-2.0,0.007142857142863639
308,3180.099999998203,4,2.0,0.03333333333336314
311,3210.0999999981764,6,-2.0,0.007142857142863663
325,3350.0999999980486,4,2.0,0.02000000000001819
330,3400.099999998003,6,-2.0,0.005555555555560608
348,3580.0999999978394,4,2.0,0.10000000000009095
349,3590.0999999978303,6,2.0,0.02500000000002302
353,3630.0999999977935,8,-2.0,0.010000000000008958
363,3730.099999997704,6,-2.0,0.020000000000018555
368,3780.0999999976575,4,2.0,0.03333333333336517
371,3810.099999997629,6,-2.0,0.012500000000011155
379,3890.0999999975575,4,-2.0,0.014285714285727278
386,3960.099999997494,2,2.0,0.007142857142862665
400,4100.099999997386,4,-2.0,0.00999999999996362
410,4200.099999997749,2,-2.0,9.99999999996362
411,4200.19999999775,0,,
