index,t,n,dn,rates
3,130.0999999999969,4,2.0,0.02500000000000142
7,170.09999999999462,6,-4.0,0.02000000000000117
12,220.0999999999917,2,2.0,0.03333333333333513
15,250.09999999999008,4,2.0,0.09999999999999432
16,260.09999999999064,6,-2.0,0.04999999999998863
18,280.0999999999952,4,-2.0,0.09999999999997726
19,290.09999999999746,2,2.0,0.09999999999997726
20,300.09999999999974,4,2.0,0.09999999999997783
21,310.10000000000196,6,-2.0,0.09999999999997669
22,320.1000000000043,4,4.0,0.09999999999997726
23,330.10000000000656,8,-2.0,0.03333333333332588
26,360.10000000001327,6,2.0,0.09999999999997555
27,370.1000000000157,8,-4.0,0.033333333333325756
30,400.10000000002253,4,2.0,0.01999999999999552
35,450.10000000003373,6,-2.0,0.049999999999988345
37,470.1000000000384,4,2.0,0.02499999999999428
41,510.10000000004754,6,2.0,0.033333333333325756
44,540.1000000000544,8,-2.0,0.049999999999988914
46,560.1000000000588,6,2.0,0.033333333333325756
49,590.1000000000656,8,2.0,0.09999999999997726
50,600.1000000000679,10,-4.0,0.09999999999997612
51,610.1000000000703,6,-2.0,0.009999999999997738
61,710.1000000000929,4,1.0,0.09999999999997726
62,720.1000000000952,5,-1.0,0.009090909090907024
73,830.1000000001202,4,-2.0,0.09999999999997498
74,840.1000000001227,2,-2.0,9.999999999997726
75,840.2000000001227,0,,
