index,t,n,dn,rates
2,120.09999999999745,6,-2.0,0.10000000000000554
3,130.0999999999969,4,-2.0,0.02500000000000142
7,170.09999999999462,2,2.0,0.014285714285715104
14,240.09999999999062,4,2.0,0.049999999999999926
16,260.09999999999064,6,1.0,0.09999999999997726
17,270.0999999999929,7,-1.0,0.09999999999997726
18,280.0999999999952,6,2.0,0.04999999999998863
20,300.09999999999974,8,-2.0,0.007692307692305943
33,430.1000000000293,6,-4.0,0.0037037037037028625
60,700.1000000000906,2,2.0,0.033333333333325756
63,730.1000000000975,4,2.0,0.019999999999995452
68,780.1000000001088,6,-2.0,0.007142857142855519
82,920.1000000001407,4,4.0,0.019999999999995452
87,970.100000000152,8,-2.0,0.04999999999998863
89,990.1000000001566,6,-2.0,0.012500000000005364
97,1070.1000000001222,4,-2.0,0.014285714285727325
104,1140.1000000000583,2,2.0,0.014285714285727232
111,1210.099999999995,4,-2.0,0.10000000000009095
112,1220.0999999999858,2,2.0,0.00909090909091736
123,1330.0999999998858,4,2.0,0.012500000000011368
131,1410.099999999813,6,-2.0,0.033333333333363906
134,1440.0999999997855,4,-2.0,0.00909090909091736
145,1550.0999999996855,2,2.0,0.03333333333336314
148,1580.0999999996586,4,-2.0,0.10000000000009322
149,1590.0999999996493,2,-2.0,10.000000000009095
150,1590.1999999996492,0,,
