index,t,n,dn,rates
3,107.52500000000731,14,-2.0,0.05714285714284419
10,125.02500000001127,12,2.0,0.03333333333332574
22,155.0250000000181,14,2.0,0.39999999999990904
23,157.52500000001868,16,2.0,0.04999999999998863
31,177.52500000002323,18,-2.0,0.39999999999990904
32,180.0250000000238,16,-2.0,0.06666666666665151
38,195.0250000000272,14,2.0,0.3999999999999136
39,197.52500000002775,16,-2.0,0.19999999999995338
41,202.5250000000289,14,2.0,0.13333333333330252
44,210.02500000003064,16,-2.0,0.39999999999990904
45,212.5250000000312,14,-2.0,0.026666666666660645
60,250.02500000003968,12,2.0,0.3999999999999045
61,252.52500000004028,14,2.0,0.13333333333338387
64,260.02500000003744,16,-2.0,0.0571428571429093
71,277.52500000002146,14,-2.0,0.050000000000045335
79,297.52500000000333,12,-2.0,0.0571428571429093
86,315.02499999998736,10,-2.0,0.012121212121223145
119,397.5249999999123,8,-2.0,0.007272727272733887
174,535.0249999997873,6,2.0,0.03636363636366929
185,562.5249999997624,8,-2.0,0.02666666666669092
200,600.0249999997283,6,-2.0,0.400000000000382
201,602.5249999997259,4,2.0,0.05714285714290911
208,620.02499999971,6,-2.0,0.08000000000007276
213,632.5249999996986,4,2.0,0.030769230769258752
226,665.024999999669,6,-2.0,0.030769230769258752
239,697.5249999996395,4,2.0,0.10000000000009095
243,707.5249999996304,6,-2.0,0.01600000000001455
268,770.0249999995735,4,2.0,0.08000000000007276
273,782.5249999995622,6,1.0,0.4000000000003638
274,785.0249999995599,7,1.0,0.4000000000003638
275,787.5249999995576,8,2.0,0.1333333333334546
278,795.0249999995508,10,-2.0,0.011111111111121216
314,885.024999999469,8,1.0,0.4000000000003638
315,887.5249999994667,9,-1.0,0.4000000000003638
316,890.0249999994644,8,-4.0,0.05000000000004547
324,910.0249999994462,4,2.0,0.044444444444485094
333,932.5249999994256,6,-2.0,0.20000000000017734
335,937.5249999994212,4,2.0,0.04000000000003656
345,962.5249999993983,6,2.0,0.40000000000034563
346,965.0249999993962,8,2.0,0.057142857142908746
353,982.5249999993804,10,-2.0,0.10000000000009208
357,992.5249999993712,8,-2.0,0.0666666666667268
363,1007.5249999993576,6,2.0,0.018181818181776877
385,1062.5249999994826,8,-2.0,0.05714285714264926
392,1080.0249999995463,6,2.0,0.026666666666569652
407,1117.5249999996827,8,2.0,0.057142857142648516
414,1135.0249999997466,10,-2.0,0.030769230769119048
427,1167.5249999998646,8,-2.0,0.015999999999941793
452,1230.025000000092,6,2.0,0.030769230769118833
465,1262.5250000002102,8,-2.0,0.03636363636350407
476,1290.0250000003102,6,2.0,0.015999999999941793
501,1352.5250000005376,8,-4.0,0.01739130434776282
524,1410.0250000007468,4,2.0,0.04999999999981867
532,1430.0250000008193,6,-2.0,0.036363636363503773
543,1457.5250000009196,4,1.0,0.1999999999992724
545,1462.5250000009378,5,1.0,0.0999999999996362
549,1472.5250000009742,6,-2.0,0.01379310344822564
578,1545.0250000012381,4,2.0,0.07999999999970896
583,1557.5250000012836,6,2.0,0.044444444444282756
592,1580.0250000013655,8,-4.0,0.017391304347762888
615,1637.5250000015744,4,2.0,0.04999999999981696
623,1657.5250000016476,6,2.0,0.13333333333285635
626,1665.0250000016745,8,2.0,0.012903225806404671
657,1742.5250000019564,10,-2.0,0.05714285714265
664,1760.0250000020199,8,2.0,0.19999999999925422
666,1765.0250000020385,10,-2.0,0.07999999999971187
671,1777.5250000020835,8,-2.0,0.057142857142647774
678,1795.0250000021476,6,2.0,0.06666666666642312
684,1810.0250000022024,8,2.0,0.13333333333285635
687,1817.5250000022293,10,4.0,0.06666666666642414
693,1832.5250000022838,14,2.0,0.3999999999985812
694,1835.0250000022927,16,-2.0,0.04999999999981924
702,1855.025000002365,14,-2.0,0.09999999999962939
