index,t,n,dn,rates
8,120.02500000001015,12,-2.0,0.13333333333330252
11,127.52500000001189,10,-2.0,0.028571428571422097
25,162.52500000001982,8,-2.0,0.016666666666662878
49,222.52500000003346,6,2.0,0.033333333333325756
61,252.52500000004028,8,-2.0,0.04444444444447712
70,275.02500000002374,6,2.0,0.05000000000004547
78,295.02500000000555,8,2.0,0.05000000000004547
86,315.02499999998736,10,-2.0,0.04000000000003638
96,340.0249999999646,8,-2.0,0.02500000000002277
112,380.0249999999282,6,2.0,0.1333333333334546
115,387.52499999992136,8,-2.0,0.10000000000009038
119,397.5249999999123,6,2.0,0.4000000000003638
120,400.02499999991005,8,-2.0,0.05714285714290949
127,417.524999999894,6,-2.0,0.02500000000002263
143,457.5249999998578,4,2.0,0.02105263157896654
162,505.02499999981455,6,-2.0,0.008163265306129873
211,627.5249999997031,4,2.0,0.04444444444448464
220,650.0249999996828,6,-2.0,0.05714285714290949
227,667.5249999996668,4,-2.0,0.004705882352945454
312,880.0249999994736,2,2.0,0.05714285714290949
319,897.5249999994576,4,-2.0,0.026666666666690757
334,935.0249999994237,2,2.0,0.02000000000001828
354,985.024999999378,4,-2.0,0.02352941176471847
371,1027.5249999993553,2,2.0,0.004705882352924052
456,1240.0250000001286,4,-2.0,0.008163265306092767
505,1362.525000000574,2,2.0,0.002083333333325755
697,1842.52500000232,4,-2.0,0.0029411764705775333
833,2182.525000003557,2,2.0,0.015384615384559416
859,2247.5250000037936,4,-2.0,0.014285714285662315
887,2317.5250000040483,2,2.0,0.005194805194786284
964,2510.025000004749,4,2.0,0.39999999999869035
965,2512.525000004757,6,2.0,0.01290322580640452
996,2590.02500000504,8,-2.0,0.033333333333212575
1008,2620.0250000051487,6,-2.0,0.003174603174591621
1134,2935.025000006295,4,2.0,0.011428571428529911
1169,3022.525000006613,6,2.0,0.09999999999964075
1173,3032.525000006649,8,-2.0,0.019999999999926694
1193,3082.525000006832,6,-2.0,0.13333333333286443
1196,3090.0250000068586,4,2.0,0.030769230769118833
1209,3122.525000006977,6,-2.0,0.007272727272700839
1264,3260.0250000074766,4,-2.0,0.003448275862056415
1380,3550.025000008532,2,2.0,0.019047619047549754
1401,3602.525000008723,4,-2.0,0.03636363636350407
1412,3630.025000008823,2,2.0,0.00851063829784138
1459,3747.5250000092506,4,-2.0,0.002325581395348397
1631,4177.525000009332,2,2.0,0.013793103448476578
1660,4250.025000008277,4,-2.0,0.050000000000727594
1668,4270.025000007986,2,2.0,0.025000000000363797
1684,4310.025000007404,4,-2.0,0.033333333333818396
1696,4340.025000006967,2,2.0,0.01538461538483926
1722,4405.025000006021,4,-2.0,0.0444444444450912
1731,4427.525000005694,2,2.0,0.028571428571844342
1745,4462.525000005185,4,2.0,0.13333333333525743
1748,4470.025000005076,6,2.0,0.4000000000059663
1749,4472.525000005039,8,-2.0,0.40000000000582075
1750,4475.025000005003,6,1.0,0.4000000000059663
1751,4477.5250000049655,7,1.0,0.1000000000014461
1755,4487.525000004821,8,-4.0,0.0285714285718436
1769,4522.5250000043125,4,2.0,0.019047619047896557
1790,4575.025000003548,6,-2.0,0.01600000000023283
1815,4637.525000002638,4,-2.0,0.001117318435770449
2173,5532.524999989614,2,2.0,0.10000000000145519
2177,5542.524999989469,4,1.0,0.40000000000582075
2178,5545.024999989432,5,-1.0,0.006250000000090914
2242,5705.024999987105,4,2.0,0.05000000000072987
2250,5725.024999986813,6,-2.0,0.00975609756111758
2291,5827.524999985321,4,2.0,0.057142857143679775
2298,5845.024999985069,6,-2.0,0.06666666666765296
2304,5860.024999984847,4,-2.0,0.004081632653120605
2402,6105.024999981283,2,2.0,0.06666666666763679
2408,6120.024999981065,4,-2.0,0.008888888889018239
2453,6232.524999979428,2,2.0,0.13333333333527358
2456,6240.024999979319,4,2.0,0.057142857143688684
2463,6257.524999979064,6,2.0,0.02000000000029104
2483,6307.524999978336,8,-2.0,0.03076923076967938
2496,6340.0249999778625,6,-2.0,0.002919708029239568
2633,6682.5249999728785,4,2.0,0.0307692307696768
2646,6715.024999972407,6,1.0,0.40000000000582075
2647,6717.524999972371,7,-1.0,0.20000000000294677
2649,6722.524999972297,6,-2.0,0.008000000000116416
2699,6847.524999970478,4,2.0,0.050000000000732146
2707,6867.5249999701855,6,-2.0,0.01600000000023213
2732,6930.024999969279,4,2.0,0.022222222222546047
2750,6975.024999968623,6,-2.0,0.007017543859751242
2807,7117.524999966549,4,2.0,0.057142857143679775
2814,7135.024999966297,6,2.0,0.021052631579254532
2833,7182.524999965604,8,-2.0,0.4000000000061118
2834,7185.024999965566,6,-2.0,0.40000000000567526
2835,7187.524999965531,4,2.0,0.012500000000181899
2867,7267.5249999643665,6,-2.0,0.10000000000145519
2871,7277.524999964221,4,2.0,0.40000000000582075
2872,7280.024999964185,6,-2.0,0.0222222222225447
2890,7325.024999963532,4,-2.0,0.02000000000029213
