index,t,n,dn,rates
450,145.0100000000131,4,-2.0,0.008312551953457271
1653,265.30999999990365,2,2.0,0.3703703703706994
1680,268.00999999990125,4,-2.0,0.14705882352954552
1748,274.80999999989507,2,2.0,0.19607843137272735
1799,279.90999999989043,4,-2.0,0.047846889952196756
2008,300.80999999987137,2,2.0,0.02109704641352127
2482,348.2099999998283,4,2.0,10.00000000001478
2483,348.30999999982816,6,-2.0,10.00000000000341
2484,348.40999999982813,4,2.0,0.2564102564104896
2523,352.3099999998246,6,-2.0,0.10526315789483195
2618,361.809999999816,4,-2.0,0.019607843137272735
3128,412.8099999997696,2,2.0,0.015197568389071586
3786,478.6099999997097,4,-2.0,0.03289473684213518
4090,509.00999999968207,2,2.0,0.026881720430131935
4462,546.2099999996483,4,2.0,0.20833333333352774
4510,551.0099999996438,6,-2.0,0.07751937984503038
4639,563.9099999996323,4,2.0,0.03533568904596868
4922,592.2099999996065,6,-2.0,0.05952380952386366
5090,609.0099999995912,4,-2.0,0.010373443983411924
6054,705.4099999995035,2,2.0,0.015503875969006375
6699,769.9099999994447,4,-2.0,0.013966480446940054
7415,841.5099999993797,2,2.0,0.017064846416397807
8001,900.1099999993263,4,-2.0,0.004239084357782573
10360,1136.0099999991119,2,2.0,0.013404825737277607
11106,1210.609999999044,4,-2.0,0.07462686567171092
11240,1224.0099999990316,2,2.0,0.16666666666681193
11300,1230.0099999990264,4,-2.0,0.03623188405800397
11576,1257.6099999990013,2,2.0,0.014430014430027553
12269,1326.9099999989382,4,2.0,0.016863406408109707
12862,1386.2099999988845,6,2.0,0.5263157894742888
12881,1388.1099999988824,8,-2.0,0.02570694087405907
13270,1427.0099999988474,6,-2.0,0.1666666666668309
13330,1433.0099999988415,4,2.0,4.999999999998863
13332,1433.2099999988416,6,-2.0,10.000000000009095
13333,1433.3099999988415,4,2.0,0.014662756598253756
14015,1501.5099999987797,6,-2.0,0.14285714285728207
14085,1508.5099999987729,4,2.0,0.03636363636366944
14360,1536.0099999987478,6,2.0,3.3333333333338384
14363,1536.3099999987478,8,-2.0,1.2500000000018474
14371,1537.1099999987466,6,2.0,0.06711409395979054
14520,1552.0099999987335,8,2.0,0.07874015748038657
14647,1564.709999998722,10,-2.0,0.19607843137272735
14698,1569.8099999987173,8,-2.0,0.12048192771095295
14781,1578.1099999987098,6,-2.0,0.0240384615384834
15197,1619.709999998672,4,2.0,0.014858841010414703
15870,1687.0099999986107,6,-2.0,0.015576323987553053
16512,1751.2099999985526,4,2.0,0.15384615384629916
16577,1757.7099999985464,6,-2.0,0.017857142857159097
17137,1813.7099999984955,4,2.0,0.03344481605354187
17436,1843.6099999984685,6,2.0,0.02564102564104926
17826,1882.6099999984326,8,-2.0,0.90909090909136
17837,1883.709999998432,6,2.0,0.021367521367540904
18305,1930.5099999983893,8,2.0,0.1369863013699876
18378,1937.8099999983826,10,-2.0,0.08403361344545458
18497,1949.7099999983718,8,2.0,0.06896551724144312
18642,1964.2099999983584,10,-2.0,0.0980392156863615
18744,1974.4099999983493,8,1.0,10.000000000009095
18745,1974.5099999983493,9,-1.0,5.0000000000045475
18747,1974.709999998349,8,-2.0,0.05208333333338008
18939,1993.9099999983318,6,-2.0,0.021276595744700304
19409,2040.9099999982889,4,2.0,0.14925373134341932
19476,2047.6099999982828,6,2.0,0.03521126760487621
19760,2076.009999998894,8,-2.0,0.3448275861993697
19789,2078.909999998957,6,-2.0,0.008795074757943467
20926,2192.610000001439,4,2.0,0.3030303030236885
20959,2195.910000001511,6,2.0,0.011806375442481244
21806,2280.6100000033607,8,2.0,0.14285714285403386
21876,2287.610000003513,10,-2.0,0.35714285713511945
21904,2290.4100000035737,8,-2.0,0.05586592178649006
22083,2308.3100000039644,6,2.0,0.018975332067896842
22610,2361.010000005115,8,2.0,0.0317460317453388
22925,2392.510000005803,10,-2.0,0.18867924527891658
22978,2397.810000005918,8,1.0,9.999999999827196
22979,2397.9100000059198,9,-1.0,0.025575447569774222
23370,2437.010000006773,8,2.0,3.333333333255521
23373,2437.3100000067802,10,-2.0,9.999999999781721
23374,2437.4100000067824,8,-2.0,0.32258064515424906
23405,2440.51000000685,6,-2.0,0.05076142131868894
23602,2460.21000000728,4,-2.0,0.007283321194305696
24975,2597.510000010277,2,-2.0,99.99999999781721
24976,2597.5200000102773,0,,
