index,t,n,dn,rates
17,101.71000000001513,4,2.0,0.04385964912278458
245,124.51000000002679,6,-2.0,0.045045045045075977
467,146.71000000001155,4,-2.0,0.01366120218580479
1199,219.9099999999449,2,2.0,0.833333333334032
1211,221.10999999994388,4,-2.0,0.0185528756957497
1750,275.0099999998949,2,2.0,0.02164502164504133
2212,321.20999999985287,4,-2.0,0.023809523809545496
2632,363.2099999998146,2,2.0,0.006064281382661662
4281,528.1099999996649,4,2.0,0.06493506493512495
4435,543.5099999996506,6,-2.0,0.014577259475231892
5121,612.1099999995884,4,-2.0,0.08620689655180339
5237,623.7099999995777,2,2.0,0.04115226337452283
5480,648.0099999995557,4,-2.0,0.00789889415482551
6746,774.6099999994406,2,2.0,0.036363636363669585
7021,802.1099999994154,4,-2.0,0.03484320557494472
7308,830.8099999993892,2,2.0,0.020876826722357092
7787,878.7099999993459,4,-2.0,0.1388888888890152
7859,885.9099999993393,2,2.0,0.5882352941181821
7876,887.6099999993378,4,1.0,9.999999999997726
7877,887.7099999993378,5,-1.0,0.0066577896138542625
9379,1037.909999999201,4,-2.0,0.0030778701138839937
12628,1362.8099999989056,2,2.0,0.03508771929827781
12913,1391.3099999988794,4,-2.0,0.07575757575764466
13045,1404.5099999988674,2,-2.0,100.00000000009095
13046,1404.5199999988674,0,,
