index,t,n,dn,rates
1601,260.10999999990844,2,2.0,0.025839793281677247
1988,298.80999999987324,4,2.0,0.016000000000014582
2613,361.3099999998163,6,-2.0,0.0332225913621564
2914,391.40999999978897,4,2.0,0.4000000000003274
2939,393.9099999997869,6,2.0,5.000000000010232
2941,394.1099999997865,8,-2.0,0.010526315789483251
3891,489.10999999970016,6,-2.0,0.009099181073711637
4990,599.0099999996003,4,2.0,0.03610108303252381
5267,626.7099999995751,6,2.0,0.2777777777780304
5303,630.3099999995718,8,2.0,0.05464480874321876
5486,648.6099999995553,10,-2.0,0.09259259259267778
5594,659.4099999995453,8,-2.0,0.06134969325158954
5757,675.7099999995305,6,2.0,0.044843049327395045
5980,698.0099999995102,8,-2.0,0.097087378640865
6083,708.3099999995009,6,2.0,0.04000000000003638
6333,733.3099999994781,8,-2.0,0.05050505050509644
6531,753.1099999994601,6,-2.0,0.02066115702481213
7015,801.5099999994162,4,2.0,0.15873015873030596
7078,807.8099999994104,6,-2.0,0.07751937984503174
7207,820.7099999993986,4,2.0,0.23255813953509524
7250,825.0099999993947,6,2.0,10.000000000009095
7251,825.1099999993946,8,-2.0,5.000000000010232
7253,825.3099999993942,6,2.0,2.0000000000004547
7258,825.8099999993941,8,-2.0,0.08547008547016403
7375,837.5099999993834,6,2.0,0.06329113924056344
7533,853.3099999993691,8,-2.0,0.07407407407414207
7668,866.8099999993567,6,-2.0,0.03597122302161574
7946,894.6099999993312,4,2.0,0.02666666666669084
8321,932.1099999992972,6,2.0,0.0414937759336475
8562,956.2099999992754,8,-2.0,0.025062656641626734
8961,996.1099999992392,6,2.0,0.18867924528319452
9014,1001.4099999992343,8,-2.0,0.454545454545868
9036,1003.6099999992323,6,2.0,0.030120481927738443
9368,1036.8099999992019,8,-2.0,9.999999999986358
9369,1036.909999999202,6,2.0,10.000000000009095
9370,1037.009999999202,8,-2.0,0.1041666666667614
9466,1046.6099999991932,6,-2.0,0.018975332068328455
9993,1099.3099999991452,4,2.0,1.4285714285727278
10000,1100.0099999991446,6,2.0,0.5555555555560608
10018,1101.809999999143,8,-2.0,0.097087378640865
10121,1112.1099999991336,6,-2.0,0.05128205128209733
10316,1131.609999999116,4,2.0,0.01700680272110397
10904,1190.4099999990624,6,-2.0,0.009990009990019054
11905,1290.5099999989716,4,-2.0,0.022271714922069367
12354,1335.4099999989305,2,2.0,0.02150537634410558
12819,1381.9099999988882,4,-2.0,0.008503401360551967
13995,1499.509999998781,2,2.0,2.0000000000009095
14000,1500.0099999987808,4,2.0,0.09009009009017202
14111,1511.1099999987707,6,-2.0,0.018796992481220024
14643,1564.3099999987226,4,2.0,0.02557544757035589
15034,1603.4099999986868,6,2.0,1.1111111111121217
15043,1604.309999998686,8,-2.0,1.2500000000011369
15051,1605.1099999986852,6,-2.0,0.10204081632662106
15149,1614.9099999986765,4,-2.0,0.008244023083272146
16362,1736.209999998566,2,2.0,0.023041474654398836
16796,1779.6099999985265,4,-2.0,0.1041666666667614
16892,1789.2099999985178,2,2.0,0.020242914979775494
17386,1838.6099999984729,4,-2.0,0.022624434389160848
17828,1882.8099999984327,2,2.0,0.11494252873573672
17915,1891.5099999984247,4,-2.0,0.35714285714309496
17943,1894.3099999984229,2,2.0,0.05847953216379899
18114,1911.4099999984064,4,-2.0,0.0013927576601427548
25294,2629.410000010973,2,2.0,0.023310023309514007
25723,2672.3100000119102,4,-2.0,0.10204081632430329
25821,2682.110000012124,2,2.0,0.3703703703623484
25848,2684.8100000121826,4,-2.0,0.0052826201794937775
27741,2874.1100000163146,2,2.0,0.019607843136826904
28251,2925.110000017428,4,2.0,0.021186440677503648
28723,2972.310000018458,6,-2.0,0.007374631268275605
30079,3107.910000021418,4,-2.0,0.016313213702743547
30692,3169.2100000227556,2,2.0,0.05714285714160835
30867,3186.710000023138,4,2.0,0.33333333332605736
30897,3189.7100000232035,6,-2.0,0.0246913580241524
31302,3230.2100000240875,4,-2.0,0.0512820512809331
31497,3249.7100000245127,2,2.0,0.13513513513216882
31571,3257.110000024675,4,2.0,0.051813471501460914
31764,3276.410000025096,6,-2.0,0.03558718861132285
32045,3304.5100000257094,4,-2.0,0.05747126436656312
32219,3321.9100000260887,2,2.0,0.4545454545354388
32241,3324.110000026137,4,2.0,0.056818181816943064
32417,3341.710000026521,6,-2.0,0.022988505746624407
32852,3385.210000027471,4,2.0,0.1136363636338832
32940,3394.010000027663,6,-2.0,0.025839793281089415
33327,3432.710000028508,4,-2.0,0.012391573729593281
34134,3513.410000030269,2,2.0,4.999999999890861
34136,3513.6100000302736,4,1.0,9.999999999781721
34137,3513.7100000302758,5,-1.0,0.01751313485075608
34708,3570.810000031522,4,-2.0,0.010449320793920294
35665,3666.510000033611,2,2.0,0.015923566878633198
36293,3729.3100000349823,4,2.0,0.018903591682007035
36822,3782.210000036137,6,-2.0,0.14492753622873014
36891,3789.110000036287,4,-2.0,0.0033898305084005833
39841,4084.1100000427264,2,2.0,0.02906976744122632
40185,4118.510000043477,4,-2.0,0.018248175182083434
40733,4173.310000044673,2,-2.0,99.99999999781721
40734,4173.320000044673,0,,
