index,t,n,dn,rates
35,450.10000000003373,2,2.0,0.012499999999997149
43,530.100000000052,4,-2.0,0.011111111111108584
52,620.1000000000724,2,2.0,0.09999999999997726
53,630.1000000000747,4,2.0,0.016666666666662878
59,690.1000000000884,6,-4.0,0.004545454545453512
81,910.1000000001384,2,4.0,0.03333333333332563
84,940.1000000001453,6,4.0,0.09999999999997726
85,950.1000000001476,10,-2.0,0.049999999999988914
87,970.100000000152,8,2.0,0.09999999999997612
88,980.1000000001544,10,-2.0,0.019999999999998318
93,1030.1000000001586,8,2.0,0.10000000000008867
94,1040.1000000001497,10,2.0,0.10000000000009322
95,1050.1000000001404,12,-4.0,0.03333333333336365
98,1080.1000000001131,8,2.0,0.10000000000009095
99,1090.100000000104,10,-2.0,0.050000000000044904
101,1110.100000000086,8,2.0,0.10000000000009322
102,1120.1000000000768,10,-2.0,0.016666666666681824
108,1180.1000000000222,8,-2.0,0.016666666666681887
114,1240.0999999999674,6,2.0,0.03333333333336314
117,1270.0999999999406,8,-2.0,0.033333333333363906
120,1300.099999999913,6,-2.0,0.10000000000009095
121,1310.099999999904,4,2.0,0.03333333333336365
124,1340.0999999998767,6,-2.0,0.05000000000004547
126,1360.0999999998585,4,2.0,0.025000000000022737
130,1400.099999999822,6,2.0,0.10000000000009095
131,1410.099999999813,8,2.0,0.05000000000004604
133,1430.0999999997946,10,1.0,0.10000000000009095
134,1440.0999999997855,11,-3.0,0.0200000000000181
139,1490.0999999997402,8,2.0,0.0333333333333634
142,1520.0999999997132,10,1.0,0.10000000000009322
143,1530.0999999997039,11,-3.0,0.10000000000009095
144,1540.0999999996948,8,-2.0,0.016666666666681824
150,1600.0999999996402,6,-2.0,0.004166666666670456
174,1840.099999999422,4,4.0,0.03333333333336365
177,1870.0999999993946,8,-2.0,0.03333333333336365
180,1900.0999999993674,6,-2.0,0.10000000000008867
181,1910.0999999993585,4,-2.0,0.02500000000002302
185,1950.0999999993217,2,1.0,0.10000000000008867
186,1960.0999999993128,3,-1.0,0.014285714285727372
193,2030.0999999992487,2,2.0,0.012500000000011226
201,2110.099999999177,4,-2.0,0.0027777777777803075
237,2470.099999998849,2,2.0,0.10000000000009095
238,2480.09999999884,4,-2.0,0.03333333333336314
241,2510.099999998813,2,-2.0,10.000000000009095
242,2510.199999998813,0,,
