index,t,n,dn,rates
3,130.0999999999969,6,-2.0,0.10000000000000568
4,140.09999999999633,4,-2.0,0.014285714285715087
11,210.0999999999924,2,2.0,0.033333333333335324
14,240.09999999999062,4,-2.0,0.049999999999999926
16,260.09999999999064,2,2.0,0.024999999999994315
20,300.09999999999974,4,2.0,0.024999999999994315
24,340.10000000000883,6,-2.0,0.01666666666666286
30,400.10000000002253,4,2.0,0.049999999999988776
32,420.100000000027,6,1.0,0.09999999999997726
33,430.1000000000293,7,-1.0,0.012499999999997149
41,510.10000000004754,6,-2.0,0.011111111111108598
50,600.1000000000679,4,2.0,0.033333333333325756
53,630.1000000000747,6,2.0,0.024999999999994315
57,670.1000000000838,8,-2.0,0.009999999999997726
67,770.1000000001065,6,-2.0,0.019999999999995452
72,820.1000000001179,4,2.0,0.014285714285711038
79,890.1000000001338,6,2.0,0.024999999999994388
83,930.1000000001428,8,-2.0,0.09999999999997498
84,940.1000000001453,6,2.0,0.09999999999997726
85,950.1000000001476,8,-2.0,0.033333333333325756
88,980.1000000001544,6,2.0,0.024999999999994388
92,1020.1000000001634,8,-2.0,0.016666666666680624
98,1080.1000000001131,6,2.0,0.016666666666681887
104,1140.1000000000583,8,-2.0,0.014285714285727232
111,1210.099999999995,6,2.0,0.10000000000009095
112,1220.0999999999858,8,2.0,0.05000000000004604
114,1240.0999999999674,10,2.0,0.10000000000008867
115,1250.0999999999585,12,-2.0,0.03333333333336365
118,1280.0999999999312,10,-2.0,0.05000000000004547
120,1300.099999999913,8,-2.0,0.010000000000009095
130,1400.099999999822,6,-2.0,0.10000000000009095
131,1410.099999999813,4,-2.0,0.011111111111121216
140,1500.0999999997312,2,2.0,0.02000000000001828
145,1550.0999999996855,4,2.0,0.05000000000004547
147,1570.0999999996673,6,-4.0,0.012500000000011334
155,1650.0999999995947,2,2.0,0.02000000000001819
160,1700.0999999995493,4,2.0,0.007142857142863639
174,1840.099999999422,6,-2.0,0.002777777777780304
210,2200.0999999990945,4,-2.0,0.00227272727272934
254,2640.0999999986943,2,2.0,0.1000000000000955
255,2650.099999998685,4,2.0,0.050000000000044335
257,2670.099999998667,6,2.0,0.02000000000001819
262,2720.0999999986216,8,-2.0,0.025000000000022737
266,2760.099999998585,6,-2.0,0.05000000000004547
268,2780.099999998567,4,2.0,0.03333333333336314
271,2810.09999999854,6,2.0,0.007692307692314743
284,2940.099999998421,8,-2.0,0.0166666666666817
290,3000.099999998367,6,2.0,0.025000000000022737
294,3040.0999999983305,8,-1.0,0.1000000000000955
295,3050.099999998321,7,-1.0,0.03333333333336314
298,3080.099999998294,6,2.0,0.02000000000001819
303,3130.0999999982487,8,-2.0,0.025000000000022737
307,3170.0999999982123,6,-2.0,0.003846153846157324
333,3430.099999997977,4,-2.0,0.020000000000018735
338,3480.0999999979304,2,2.0,0.012500000000011368
346,3560.0999999978576,4,2.0,0.025000000000022737
350,3600.099999997821,6,-2.0,0.1000000000000955
351,3610.0999999978117,4,-2.0,0.012500000000011297
359,3690.0999999977394,2,2.0,0.010000000000009186
369,3790.0999999976475,4,2.0,0.05000000000004661
371,3810.099999997629,6,-2.0,0.05000000000003979
373,3830.099999997613,4,-2.0,0.02500000000002302
377,3870.099999997576,2,-2.0,10.000000000009095
378,3870.199999997576,0,,
