index,t,n,dn,rates
1,110.09999999999802,4,-2.0,0.10000000000000568
2,120.09999999999745,2,2.0,0.10000000000000554
3,130.0999999999969,4,2.0,0.00909090909090961
14,240.09999999999062,6,-2.0,0.01999999999999726
19,290.09999999999746,4,2.0,0.024999999999994315
23,330.10000000000656,6,-2.0,0.01999999999999552
28,380.10000000001776,4,2.0,0.0333333333333255
31,410.1000000000248,6,2.0,0.049999999999988776
33,430.1000000000293,8,-2.0,0.008333333333331442
45,550.1000000000565,6,-2.0,0.04999999999998863
47,570.1000000000611,4,2.0,0.0999999999999784
48,580.1000000000632,6,2.0,0.0333333333333255
51,610.1000000000703,8,-2.0,0.049999999999988914
53,630.1000000000747,6,-2.0,0.09999999999997726
54,640.100000000077,4,-2.0,0.016666666666662878
60,700.1000000000906,2,1.0,0.09999999999997726
61,710.1000000000929,3,-1.0,0.0035714285714277595
89,990.1000000001566,2,2.0,0.020000000000002727
94,1040.1000000001497,4,-2.0,0.10000000000009322
95,1050.1000000001404,2,-2.0,10.000000000009095
96,1050.2000000001403,0,,
