index,t,n,dn,rates
5,150.09999999999576,4,-2.0,0.007692307692307726
18,280.0999999999952,2,2.0,0.09999999999997726
19,290.09999999999746,4,2.0,0.01428571428571106
26,360.10000000001327,6,-2.0,0.024999999999994207
30,400.10000000002253,4,2.0,0.012499999999997157
38,480.1000000000407,6,-2.0,0.049999999999988914
40,500.10000000004516,4,2.0,0.09999999999997612
41,510.10000000004754,6,2.0,0.049999999999988914
43,530.100000000052,8,-2.0,0.016666666666662878
49,590.1000000000656,6,2.0,0.019999999999995452
54,640.100000000077,8,-2.0,0.04999999999998863
56,660.1000000000815,6,2.0,0.024999999999994315
60,700.1000000000906,8,4.0,0.033333333333325756
63,730.1000000000975,12,-2.0,0.033333333333325756
66,760.1000000001043,10,-2.0,0.024999999999994315
70,800.1000000001134,8,-2.0,0.09999999999997726
71,810.1000000001156,6,-1.0,0.09999999999997726
72,820.1000000001179,5,-1.0,0.03333333333332563
75,850.1000000001249,4,4.0,0.01428571428571106
82,920.1000000001407,8,-2.0,0.0999999999999784
83,930.1000000001428,6,-2.0,0.024999999999994246
87,970.100000000152,4,1.0,0.09999999999997612
88,980.1000000001544,5,-1.0,0.01666666666666796
94,1040.1000000001497,4,3.0,0.10000000000009322
95,1050.1000000001404,7,-1.0,0.02000000000001819
100,1100.100000000095,6,-2.0,0.006250000000005684
116,1260.0999999999494,4,2.0,0.02000000000001819
121,1310.099999999904,6,-2.0,0.011111111111121216
130,1400.099999999822,4,2.0,0.012500000000011405
138,1480.0999999997491,6,-2.0,0.050000000000044904
140,1500.0999999997312,4,2.0,0.016666666666681824
146,1560.0999999996766,6,2.0,0.050000000000044904
148,1580.0999999996586,8,2.0,0.014285714285727325
155,1650.0999999995947,10,-2.0,0.10000000000009095
156,1660.0999999995856,8,-2.0,0.10000000000009322
157,1670.0999999995763,6,2.0,0.10000000000008641
158,1680.0999999995677,8,-2.0,0.0200000000000181
163,1730.0999999995224,6,2.0,0.033333333333364155
166,1760.0999999994947,8,-2.0,0.025000000000022594
170,1800.0999999994585,6,-2.0,0.02500000000002288
174,1840.099999999422,4,-2.0,0.02000000000001819
179,1890.0999999993765,2,2.0,0.033333333333364155
182,1920.0999999993487,4,-2.0,0.005555555555560608
200,2100.099999999185,2,2.0,0.050000000000044335
202,2120.0999999991673,4,1.0,0.10000000000009095
203,2130.099999999158,5,-1.0,0.00909090909091736
214,2240.099999999058,4,-2.0,0.014285714285727278
221,2310.0999999989945,2,2.0,0.05000000000004547
223,2330.0999999989763,4,2.0,0.02000000000001819
228,2380.099999998931,6,-2.0,0.050000000000044335
230,2400.099999998913,4,-2.0,0.02500000000002302
234,2440.0999999988762,2,2.0,0.1000000000000955
235,2450.0999999988667,4,2.0,0.02000000000001819
240,2500.099999998821,6,-3.0,0.10000000000008186
241,2510.099999998813,3,-1.0,0.004166666666670464
265,2750.0999999985943,2,2.0,0.011111111111121216
274,2840.0999999985124,4,2.0,0.02000000000001819
279,2890.099999998467,6,-2.0,0.10000000000008641
280,2900.0999999984583,4,-2.0,0.01000000000000914
290,3000.099999998367,2,2.0,0.007692307692314688
303,3130.0999999982487,4,2.0,0.10000000000009095
304,3140.0999999982396,6,4.0,0.10000000000009095
305,3150.0999999982305,10,-4.0,0.1000000000000955
306,3160.099999998221,6,-2.0,0.10000000000008641
307,3170.0999999982123,4,-2.0,0.10000000000009095
308,3180.099999998203,2,-2.0,10.000000000009095
309,3180.199999998203,0,,
