index,t,n,dn,rates
474,147.4100000000109,4,2.0,0.06535947712424245
627,162.709999999997,6,-2.0,0.014265335235391006
1328,232.80999999993324,4,2.0,0.027932960893880133
1686,268.6099999999007,6,2.0,0.3333333333336365
1716,271.609999999898,8,-2.0,0.5263157894741629
1735,273.50999999989625,6,-2.0,0.10989010989020984
1826,282.609999999888,4,2.0,0.02012072434609476
2323,332.3099999998428,6,2.0,0.02865329512896584
2672,367.2099999998111,8,-2.0,0.014144271570027008
3379,437.9099999997468,6,2.0,0.02347417840377722
3805,480.50999999970804,8,-2.0,0.009033423667578224
4912,591.2099999996074,6,-2.0,0.025773195876312025
5300,630.0099999995722,4,2.0,0.04694835680755444
5513,651.3099999995528,6,-2.0,0.033898305084776724
5808,680.8099999995259,4,2.0,0.02702702702705161
6178,717.8099999994922,6,-2.0,0.015197568389071573
6836,783.6099999994324,4,2.0,0.06993006993013354
6979,797.9099999994194,6,-2.0,0.07246376811600853
7117,811.7099999994067,4,2.0,0.07936507936515011
7243,824.3099999993955,6,2.0,0.28571428571454555
7278,827.8099999993923,8,2.0,0.6250000000006128
7294,829.4099999993907,10,2.0,0.666666666667273
7309,830.9099999993894,12,-2.0,0.13333333333345865
7384,838.4099999993823,10,2.0,0.24390243902459854
7425,842.5099999993788,12,2.0,0.9090909090918299
7436,843.6099999993777,14,-2.0,0.05347593582892532
7623,862.3099999993608,12,-2.0,0.02824858757064716
7977,897.7099999993286,10,2.0,0.34482758620721016
8006,900.609999999326,12,-2.0,0.08695652173920866
8121,912.1099999993156,10,-2.0,0.16129032258079185
8183,918.30999999931,8,-2.0,0.017152658662108293
8766,976.6099999992567,6,-2.0,0.00540832882639756
10615,1161.5099999990887,4,-2.0,0.0033670033670064317
13585,1458.5099999988183,2,2.0,0.45454545454582096
13607,1460.7099999988166,4,2.0,0.4347826086960476
13630,1463.0099999988145,6,2.0,0.049751243781139216
13831,1483.1099999987964,8,-2.0,0.17543859649139462
13888,1488.809999998791,6,-2.0,0.032467532467561754
14196,1519.6099999987632,4,-2.0,0.05128205128209912
14391,1539.109999998745,2,2.0,0.016528925619849682
14996,1599.6099999986902,4,-2.0,0.006381620931722479
16563,1756.3099999985473,2,2.0,9.999999999986358
16564,1756.4099999985474,4,1.0,10.000000000009095
16565,1756.5099999985473,5,-1.0,0.03496503496506649
16851,1785.1099999985215,4,2.0,0.015772870662474858
17485,1848.509999998464,6,-2.0,0.02577319587631225
17873,1887.3099999984286,4,2.0,0.12048192771095295
17956,1895.609999998421,6,2.0,2.0000000000009095
17961,1896.1099999984208,8,-2.0,0.16129032258079776
18023,1902.309999998415,6,-2.0,0.23255813953509524
18066,1906.609999998411,4,-2.0,0.00380083618392395
20697,2169.710000000939,2,2.0,0.09345794392319366
20804,2180.4100000011726,4,-2.0,0.005750431282220656
22543,2354.3100000049685,2,2.0,0.027027027026437084
22913,2391.310000005776,4,2.0,0.714285714270123
22927,2392.7100000058067,6,1.0,9.999999999781721
22928,2392.810000005809,7,-1.0,3.333333333260574
22931,2393.1100000058154,6,-2.0,0.02666666666608459
23306,2430.610000006634,4,2.0,1.111111111086858
23315,2431.5100000066536,6,-2.0,0.005305039787682611
25200,2620.010000010768,4,2.0,0.01760563380243261
25768,2676.810000012008,6,-2.0,0.04444444444347432
25993,2699.310000012499,4,2.0,0.20408163264860657
26042,2704.210000012606,6,-2.0,0.06756756756609271
26190,2719.010000012929,4,2.0,0.9999999999781721
26200,2720.010000012951,6,-2.0,0.006798096532822338
27671,2867.1100000161628,4,-2.0,0.13888888888587478
27743,2874.310000016319,2,-2.0,99.99999999781721
27744,2874.320000016319,0,,
