index,t,n,dn,rates
198,119.81000000002442,4,-2.0,0.005847953216379192
1908,290.80999999988046,2,2.0,0.2500000000002238
1948,294.8099999998769,4,2.0,5.0000000000045475
1950,295.0099999998767,6,-2.0,0.021834061135391037
2408,340.80999999983504,4,4.0,5.0000000000045475
2410,341.00999999983486,8,-2.0,1.2500000000011369
2418,341.80999999983413,6,2.0,10.000000000009095
2419,341.90999999983404,8,-2.0,10.000000000009095
2420,342.00999999983395,6,2.0,10.00000000001478
2421,342.1099999998338,8,-4.0,0.7142857142863349
2435,343.5099999998326,4,-2.0,0.03289473684213518
2739,373.90999999980494,2,2.0,2.0000000000015916
2744,374.40999999980454,4,2.0,0.030487804878076563
3072,407.20999999977465,6,2.0,0.08064516129039556
3196,419.60999999976343,8,-2.0,0.016806722689090933
3791,479.10999999970926,6,-2.0,0.0138312586445492
4514,551.4099999996437,4,2.0,0.024570024570047054
4921,592.1099999996064,6,-2.0,0.005452562704476057
6755,775.5099999994397,4,2.0,0.04504504504508601
6977,797.7099999994196,6,-2.0,0.020661157024812277
7461,846.1099999993753,4,2.0,0.025974025974049443
7846,884.6099999993405,6,-2.0,0.4347826086960476
7869,886.9099999993384,4,-2.0,0.029239766081898037
8211,921.1099999993072,2,2.0,0.020161290322598936
8707,970.7099999992622,4,-2.0,0.005750431282351406
10446,1144.609999999104,2,2.0,0.01838235294119319
10990,1199.0099999990546,4,-2.0,0.0071479628305997816
12389,1338.9099999989273,2,2.0,2.0000000000027285
12394,1339.4099999989267,4,1.0,9.999999999986358
12395,1339.5099999989268,5,-1.0,0.005302226935317653
14281,1528.1099999987553,4,2.0,0.014619883040949067
14965,1596.5099999986926,6,2.0,0.01828153564901099
15512,1651.2099999986433,8,-2.0,0.16949152542388296
15571,1657.109999998638,6,-2.0,0.029239766081897937
15913,1691.3099999986068,4,-2.0,0.03623188405800427
16189,1718.9099999985815,2,2.0,0.5555555555559907
16207,1720.70999999858,4,-2.0,0.006702412868638783
17699,1869.9099999984448,2,-2.0,100.00000000009095
17700,1869.9199999984448,0,,
