index,t,n,dn,rates
3,130.0999999999969,8,-2.0,0.10000000000000568
4,140.09999999999633,6,-2.0,0.01666666666666763
10,200.09999999999286,4,-2.0,0.003571428571427961
38,480.1000000000407,2,2.0,0.009999999999997749
48,580.1000000000632,4,2.0,0.049999999999988345
50,600.1000000000679,6,2.0,0.09999999999997612
51,610.1000000000703,8,-2.0,0.009090909090907033
62,720.1000000000952,6,-2.0,0.00454545454545351
84,940.1000000001453,4,1.0,0.09999999999997726
85,950.1000000001476,5,-1.0,0.004347826086958892
108,1180.1000000000222,4,-2.0,0.02000000000001819
113,1230.0999999999767,2,2.0,0.02000000000001819
118,1280.0999999999312,4,-2.0,0.008333333333340912
130,1400.099999999822,2,-2.0,10.000000000009095
131,1400.199999999822,0,,
