index,t,n,dn,rates
350,135.0100000000222,6,2.0,0.020408163265324696
840,184.0099999999776,8,-2.0,0.16129032258079037
902,190.209999999972,6,-2.0,0.008960573476710658
2018,301.8099999998705,4,-2.0,0.0037678975131910657
4672,567.2099999996293,2,2.0,5.00000000000739
4674,567.409999999629,4,-2.0,0.004302925989676893
6998,799.8099999994175,2,2.0,0.029761904761931728
7334,833.4099999993871,4,2.0,0.011198208286684302
8227,922.709999999306,6,2.0,0.5882352941182214
8244,924.4099999993043,8,2.0,2.0000000000009095
8249,924.9099999993041,10,-2.0,2.5000000000029843
8253,925.3099999993036,8,-2.0,1.1111111111121217
8262,926.2099999993028,6,-2.0,0.011848341232238263
9106,1010.609999999226,4,2.0,0.034364261168416
9397,1039.7099999991997,6,2.0,0.08620689655180423
9513,1051.309999999189,8,-2.0,0.06578947368427135
9665,1066.5099999991749,6,-2.0,0.06896551724144095
9810,1081.009999999162,4,-2.0,0.1639344262296573
9871,1087.1099999991563,2,-2.0,100.00000000009095
9872,1087.1199999991563,0,,
