index,t,n,dn,rates
347,134.71000000002246,4,-2.0,0.009099181073711644
1446,244.60999999992248,2,2.0,0.020746887966823824
1928,292.8099999998787,4,2.0,0.16949152542388296
1987,298.70999999987333,6,-2.0,0.017452006980818682
2560,356.00999999982116,4,-2.0,0.004434589800447488
4815,581.5099999996163,2,2.0,0.013020833333345194
5583,658.3099999995463,4,-2.0,0.018050541516261905
6137,713.709999999496,2,2.0,0.02004008016033882
6636,763.6099999994507,4,-2.0,0.006523157208094647
8169,916.9099999993113,2,-2.0,100.00000000009095
8170,916.9199999993112,0,,
