index,t,n,dn,rates
0,100.09999999999859,4,2.0,0.05000000000000284
2,120.09999999999745,6,-2.0,0.050000000000002806
4,140.09999999999633,4,-2.0,0.007692307692307894
17,270.0999999999929,2,2.0,0.019999999999995452
22,320.1000000000043,4,-2.0,0.024999999999994388
26,360.10000000001327,2,2.0,0.005882352941175131
43,530.100000000052,4,2.0,0.04999999999998863
45,550.1000000000565,6,-2.0,0.019999999999995452
50,600.1000000000679,4,2.0,0.04999999999998863
52,620.1000000000724,6,-2.0,0.006249999999998579
68,780.1000000001088,4,2.0,0.09999999999997726
69,790.1000000001111,6,-2.0,0.04999999999998863
71,810.1000000001156,4,2.0,0.0333333333333255
74,840.1000000001227,6,4.0,0.0999999999999784
75,850.1000000001249,10,1.0,0.09999999999998067
76,860.1000000001268,11,-3.0,0.09999999999997498
77,870.1000000001293,8,-2.0,0.024999999999994315
81,910.1000000001384,6,-2.0,0.008333333333331928
93,1030.1000000001586,4,1.0,0.10000000000008867
94,1040.1000000001497,5,-1.0,0.01000000000000914
104,1140.1000000000583,4,2.0,0.02000000000001819
109,1190.1000000000129,6,-2.0,0.0333333333333634
112,1220.0999999999858,4,-2.0,0.003448275862072102
141,1510.099999999722,2,2.0,0.02500000000002288
145,1550.0999999996855,4,-2.0,0.014285714285727278
152,1620.0999999996218,2,2.0,0.0166666666666817
158,1680.0999999995677,4,-2.0,0.009090909090917377
169,1790.0999999994674,2,2.0,0.10000000000008867
170,1800.0999999994585,4,2.0,0.016666666666681824
176,1860.099999999404,6,-2.0,0.10000000000009322
177,1870.0999999993946,4,4.0,0.10000000000009322
178,1880.0999999993853,8,-2.0,0.00909090909091736
189,1990.0999999992853,6,-2.0,0.007142857142863628
203,2130.099999999158,4,2.0,0.014285714285727278
210,2200.0999999990945,6,-2.0,0.014285714285727278
217,2270.099999999031,4,2.0,0.050000000000044335
219,2290.099999999013,6,2.0,0.05000000000004661
221,2310.0999999989945,8,-2.0,0.03333333333336365
224,2340.099999998967,6,2.0,0.02000000000001819
229,2390.0999999989217,8,-2.0,0.10000000000008641
230,2400.099999998913,6,-2.0,0.005263157894741641
249,2590.09999999874,4,-2.0,0.02000000000001819
254,2640.0999999986943,2,2.0,0.005555555555560622
272,2820.09999999853,4,2.0,0.025000000000022452
276,2860.0999999984942,6,2.0,0.05000000000004547
278,2880.099999998476,8,2.0,0.050000000000044335
280,2900.0999999984583,10,-2.0,0.10000000000009095
281,2910.099999998449,8,-2.0,0.03333333333336466
284,2940.099999998421,6,-4.0,0.10000000000008641
285,2950.0999999984124,2,2.0,0.03333333333336365
288,2980.099999998385,4,2.0,0.05000000000004547
290,3000.099999998367,6,2.0,0.10000000000008186
291,3010.0999999983587,8,-4.0,0.020000000000018555
296,3060.0999999983123,4,-2.0,0.011111111111121216
305,3150.0999999982305,2,1.0,0.1000000000000955
306,3160.099999998221,3,1.0,0.016666666666681446
312,3220.0999999981677,4,1.0,0.10000000000010914
313,3230.099999998157,5,-1.0,0.10000000000008186
314,3240.0999999981486,4,-2.0,0.005882352941181836
331,3410.0999999979936,2,-2.0,10.000000000009095
332,3410.1999999979935,0,,
