index,t,n,dn,rates
105,110.51000000001964,6,-2.0,0.03717472118959062
374,137.41000000001998,4,-2.0,0.0621118012422923
535,153.5100000000054,2,2.0,0.015625000000014218
1175,217.50999999994715,4,2.0,0.017761989342822523
1738,273.80999999989604,6,2.0,0.2325581395350983
1781,278.10999999989207,8,-2.0,0.07194244604323119
1920,292.00999999987937,6,2.0,0.11235955056189922
2009,300.90999999987133,8,-2.0,0.07462686567170934
2143,314.3099999998592,6,-2.0,0.12048192771095377
2226,322.6099999998516,4,-2.0,0.5882352941181821
2243,324.30999999985005,2,2.0,0.24390243902461206
2284,328.4099999998463,4,-2.0,0.03448275862072102
2574,357.40999999981995,2,-2.0,100.00000000009095
2575,357.41999999981994,0,,
