index,t,n,dn,rates
6,160.0999999999952,8,-2.0,0.011111111111111743
15,250.09999999999008,6,2.0,0.0499999999999929
17,270.0999999999929,8,-2.0,0.006666666666665151
32,420.100000000027,6,-2.0,0.008333333333331435
44,540.1000000000544,4,2.0,0.049999999999988914
46,560.1000000000588,6,-2.0,0.033333333333325756
49,590.1000000000656,4,2.0,0.033333333333325756
52,620.1000000000724,6,2.0,0.024999999999994315
56,660.1000000000815,8,-2.0,0.04999999999998863
58,680.1000000000861,6,-2.0,0.033333333333325756
61,710.1000000000929,4,2.0,0.04999999999998863
63,730.1000000000975,6,2.0,0.033333333333325756
66,760.1000000001043,8,-2.0,0.024999999999994315
70,800.1000000001134,6,-2.0,0.003999999999999567
95,1050.1000000001404,4,2.0,0.016666666666681762
101,1110.100000000086,6,-2.0,0.011111111111121244
110,1200.100000000004,4,1.0,0.10000000000009095
111,1210.099999999995,5,-1.0,0.05000000000004547
113,1230.0999999999767,4,-2.0,0.003225806451615837
144,1540.0999999996948,2,2.0,0.012500000000011405
152,1620.0999999996218,4,2.0,0.025000000000022594
156,1660.0999999995856,6,-2.0,0.050000000000044904
158,1680.0999999995677,4,-2.0,0.10000000000009322
159,1690.0999999995583,2,-2.0,10.000000000009095
160,1690.1999999995583,0,,
