index,t,n,dn,rates
296,129.61000000002707,6,2.0,0.11494252873573597
383,138.31000000001922,8,2.0,0.09900990099018933
484,148.41000000001,10,2.0,0.5882352941181919
501,150.11000000000843,12,-2.0,2.0000000000017053
506,150.610000000008,10,-2.0,0.03546099290783363
788,178.80999999998238,8,-2.0,0.043478260869604816
1018,201.80999999996143,6,-2.0,0.05050505050509644
1216,221.60999999994343,4,2.0,0.18518518518535557
1270,227.00999999993846,6,2.0,0.16666666666681826
1330,233.009999999933,8,-2.0,0.03690036900372348
1601,260.10999999990844,6,2.0,0.2000000000001819
1651,265.1099999999039,8,2.0,0.07299270072999339
1788,278.80999999989143,10,2.0,0.7142857142863639
1802,280.20999999989016,12,-2.0,0.06711409395979258
1951,295.1099999998766,10,-2.0,3.3333333333357333
1954,295.4099999998764,8,-2.0,0.012254901960795468
2770,377.0099999998021,6,2.0,0.4347826086960476
2793,379.3099999998,8,-2.0,0.01607717041802108
3415,441.50999999974334,6,2.0,0.0359712230216153
3693,469.3099999997182,8,-2.0,0.015600624024975173
4334,533.4099999996599,6,-2.0,0.004130524576624987
6755,775.5099999994397,4,2.0,0.7142857142863639
6769,776.9099999994385,6,2.0,5.0000000000045475
6771,777.1099999994383,8,2.0,4.999999999998863
6773,777.3099999994383,10,-4.0,0.03246753246756224
7081,808.1099999994101,6,2.0,0.013495276653183643
7822,882.2099999993428,8,-2.0,0.01937984496125798
8338,933.8099999992958,6,2.0,0.4347826086960476
8361,936.1099999992937,8,2.0,4.999999999998863
8363,936.3099999992937,10,-2.0,0.016155088853003444
8982,998.2099999992372,8,-2.0,0.02525252525254822
9378,1037.8099999992012,6,-2.0,0.00815660685155719
10604,1160.4099999990895,4,2.0,0.01972386587772997
11111,1211.1099999990433,6,-2.0,0.0044543429844138465
13356,1435.6099999988394,4,2.0,0.017064846416397772
13942,1494.209999998786,6,2.0,0.030864197530892486
14266,1526.6099999987564,8,-2.0,0.017574692442898162
14835,1583.5099999987049,6,-2.0,0.003954132068014675
17364,1836.4099999984744,4,2.0,0.022883295194528464
17801,1880.1099999984353,6,-2.0,0.008960573476710731
18917,1991.709999998333,4,2.0,0.06329113924056025
19075,2007.5099999983195,6,2.0,0.28571428571456414
19110,2011.009999998316,8,-2.0,0.7692307692314688
19123,2012.3099999983149,6,2.0,0.8333333333342492
19135,2013.5099999983136,8,-2.0,0.06535947712424148
19288,2028.8099999982999,6,2.0,0.08064516129039445
19412,2041.2099999982888,8,-2.0,0.07407407407330556
19547,2054.709999998429,6,-2.0,0.04587155963202624
19765,2076.5099999989047,4,2.0,0.3124999999931788
19797,2079.7099999989746,6,-2.0,0.002977076510801346
23156,2415.6100000063066,4,2.0,0.08474576271001459
23274,2427.410000006564,6,-2.0,0.026385224273830398
23653,2465.3100000073914,4,2.0,0.714285714270123
23667,2466.710000007422,6,-2.0,0.3448275861993697
23696,2469.6100000074853,4,2.0,0.25641025640465953
23735,2473.5100000075704,6,-2.0,0.01173708920162174
24587,2558.71000000943,4,2.0,3.333333333255521
24590,2559.010000009437,6,1.0,9.999999999827196
24591,2559.110000009439,7,-1.0,0.8333333333151435
24603,2560.310000009465,6,-2.0,0.006049606775427539
26256,2725.610000013073,4,2.0,0.06329113923912481
26414,2741.410000013418,6,-2.0,0.03246753246682377
26722,2772.2100000140904,4,-2.0,0.006702412868486429
28214,2921.4100000173466,2,-2.0,99.99999999781721
28215,2921.420000017347,0,,
