index,t,n,dn,rates
10,200.09999999999286,4,-2.0,0.016666666666667284
16,260.09999999999064,2,2.0,0.033333333333325756
19,290.09999999999746,4,2.0,0.033333333333325756
22,320.1000000000043,6,-2.0,0.04999999999998863
24,340.10000000000883,4,2.0,0.049999999999988914
26,360.10000000001327,6,-2.0,0.024999999999994207
30,400.10000000002253,4,2.0,0.01999999999999552
35,450.10000000003373,6,2.0,0.09999999999997669
36,460.10000000003606,8,2.0,0.09999999999997669
37,470.1000000000384,10,-2.0,0.019999999999995476
42,520.1000000000497,8,-2.0,0.09999999999997726
43,530.100000000052,6,-2.0,0.0017857142857141198
99,1090.100000000104,4,2.0,0.03333333333336365
102,1120.1000000000768,6,1.0,0.10000000000009322
103,1130.1000000000674,7,-1.0,0.0333333333333634
106,1160.1000000000404,6,-2.0,0.10000000000009095
107,1170.1000000000313,4,4.0,0.10000000000009095
108,1180.1000000000222,8,2.0,0.05000000000004547
110,1200.100000000004,10,-2.0,0.03333333333336365
113,1230.0999999999767,8,2.0,0.10000000000009322
114,1240.0999999999674,10,-2.0,0.016666666666681762
120,1300.099999999913,8,-2.0,0.02000000000001819
125,1350.0999999998676,6,-2.0,0.050000000000044904
127,1370.0999999998496,4,2.0,0.005882352941181828
144,1540.0999999996948,6,2.0,0.10000000000009322
145,1550.0999999996855,8,-2.0,0.10000000000008867
146,1560.0999999996766,6,-2.0,0.009090909090917377
157,1670.0999999995763,4,-2.0,0.0333333333333634
160,1700.0999999995493,2,-2.0,10.000000000009095
161,1700.1999999995492,0,,
