index,t,n,dn,rates
374,137.41000000001998,4,2.0,5.000000000003837
376,137.61000000001982,6,-2.0,0.05555555555560617
556,155.61000000000342,4,2.0,0.26315789473707946
594,159.41,6,-2.0,0.1086956521740119
686,168.60999999999163,4,2.0,0.18867924528319047
739,173.9099999999868,6,2.0,0.03831417624524553
1000,200.0099999999631,8,-2.0,0.1282051282052448
1078,207.809999999956,6,-2.0,0.03095975232200961
1401,240.1099999999266,4,2.0,0.02732240437160957
1767,276.7099999998933,6,-2.0,0.16666666666681668
1827,282.7099999998879,4,2.0,0.06993006993013354
1970,297.0099999998749,6,-2.0,0.07874015748038657
2097,309.7099999998633,4,2.0,0.1315789473685417
2173,317.30999999985636,6,-2.0,0.01855287569574971
2712,371.20999999980734,4,-2.0,0.006138735420508955
4341,534.1099999996593,2,2.0,0.06493506493512399
4495,549.5099999996453,4,1.0,10.000000000009095
4496,549.6099999996452,5,-1.0,0.016474464579916106
5103,610.3099999995901,4,2.0,0.026809651474555295
5476,647.6099999995561,6,-2.0,0.05000000000004547
5676,667.6099999995379,4,-2.0,0.01724137931036051
6256,725.6099999994851,2,1.0,10.000000000009095
6257,725.709999999485,3,-1.0,0.08849557522131943
6370,737.0099999994748,2,-2.0,100.00000000009095
6371,737.0199999994747,0,,
