index,t,n,dn,rates
1066,206.6099999999571,4,2.0,0.05952380952386366
1234,223.40999999994182,6,2.0,0.08130081300820421
1357,235.7099999999306,8,-2.0,0.03968253968257573
1609,260.9099999999077,6,2.0,0.07633587786266485
1740,274.0099999998958,8,-2.0,0.04975124378113978
1941,294.1099999998775,6,2.0,2.000000000001819
1946,294.60999999987706,8,-2.0,0.02141327623128283
2413,341.30999999983464,6,2.0,0.17241379310360677
2471,347.1099999998293,8,-2.0,0.029673590504478025
2808,380.80999999979866,6,2.0,0.1818181818183453
2863,386.3099999997937,8,-2.0,0.21739130434802648
2909,390.9099999997895,6,-2.0,0.012315270935971791
3721,472.1099999997156,4,2.0,1.4285714285727278
3728,472.809999999715,6,-2.0,0.006261740763938066
5325,632.5099999995698,4,2.0,0.02873563218393418
5673,667.3099999995381,6,2.0,0.039215686274545296
5928,692.8099999995151,8,-2.0,0.10416666666676264
6024,702.4099999995062,6,-2.0,0.00904977375566433
7129,812.9099999994058,4,2.0,0.008368200836827702
8324,932.409999999297,6,2.0,0.03831417624524574
8585,958.5099999992732,8,-2.0,0.006715916722638732
10074,1107.409999999138,6,2.0,0.3333333333336365
10104,1110.4099999991354,8,-2.0,0.025316455696225704
10499,1149.9099999990992,6,-2.0,0.017391304347841904
11074,1207.409999999047,4,2.0,0.031055900621146475
11396,1239.6099999990174,6,-2.0,0.03278688524593097
11701,1270.1099999989901,4,-2.0,0.005711022272992059
13452,1445.2099999988309,2,-2.0,100.00000000009095
13453,1445.2199999988309,0,,
