index,t,n,dn,rates
2,120.09999999999745,2,2.0,0.0058823529411764705
19,290.09999999999746,4,2.0,0.019999999999995452
24,340.10000000000883,6,2.0,0.03333333333332569
27,370.1000000000157,8,-2.0,0.024999999999994315
31,410.1000000000248,6,-2.0,0.01666666666666289
37,470.1000000000384,4,1.0,0.09999999999997669
38,480.1000000000407,5,-1.0,0.049999999999988914
40,500.10000000004516,4,2.0,0.008333333333331439
52,620.1000000000724,6,-2.0,0.033333333333325756
55,650.1000000000793,4,-2.0,0.008333333333331439
67,770.1000000001065,2,2.0,0.033333333333325756
70,800.1000000001134,4,-2.0,0.002325581395349576
113,1230.0999999999767,2,2.0,0.007142857142863628
127,1370.0999999998496,4,-2.0,0.010000000000009095
137,1470.0999999997587,2,2.0,0.01250000000001144
145,1550.0999999996855,4,-2.0,0.10000000000008867
146,1560.0999999996766,2,2.0,0.025000000000022737
150,1600.0999999996402,4,-2.0,0.10000000000009095
151,1610.099999999631,2,2.0,0.00666666666667273
166,1760.0999999994947,4,2.0,0.10000000000009322
167,1770.0999999994854,6,3.0,0.10000000000008641
168,1780.0999999994767,9,-1.0,0.10000000000009322
169,1790.0999999994674,8,-2.0,0.05000000000004661
171,1810.0999999994488,6,2.0,0.020000000000017917
176,1860.099999999404,8,-4.0,0.10000000000009322
177,1870.0999999993946,4,1.0,0.10000000000009322
178,1880.0999999993853,5,-1.0,0.02000000000001819
183,1930.0999999993398,4,2.0,0.01111111111112116
192,2020.0999999992584,6,4.0,0.10000000000009777
193,2030.0999999992487,10,2.0,0.10000000000008867
194,2040.0999999992398,12,-2.0,0.02500000000002231
198,2080.099999999204,10,-2.0,0.1000000000000955
199,2090.0999999991946,8,-2.0,0.1000000000000955
200,2100.099999999185,6,2.0,0.02000000000001819
205,2150.0999999991395,8,1.0,0.10000000000008641
206,2160.099999999131,9,-3.0,0.10000000000009095
207,2170.099999999122,6,-2.0,0.050000000000044335
209,2190.099999999104,4,2.0,0.1000000000000955
210,2200.0999999990945,6,2.0,0.05000000000004547
212,2220.0999999990763,8,-2.0,0.007142857142863639
226,2360.099999998949,6,-2.0,0.025000000000022452
230,2400.099999998913,4,2.0,0.02500000000002302
234,2440.0999999988762,6,-2.0,0.05000000000004547
236,2460.099999998858,4,2.0,0.05000000000004547
238,2480.09999999884,6,1.0,0.10000000000009095
239,2490.0999999988308,7,-3.0,0.1000000000000955
240,2500.099999998821,4,2.0,0.0166666666666817
246,2560.099999998767,6,-2.0,0.007692307692314688
259,2690.099999998649,4,2.0,0.050000000000044335
261,2710.099999998631,6,-2.0,0.014285714285727372
268,2780.099999998567,4,-2.0,0.03333333333336314
271,2810.09999999854,2,2.0,0.016666666666681953
277,2870.099999998485,4,-2.0,0.03333333333336314
280,2900.0999999984583,2,-2.0,10.000000000009095
281,2900.199999998458,0,,
