index,t,n,dn,rates
10,200.09999999999286,4,2.0,0.025000000000001403
14,240.09999999999062,6,2.0,0.1000000000000054
15,250.09999999999008,8,-2.0,0.02499999999999538
19,290.09999999999746,6,-2.0,0.049999999999988776
21,310.10000000000196,4,2.0,0.04999999999998849
23,330.10000000000656,6,-2.0,0.02499999999999428
27,370.1000000000157,4,-2.0,0.019999999999995476
32,420.100000000027,2,2.0,0.01666666666666286
38,480.1000000000407,4,-2.0,0.024999999999994388
42,520.1000000000497,2,2.0,0.009090909090907024
53,630.1000000000747,4,2.0,0.011111111111108584
62,720.1000000000952,6,-2.0,0.008333333333331423
74,840.1000000001227,4,2.0,0.024999999999994388
78,880.1000000001317,6,-2.0,0.004347826086957384
101,1110.100000000086,4,-2.0,0.005555555555560622
119,1290.099999999922,2,-2.0,10.000000000009095
120,1290.1999999999218,0,,
