index,t,n,dn,rates
19,290.09999999999746,6,-2.0,0.012499999999997149
27,370.1000000000157,4,2.0,0.049999999999988776
29,390.1000000000202,6,-2.0,0.04999999999998849
31,410.1000000000248,4,-2.0,0.006249999999998583
47,570.1000000000611,2,2.0,0.04999999999998863
49,590.1000000000656,4,-2.0,0.009999999999997726
59,690.1000000000884,2,4.0,0.033333333333325756
62,720.1000000000952,6,1.0,0.09999999999997726
63,730.1000000000975,7,-3.0,0.024999999999994315
67,770.1000000001065,4,2.0,0.033333333333325756
70,800.1000000001134,6,-2.0,0.033333333333325756
73,830.1000000001202,4,-2.0,0.0055555555555542886
91,1010.1000000001612,2,-2.0,9.999999999997726
92,1010.2000000001613,0,,
