index,t,n,dn,rates
132,113.210000000021,2,2.0,0.005995203836935152
1800,280.00999999989034,4,2.0,0.049019607843181705
2004,300.40999999987184,6,2.0,0.12820512820524574
2082,308.2099999998647,8,2.0,5.0000000000045475
2084,308.4099999998645,10,-2.0,0.022123893805329857
2536,353.6099999998234,8,-2.0,0.012422360248458502
3341,434.1099999997502,6,-2.0,0.01838235294119319
3885,488.5099999997007,4,2.0,0.017761989342822495
4448,544.8099999996497,6,-2.0,0.037878787878822165
4712,571.2099999996258,4,-2.0,0.009920634920643965
5720,672.0099999995339,2,2.0,0.032362459546955
6029,702.9099999995058,4,-2.0,0.023752969121161746
6450,745.0099999994675,2,-2.0,100.00000000009095
6451,745.0199999994675,0,,
