s,t,x,y
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (12, 8), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.7,"([17.13777192422345], [76.81357734377315, 120.0337568341436], [163.8421316626731, 199.09860697477308, 207.43543557490517, 240.51832785694197], [312.09571240624916], [26.855680316692027, 43.35944843214045], [135.76163631762563, 111.96754337729634], [105.5194986235178], [132.71606848302943], [269.02485183027875], [190.65016994759367, 176.3775586718747], [249.53017317012637, 247.99508981810553], [392.92842796777506, 506.1945158049589, 555.6488224463246], [394.68290120280403], [529.6213618829669, 521.3406663756481], [576.0385978351716, 562.6359965744234], [589.9059186525506])","([20.650976507854917], [295.5027686868406, 388.6991512838691], [314.3803865133737, 281.13656370490105, 274.8945804319868, 225.7939489173371], [142.17023745114423], [63.062014422757024, 46.54335161078302], [158.75569195525196, 143.03351043633546], [3.741190654129101], [578.701234356198], [515.8215400755516], [81.68063103918125, 16.736666189109858], [167.9660921567172, 168.1561927521379], [166.52116288541808, 375.9292607437651, 374.9008194276536], [586.7230664700543], [132.07442969537942, 108.2576995453703], [314.6534395952794, 250.89862535678313], [26.884481909769192])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([17.105656183792735], [76.81302056030958, 120.03422454696984], [163.84270890319627, 199.03478495227483, 207.63262645252945, 240.33898607652503], [312.095880441903], [26.856503222333284, 43.17667663866394], [135.76053217768936, 111.96724368822687], [105.51895344431405], [132.71592647695383], [269.0451990050867], [190.65059930966862, 176.37834087664592], [392.9272992124156, 506.29578697277304, 555.6022508039084], [394.6581493150466], [529.6218619601375, 521.3412475269012], [576.0390413087295, 562.6265280464431], [589.9060311798969])","([20.681661666096954], [295.5036460949467, 388.69949772008835], [314.3802650102481, 281.1601901391382, 274.6161419277929, 225.79217409399146], [142.17089682224793], [63.0626433347183, 46.572294956895036], [158.7560325406669, 143.03412981434926], [3.74087180816256], [578.7077630440683], [515.8615516559495], [81.67971170959271, 16.737137398916648], [166.52213457423062, 375.8894816650987, 374.7945254247672], [586.7508209781543], [132.07405991754968, 108.25819922358988], [314.6525798017327, 250.92783570424396], [26.883886159611322])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([17.049558569196066], [76.81246898652961, 120.03470400807466], [163.81055445867787, 197.96523690110953, 207.8326377426343, 240.22796477057437], [312.1713802773753], [26.84919836486627, 43.17760587786639], [135.75943627186928, 111.96694768575999], [105.51833190380177], [132.7223440840919], [269.07312457908574], [190.6510298405815, 176.36913846383345], [392.9261731064495, 506.36880357214415, 555.6018715175131], [394.59661800023827], [529.6107690744656, 521.2199540970516], [576.0395053831451, 562.6091709042128], [589.9923177755004])","([20.736172676203648], [295.50451529336465, 388.6998381109414], [314.3376942307355, 281.49152103277277, 274.3337890324256, 225.7913795638639], [142.06669009461368], [62.98974375190762, 46.572628376984014], [158.75637058616837, 143.0347415731309], [3.740579869132802], [578.820899236968], [515.9167596814109], [81.67878987734419, 16.74858650956917], [166.52310398231344, 375.8608972961888, 374.795283166242], [586.8207688871156], [132.0670831758173, 108.34071804507931], [314.651719346353, 250.98005450192102], [26.909033295125088])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.977846508455883], [76.81192262083744, 120.01486548379367], [163.8112111786344, 197.9570854288713, 208.05566298769003, 240.22716210120598], [312.22011470411627], [26.849988093840544, 43.17798026553061], [135.7583486092774, 111.96665536770708], [105.51771891559012], [132.72174332403463], [269.0733386008667], [190.65146154241685, 176.39261692190706], [392.92504962944446, 506.36850550198034, 555.6014938396622], [394.56815947290545], [529.6009345052508, 521.2153596188188], [576.0428942579812, 562.6097708823017], [590.0970496782234])","([20.805704269860946], [295.5053762846091, 388.70060691222284], [314.3376663635845, 281.4936699165441, 274.01470411439846, 225.7920268367677], [141.9998570798439], [62.990322660827374, 46.573036851136976], [158.75670608894566, 143.03534571720374], [3.740292376349276], [578.8204789581072], [515.9163041218143], [81.67786553797228, 16.72408340875869], [166.52407112725564, 375.86130993400786, 374.79603769415405], [586.8527380581702], [132.0608261224192, 108.34479604162618], [314.65103655534114, 250.9800107220563], [26.937063935237926])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.91796304934494], [76.81138146164648, 120.01534052607151], [163.80636264044242, 197.11100638908917, 208.06367215190508, 240.22765599136312], [312.2356399842039], [26.850772670455218, 43.071711757420935], [135.7572691989808, 111.96636673188384], [105.6308904618145], [132.72115267563396], [269.0736586170991], [190.6518944172052, 176.39333750822826], [392.92392876099706, 506.36821442934973, 555.6011177755154], [394.5165193080721], [529.5143414903546, 521.2159834605809], [576.1368667945382, 562.6103668410757], [590.0971851621479])","([20.86267203921607], [295.50622907118037, 388.7009402417914], [314.3304975413019, 281.7051080220491, 274.00303363054627, 225.79268012165952], [141.98003461704755], [62.99100537892815, 46.59013245311603], [158.75703904620195, 143.0359422510821], [3.709835029457743], [578.8200658203742], [515.9160807672147], [81.67693868712938, 16.724601496829372], [166.5250360266216, 375.8617129846833, 374.79678899819436], [586.9112708640642], [132.0107097265752, 108.34535616228166], [314.6559823783416, 250.9799591160181], [26.936469775122056])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.853404591060453], [76.81084550737896, 120.01355489614429], [163.80023778218592, 197.1109642433814, 208.2471891753123, 240.22814175379025], [312.2358103030517], [26.845436828542045, 43.07255534407009], [135.7561980500019, 112.04500353618583], [105.63024970312044], [132.72057212339155], [269.13160660495714], [190.65232846692294, 176.4009238184881], [392.92281048073255, 506.3680156491872, 555.6007433302202], [394.5162231750526], [529.4513406544688, 521.2166031075666], [576.1372682487918, 562.610955892409], [590.1762744206932])","([20.924150105803832], [295.5070736555648, 388.70131707228103], [314.3216699460357, 281.7052881220771, 273.7099753623396, 225.79332265573325], [141.98076912271674], [62.89611136033237, 46.59046849418529], [158.75736945515416, 143.01623409470596], [3.7095463170306524], [578.8196596784132], [516.0301912057722], [81.6760093205838, 16.71753476277126], [166.52599869795085, 375.86207276443304, 374.7975370680799], [586.9109308196587], [131.97288372139317, 108.34591328719372], [314.655183159627, 250.979908108118], [26.957302233025207])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.788543704778505], [76.81088744518541, 119.90427836335472], [163.80087905042583, 197.0677838270324, 208.31180639895157, 240.22861939819575], [312.2359781428155], [26.8457005098351, 43.06978375347369], [135.75580320521226, 112.06754623116001], [105.62961834089533], [132.72690005194772], [269.18231506080554], [190.74974756142424, 176.40170260032093], [392.92169476830543, 506.58015250625806, 555.5957910656417], [394.4939751074819], [529.4518319929442, 521.2172168856176], [576.1376706020177, 562.6056528123678], [590.1801927663819])","([20.985885899914482], [295.50767643114165, 388.7075229231634], [314.32164402328317, 281.71624079343366, 273.60691976465074, 225.79395445183056], [141.98150077913644], [62.88844045489123, 46.59136053741913], [158.7566565524786, 143.0110525959194], [3.7092618384553715], [578.9344151710815], [516.1269662869245], [81.66288213994464, 16.717977605215843], [166.52695915875776, 375.77856827090676, 374.78773652113085], [586.935750973299], [131.97247752803375, 108.34646853709832], [314.65438215123, 250.99706127396726], [26.95774290016172])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.748490376258506], [76.81036130122541, 119.90473691438473], [163.8015118796888, 196.5092166168319, 208.32930427964217, 240.22907378772447], [312.236162646505], [26.846484534469965, 43.03977363832342], [135.75474728821803, 112.06721372676118], [105.7785515358884], [132.72629261964252], [269.22980727244294], [190.75017645965545, 176.40248173746127], [392.92058160339974, 506.579851765105, 555.5954197662741], [394.4936912102045], [529.4491522227956, 521.2178252714409], [576.1380738396356, 562.5785037895145], [590.235288225202])","([21.022221183169947], [295.5085050620627, 388.70784887683556], [314.32161844166944, 281.82930348725984, 273.57921881821943, 225.79457535168308], [141.98220402743428], [62.88909788384303, 46.596526005843266], [158.75698282865525, 143.01167378571995], [3.6692316653791313], [578.9339973891657], [516.2174750066092], [81.66199332546755, 16.718420649700654], [166.52791742653147, 375.7789834674693, 374.788489141371], [586.9354173714937], [131.97018550372178, 108.34702158177042], [314.6535793821775, 251.08479502041098], [26.972054464574807])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.634389478215454], [76.80984036210674, 119.62227038608748], [163.8021077990344, 196.44097049205268, 208.62276883659575, 240.2216363651915], [312.23632847825775], [26.847255953883128, 43.03787818705631], [135.75369966490462, 112.06688537646198], [105.77789737488663], [132.72699855669248], [269.2300420484774], [190.75060656695655, 176.40326627864312], [392.91947096572926, 506.59110414661797, 555.5950500953788], [394.493414087793], [529.4496293288205, 521.2184342453639], [576.1384779470611, 562.5772427434573], [590.3610034982214])","([21.125651568885456], [295.5093254958118, 388.7247800840904], [314.3215560909812, 281.84285148766526, 273.1103207009362, 225.79509897195757], [141.9829260883991], [62.88974474292582, 46.59726601296251], [158.7573065421016, 143.01228721476807], [3.6689378317011467], [578.955631854532], [516.2170202643786], [81.66110200541046, 16.718858287812623], [166.52887351873525, 375.774832302248, 374.78923846071314], [586.9350917306932], [131.96978903328917, 108.34756835766798], [314.6527748815045, 251.090661831762], [27.005119154781553])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.5624965471781], [76.91218530565428, 119.62219656969816], [163.80272381667766, 196.4377901855207, 208.7436094020864, 240.1908445619725], [312.24625353124827], [26.848014777632727, 43.0373602323271], [135.75270274653008, 112.06761784757938], [105.89967955138987], [132.72649426806632], [269.23059965587976], [190.7510378851829, 176.4040461203795], [392.9183628350377, 506.5908111713443, 555.5945814480249], [394.4931437311011], [529.4088547123387, 521.2190394818087], [576.1388829097059, 562.5778459740019], [590.3946155766249])","([21.19033961923519], [295.46828748717405, 388.7251928659485], [314.3215312178815, 281.8436680641702, 272.90989213272957, 225.79536774789372], [141.97062569913544], [62.89038104015441, 46.59777828777059], [158.75756142291553, 143.01262602177442], [3.6360614304020693], [578.9567867228934], [516.2172049064984], [81.66020817592842, 16.71930172575695], [166.5298274528068, 375.77523236298316, 374.78975353098093], [586.9347740401496], [131.94471405807823, 108.34811177781752], [314.6519686782531, 251.0905885136207], [27.0130493860094])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.8,"([16.47039257625278], [76.91166688130312, 119.62272005319251], [163.80231896460612, 196.31477739356524, 208.75574514327448, 240.18673228409585], [312.27244657048726], [26.848761015235265, 42.992198444083044], [135.7516716488897, 112.06729926089793], [105.89902318763329], [132.72590811700942], [269.2307976992399], [190.75147041613354, 176.40482631239178], [392.9172571910991, 506.59194549128785, 555.5942150849456], [394.4255900242272], [529.4093201112146, 521.2196409727442], [576.1392887129791, 562.5784095535971], [590.3947170738072])","([21.27350350076825], [295.46913081797385, 388.7255647086341], [314.32018542692373, 281.8679414025191, 272.8890765533757, 225.79592176102645], [141.93665421710077], [62.89100678350865, 46.60537011846582], [158.7578800715647, 143.0132239465732], [3.635758079049495], [578.956391994414], [516.2167167742966], [81.65931183329339, 16.7197453628771], [166.53077924615755, 375.77506271428183, 374.79049654649896], [587.0115780724149], [131.94431493028713, 108.34865183500828], [314.6511608014713, 251.0906200517757], [27.0125009179037])"
"((0, 0), (1, 4), (1, 7), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.9,"([16.42304835170315], [76.9627871267802, 119.622105504381], [163.8029158763202, 196.30881648481076, 208.7607351748319, 240.18718398391596], [312.2726182896117], [26.84947612415038, 42.99302308075569], [135.75064887170078, 112.06698267732428], [105.89837610119802], [132.72840063994346], [269.23099146900455], [190.75190416155087, 176.40560685277185], [392.916154013718, 506.6309058133774, 555.593850381284], [394.37879387183114], [529.409554789483, 521.2199626594555], [576.1397483668974, 562.5785607863863], [590.5103369054397])","([21.315644894150097], [295.44899438342236, 388.7259983058384], [314.3201572665395, 281.8692960396163, 272.8807129467185, 225.79651386937232], [141.9373824630894], [62.89132176215255, 46.60565361306901], [158.7581961488758, 143.01381466669642], [3.635459015392493], [579.0459376014634], [516.2162391755434], [81.6584129738945, 16.720189198088086], [166.53172891617277, 375.7599735713301, 374.79123626615973], [587.0652287383735], [131.94378721349096, 108.34937639315758], [314.65035484562725, 251.09194480303825], [27.041172871784187])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.335751221996347], [77.07198136573072, 119.62255562251563], [163.79196311747097, 195.99626113141815, 208.91655195710004, 240.1781683897893], [312.278661088132], [26.83680602394388, 42.67610607282589], [135.82990558025068, 112.0666702429868], [105.89773828208317], [132.7278167406952], [269.23118097405603], [190.7523391231207, 176.4063875066318], [392.9150532827299, 506.794411564623, 555.5934873098404], [394.2807939361377], [529.3921105520889, 521.1669410405628], [576.140155840242, 562.5791428395979], [590.5103045942426])","([21.39432840927557], [295.40535806084443, 388.72636305322806], [314.30504559314977, 281.9305641500272, 272.60922357685104, 225.7970032551675], [141.93029001843334], [62.67398284353934, 46.65788417732275], [158.6326678248816, 143.01439764467028], [3.635164234808937], [579.0455319851495], [516.2157720883458], [81.65751159423819, 16.72063349050823], [166.5326764802112, 375.69580225862364, 374.79197260602405], [587.1782183489918], [131.93266929564513, 108.386443899069], [314.6495437500509, 251.09187625503287], [27.0405942692275])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.304432228552592], [77.09059263383315, 119.62305736207475], [163.79255883660602, 195.99344196051294, 208.9184648485753, 240.17861003465254], [312.27882724723474], [26.836438432641458, 42.67699026917099], [135.82880329760604, 112.06636248501499], [105.89774422993418], [132.72731150102624], [269.2757902955357], [190.75277530247212, 176.40716873813764], [392.9139549780013, 506.8417822006734, 555.5931258916917], [394.2677497140395], [529.3855025334385, 521.1675703213162], [576.1405641105055, 562.5797179277607], [590.5519071901729])","([21.421773092753845], [295.3984948734478, 388.72671887196117], [314.3050272841983, 281.93118166988904, 272.60624052972975, 225.7975770461394], [141.93101879642245], [62.65571001879057, 46.65820754342425], [158.6329983184861, 143.01497275263927], [3.634704354287263], [579.0516717883693], [516.3005488271244], [81.65660769094836, 16.721077718158565], [166.5336219556046, 375.6774237756974, 374.79270559286505], [587.1926504608829], [131.92804898547317, 108.38699234475501], [314.64873106816873, 251.09180852729642], [27.050540408614317])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.277629520053246], [77.0899994237815, 119.6190603868586], [163.79314609247962, 195.91910483334343, 209.0006914479519, 240.17900457542666], [312.2822814108111], [26.837223610885463, 42.49246970133264], [135.82770938171882, 112.06605836069782], [106.00780235294997], [132.72674464514716], [269.27718527428794], [190.75321270117755, 176.40876931845955], [392.9128590794301, 506.841503760402, 555.5927661318129], [394.2674765369132], [529.3529929853977, 521.1681957213127], [576.1409731630895, 562.580286055948], [590.5538643600803])","([21.445091247529618], [295.3994089719766, 388.7273393524567], [314.3050092353583, 281.9424065045349, 272.4631446878513, 225.7981398308117], [141.92737099650483], [62.656395333485065, 46.68892261152111], [158.6333263035146, 143.01554025720108], [3.604677986137727], [579.051267794651], [516.3023890713548], [81.65570126076665, 16.72060370734031], [166.53456535965785, 375.67781797969013, 374.79343521659337], [587.1922896485643], [131.9078846696276, 108.38753740819173], [314.64791682903956, 251.09174161923158], [27.050480454466385])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.213665617942837], [77.08941168162119, 119.54609957060656], [163.7937248932094, 195.89325513247402, 209.160060815411, 240.17797797647506], [312.2824434605836], [26.83799602211145, 42.49340690722267], [135.82662384133005, 112.06575837692753], [106.00711801110755], [132.72618822217038], [269.2773738552773], [190.75365132075243, 176.4095508656264], [392.91176556694586, 506.85729570525257, 555.5924080351655], [394.267209816823], [529.3283900223458, 521.1688172326966], [576.1413829833956, 562.5808472292141], [590.8048876064948])","([21.502366863694863], [295.40031464483656, 388.7321194559603], [314.3049914463804, 281.94643527607786, 272.174480990071, 225.79867957530357], [141.9280960642794], [62.65706950494537, 46.68925595192412], [158.6336517773463, 143.0161000353855], [3.604409803519254], [579.0509274157359], [516.3019333287268], [81.65479230055249, 16.721047212356808], [166.53550670964867, 375.6718781779325, 374.79416146714664], [587.1919373646981], [131.89245518158066, 108.3880790825325], [314.6471010617218, 251.09167553024295], [27.113234343717064])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.213285318430316], [77.08882940527138, 119.54661905149766], [163.7517891864531, 195.82650825854554, 209.18908133198474, 240.06398732163592], [312.28769369209937], [26.838749864084015, 42.37692441740119], [135.82554668513643, 112.06580616786397], [106.00988368310121], [132.72564110198874], [269.27755154650885], [190.7540911626553, 176.4103327489918], [392.9106744205101, 507.1201482586286, 555.5920516066974], [394.2010531689591], [529.2734845178694, 521.1693959710833], [576.1417935568265, 562.5813266214552], [590.8178407300575])","([21.501550926598625], [295.4012118952341, 388.7324750588337], [314.24925542048345, 281.95654051925135, 272.1222380627202, 225.79825159250822], [141.92206091154878], [62.657635738398774, 46.70888612608336], [158.63397473737365, 143.01656614684083], [3.60314850224449], [579.0505374795209], [516.3014753164206], [81.65388080728326, 16.721490908156078], [166.53644602282725, 375.5684405445222, 374.7948843344898], [587.2678600598539], [131.85880470323642, 108.38864398204782], [314.64628379527227, 251.09185000146257], [27.11592445304582])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.037798030526133], [77.0882525926626, 119.5471306479058], [163.7523754148466, 195.82682110615536, 209.19303824085645, 239.97112573255274], [312.2899126211919], [26.837118528968347, 42.37791026893147], [135.82447792179, 112.18828661876454], [106.0092199786132], [132.72568991599533], [269.34406822960847], [190.7544632464535, 176.41111496594309], [392.86240596558685, 507.1198482268464, 555.5916968513434], [394.2001033228833], [529.2093814784761, 521.1699050022427], [576.1422048687862, 562.5818740140852], [590.8185496289127])","([21.660596830552617], [295.40210072635824, 388.73282526450225], [314.2492287320308, 281.95667365292763, 272.1154237902036, 225.79902021474908], [141.92004997658964], [62.61844776330695, 46.70921424165977], [158.63429518100256, 142.98681014291168], [3.602887225681906], [579.1157225557605], [516.4280677338459], [81.65297510157157, 16.72193479325551], [166.46252785323298, 375.56886199353215, 374.795603808615], [587.2682938386489], [131.8195924095353, 108.38925065847164], [314.6454650587455, 251.09178542489144], [27.115538861287707])"
"((0, 0), (1, 4), (1, 7), (1, 9), (4, 1), (7, 6), (8, 6), (9, 5), (9, 8), (10, 6), (13, 9), (14, 13), (17, 9), (20, 9), (21, 14))",21.9,"([16.03410135339635], [77.08768124173673, 119.54763436666916], [163.75295326866956, 195.8210825226023, 209.23953685255265, 239.97148473634317], [312.2900738155778], [26.823667452918116, 42.378658616147675], [135.82341755989836, 112.20018043372919], [106.01012773219324], [132.72513834903685], [269.34425205792235], [190.75490561138042, 176.41189751374978], [392.8612265051752, 507.11956027743724, 555.5913437740243], [394.1910256684234], [529.1262929101773, 521.1705030334978], [576.1426090970557, 562.5824144662455], [590.9111777615175])","([21.66278768566641], [295.40298114138034, 388.7331700776469], [314.24920242483626, 281.9576980835932, 272.0314922214617, 225.79959352098567], [141.9207644923195], [62.37983526857168, 46.70956943847647], [158.63461310565225, 142.98441714370767], [3.602176678910875], [579.1155386313484], [516.4275968396279], [81.65205849266296, 16.722378866105668], [166.46356676740305, 375.5692718402142, 374.79631987954207], [587.2781408325842], [131.7689184031059, 108.3897903227803], [314.64464431610065, 251.09172166709598], [27.13829488164927])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.9,"([16.033725619731932], [77.08712029437174, 119.51468430515685], [163.73552435452083, 195.6330569450967], [209.47557113135701, 239.97102104694528], [312.2910878113234], [26.82449173742342, 42.37959584973753], [135.82236560802505, 112.26038019352467], [106.00990756165477], [132.724594710291], [269.38149500099416], [190.7553492028052, 176.41267912459296], [392.86004935864787, 507.1192787564586, 555.5909923796477], [394.19077055368143], [529.126743210246, 521.1676176910973], [576.1693718501514, 562.5646494137675], [590.9111581024334])","([21.66197551302284], [295.4038511525742, 388.73556027384956], [314.2255310576714, 281.98587810851484], [271.5703285629333, 225.8001775413891], [141.9203432681332], [62.380563116184625, 46.70988147147227], [158.63492850875514, 142.9703164743941], [3.6017998281452748], [579.1151393549883], [516.4980397774267], [81.65113934237108, 16.722824555422648], [166.46460364341465, 375.56967233482317, 374.7970325373182], [587.2777976971472], [131.76849284595005, 108.39271793370216], [314.6457491943812, 251.15046088747067], [27.137733598708742])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",21.9,"([15.961107207748748], [77.08677100079419, 119.5151742206424], [163.73388516956027, 195.32029212425644], [209.4755195275798, 239.97147256935224], [312.29124606109036], [26.82239128334707, 42.38049454294888], [135.83021589919318, 112.26005738559525], [106.00927140309203], [132.72406662039356], [269.4157142644653], [190.7557940219579, 176.41346232827033], [392.8588745062122, 507.3119315665658, 555.5906426731074], [394.1368143807992], [529.0456863765968, 521.1682195426486], [576.1697862723538, 562.5651979266147], [591.0025841534123])","([21.725989620917115], [295.4046298005865, 388.73590210001606], [314.2225952146768, 282.0328587066468], [271.57086260125743, 225.80072769314242], [141.92105042859896], [62.33163513565292, 46.71018781883445], [158.6211813607471, 142.97090021078168], [3.601550437072376], [579.115474014645], [516.5626509886068], [81.650217648147, 16.723268998034793], [166.46563849870194, 375.49382949483066, 374.79774177201824], [587.3395050988433], [131.71897116854132, 108.3932456886589], [314.64494563375814, 251.15038763032453], [27.16009706641057])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.815891870622616], [77.08789594271104, 119.51565641059801], [163.73445789788522, 195.3209265490104], [209.60279964418143, 239.97113638597398], [312.29179860906845], [26.82234022539867, 42.38138340503831], [135.90102369442042, 112.27643335516117], [106.09482381605574], [132.72498135769106], [269.41937613109235], [190.75624007001144, 176.41441633635085], [392.8577019281106, 507.31162411994393, 555.5902946592837], [394.1360147156641], [529.0461570814088, 521.1688174728636], [576.1703311925168, 562.5657369383528], [591.1847329177945])","([21.853241851153115], [295.4048098228401, 388.736238535889], [314.22257666849146, 282.0329638234929], [271.32105641548696, 225.80128808122979], [141.9212299694057], [62.31747599304371, 46.710483754279494], [158.50778320529017, 142.96744081210954], [3.5762483604874253], [579.3104085923906], [516.5688171111361], [81.64929340756046, 16.723520214083553], [166.46667135066812, 375.49425417128765, 374.7984475737445], [587.339793376179], [131.71854756348867, 108.39377000505235], [314.64415040431817, 251.1503234128206], [27.200610688410165])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.745752843534362], [77.24532143917648, 119.5161308813855], [163.73502217252903, 195.30589373600995], [209.61586500957608, 239.97157175126694], [312.29195496625164], [26.823150944207548, 42.36595645175689], [135.89988939937803, 112.27623513481963], [106.09416604279974], [132.72470710541248], [269.4492378366658], [190.7553422901497, 176.41499550306145], [392.8565316046208, 507.3163074418671, 555.5899483430433], [394.0397508514145], [529.0466213819327, 521.1694114741259], [576.1707470606248, 562.5220413062274], [591.2726868340625])","([21.91406045626022], [295.34221788391386, 388.7365695859072], [314.22255839605475, 282.0354110679509], [271.29581408609243, 225.8018178205102], [141.9219280109904], [62.31821965677741, 46.71347291894535], [158.50812746615574, 142.967986930122], [3.5760027368570397], [579.3553967151656], [516.6250438297984], [81.64852579086607, 16.72419728785171], [166.46770221668547, 375.49270138128986, 374.7991499326273], [587.45027200609], [131.718129721897, 108.39429087620383], [314.643344274407, 251.29281625276695], [27.219856286268534])"
"((0, 0), (1, 4), (1, 7), (1, 8), (1, 10), (4, 1), (7, 6), (8, 6), (9, 5), (9, 9), (10, 6), (13, 10), (14, 14), (17, 10), (20, 10), (21, 15))",22.0,"([15.745288287236015], [77.24473048868518, 119.51659763931312], [163.7355780015343, 195.03007330707726], [209.79211561442594, 239.80319203976268], [312.29211029154965], [26.823837600840484, 42.366566887709325], [135.8987636822191, 112.33399242898453], [106.09704236424636], [132.72410824973528], [269.50691539721214], [190.7557920518402, 176.41577997022813], [392.85536351605595, 507.3160169683032, 555.5535359715906], [393.97632739053415], [528.9680935954908, 521.1700015388525], [576.1711635949391, 562.5226203421479], [591.3604325418818])","([21.91330988899406], [295.34313435224186, 388.7368952544721], [314.222540397106, 282.07703010170763], [270.94565805792547, 225.80689066559805], [141.92262144582293], [62.31702384959799, 46.71379469663353], [158.5084691236161, 142.9545559119169], [3.5747350150759987], [579.3549604055878], [516.734344261995], [81.64759567671629, 16.72464198777996], [166.46873111409474, 375.49310642763953, 374.71828091885925], [587.5238519393264], [131.6705805873761, 108.39480829546383], [314.64253685310337, 251.29272386578998], [27.239037357891842])"
