s,t,x,y
"[(2, 2)]",2777.8,"[[177.66872907517046, 175.65239019591783]]","[[179.10532927320574, 334.8911907406087]]"
"[(2, 2)]",2777.9,"[[177.66038137682528, 175.6213987705588]]","[[179.30775694937395, 334.89934554212505]]"
"[(2, 2)]",2778.0,"[[177.63553691072826, 175.59015461345098]]","[[179.36098560518698, 334.9074701906455]]"
"[(2, 2)]",2778.1,"[[177.60628942746396, 175.55866225309322]]","[[179.37677809678752, 334.9155680869696]]"
"[(2, 2)]",2778.2,"[[177.57337153179708, 175.52692593343158]]","[[179.3642796866498, 334.9236422809237]]"
"[(2, 2)]",2778.3,"[[177.57778908329485, 175.49540585030445]]","[[179.63720605727966, 334.9279307440939]]"
"[(2, 2)]",2778.4,"[[177.5432497758479, 175.4870772560144]]","[[179.6088789185602, 334.7456096339204]]"
"[(2, 2)]",2778.5,"[[177.50831808294467, 175.45587264055496]]","[[179.5805083636637, 334.75021222972117]]"
"[(2, 2)]",2778.6,"[[177.50146248177023, 175.42863346297014]]","[[179.7519085826635, 334.72345247776803]]"
"[(2, 2)]",2778.7,"[[177.51741797289117, 175.40245654742134]]","[[180.07627324051205, 334.68916586139085]]"
"[(2, 2)]",2778.8,"[[177.48641135335484, 175.36972937989088]]","[[180.06817188562945, 334.70181239738935]]"
"[(2, 2)]",2778.9,"[[177.45512458472516, 175.36465662540755]]","[[180.06009707897493, 334.5218800749939]]"
"[(2, 2)]",2779.0,"[[177.4242258414719, 175.36308634116793]]","[[180.05636808265703, 334.32609994423024]]"
"[(2, 2)]",2779.1,"[[177.39245096523413, 175.32953771671893]]","[[180.04857039558627, 334.3482516818781]]"
"[(2, 2)]",2779.2,"[[177.3604133141089, 175.29561212880722]]","[[180.0407921461033, 334.3705114632568]]"
"[(2, 2)]",2779.3,"[[177.36491818495898, 175.32992148277822]]","[[180.2543325855242, 333.96090328945525]]"
"[(2, 2)]",2779.4,"[[177.33306545511806, 175.29921423059562]]","[[180.2453286571249, 333.96867733824604]]"
"[(2, 2)]",2779.5,"[[177.300937742744, 175.2682175244837]]","[[180.2363737678823, 333.97642560994825]]"
"[(2, 2)]",2779.6,"[[177.26853962126066, 175.2369369218647]]","[[180.2274591792766, 333.9841513532447]]"
"[(2, 2)]",2779.7,"[[177.2364868948215, 175.2116191037796]]","[[180.22193307583575, 333.95554846923517]]"
"[(2, 2)]",2779.8,"[[177.2080553166834, 175.21222460883217]]","[[180.23717912256663, 333.7800612516242]]"
"[(2, 2)]",2779.9,"[[177.20794020638567, 175.18077935942267]]","[[180.40219988492274, 333.7892347526781]]"
"[(2, 2)]",2780.0,"[[177.21024283691293, 175.14904012279095]]","[[180.57459708119788, 333.7983664978278]]"
"[(2, 2)]",2780.1,"[[177.17656216640614, 175.11701143832573]]","[[180.55896939208822, 333.80746565370583]]"
"[(2, 2)]",2780.2,"[[177.14110336405216, 175.08469750502462]]","[[180.53606937551342, 333.81654109338984]]"
"[(2, 2)]",2780.3,"[[177.2061921401323, 175.08825821322907]]","[[181.00886658903516, 333.64151004759697]]"
"[(2, 2)]",2780.4,"[[177.1747994369896, 175.06077474314856]]","[[181.00109276892877, 333.6273735472503]]"
"[(2, 2)]",2780.5,"[[177.1513885815261, 175.0302629720372]]","[[181.0324734351486, 333.6279417025389]]"
"[(2, 2)]",2780.6,"[[177.11988982796123, 175.0194799990068]]","[[181.0261870729274, 333.5321844750772]]"
"[(2, 2)]",2780.7,"[[177.12671237909007, 174.9835991750486]]","[[181.19512514897488, 333.5501923755176]]"
"[(2, 2)]",2780.8,"[[177.09474395737473, 175.05422293933324]]","[[181.18596880968184, 333.08252421090316]]"
"[(2, 2)]",2780.9,"[[177.06247139258926, 175.0179673804889]]","[[181.17685582007547, 333.1136875528877]]"
"[(2, 2)]",2781.0,"[[177.02988597179186, 175.01454815641267]]","[[181.1677733460835, 332.9930867228492]]"
"[(2, 2)]",2781.1,"[[176.9967007913543, 174.9818242513563]]","[[181.1587762477568, 332.99828351994]]"
"[(2, 2)]",2781.2,"[[177.0122175961338, 174.98867877349548]]","[[181.350935849886, 332.83810595655535]]"
"[(2, 2)]",2781.3,"[[176.97806601710172, 174.95384713760708]]","[[181.3441197098226, 332.84638403362874]]"
"[(2, 2)]",2781.4,"[[176.9420251811834, 174.91873291285881]]","[[181.33584473862334, 332.85471457863827]]"
"[(2, 2)]",2781.5,"[[176.909080240432, 174.88336300237125]]","[[181.33965175762904, 332.8630199921109]]"
"[(2, 2)]",2781.6,"[[176.89715530343148, 174.8502168633916]]","[[181.41914692695707, 332.86209750964537]]"
"[(2, 2)]",2781.7,"[[176.85963789607916, 174.86848605912417]]","[[181.40696680068783, 332.6720365569858]]"
"[(2, 2)]",2781.8,"[[176.9959364486558, 174.8331467378461]]","[[182.00297194976102, 332.6805023266902]]"
"[(2, 2)]",2781.9,"[[176.9599857329763, 174.7975284342387]]","[[181.99268345098162, 332.6888884590642]]"
"[(2, 2)]",2782.0,"[[176.91922877815887, 174.76159825626894]]","[[181.96681070481398, 332.6972127693377]]"
"[(2, 2)]",2782.1,"[[176.93987255584554, 174.7254545285433]]","[[182.1486626016734, 332.7054643748774]]"
"[(2, 2)]",2782.2,"[[176.90447514725804, 174.73842204893307]]","[[182.14022515658434, 332.54369840622434]]"
"[(2, 2)]",2782.3,"[[176.86879718355107, 174.70253206315036]]","[[182.13181562748352, 332.55133484737604]]"
"[(2, 2)]",2782.4,"[[176.83593141021066, 174.802412390229]]","[[182.13330753573604, 332.1000364797071]]"
"[(2, 2)]",2782.5,"[[176.80027503790276, 174.76201136580625]]","[[182.12658151770452, 332.12576145025884]]"
"[(2, 2)]",2782.6,"[[176.82645707545473, 174.72121060073846]]","[[182.3132395956058, 332.15162888216685]]"
"[(2, 2)]",2782.7,"[[176.79052354112986, 174.76955145411853]]","[[182.3047631217634, 331.8869472994938]]"
"[(2, 2)]",2782.8,"[[176.75423560867202, 174.73902828283568]]","[[182.2963567107878, 331.8807366778133]]"
"[(2, 2)]",2782.9,"[[176.717598172873, 174.7041596608703]]","[[182.28801038270814, 331.8874282816499]]"
"[(2, 2)]",2783.0,"[[176.7054844490683, 174.66898191174926]]","[[182.35357235051802, 331.89409560667445]]"
"[(2, 2)]",2783.1,"[[176.67071448214404, 174.6965391594016]]","[[182.3515243870121, 331.70964580633614]]"
"[(2, 2)]",2783.2,"[[176.63531510441527, 174.66091612513262]]","[[182.3482299838759, 331.71820611484526]]"
"[(2, 2)]",2783.3,"[[176.62837751563916, 174.62504092735372]]","[[182.4282879129669, 331.7266746270135]]"
"[(2, 2)]",2783.4,"[[176.7415675107307, 174.5889175061826]]","[[182.85401546028694, 331.7350616602011]]"
"[(2, 2)]",2783.5,"[[176.69932921575727, 174.5848043001327]]","[[182.82890549500286, 331.64953139452365]]"
"[(2, 2)]",2783.6,"[[176.76978010700185, 174.5501508632011]]","[[183.12148270397515, 331.65303508479946]]"
"[(2, 2)]",2783.7,"[[176.73439524695362, 174.51529439252153]]","[[183.11467911929364, 331.6564471568352]]"
"[(2, 2)]",2783.8,"[[176.6987179830242, 174.4802374939624]]","[[183.107908406664, 331.6597745078576]]"
"[(2, 2)]",2783.9,"[[176.7346167982505, 174.46434299718504]]","[[183.29205644672282, 331.6086906537358]]"
"[(2, 2)]",2784.0,"[[176.69829676707428, 174.55679770813705]]","[[183.2834021385892, 331.25631585111233]]"
"[(2, 2)]",2784.1,"[[176.66170234602836, 174.5242118451411]]","[[183.27485320826494, 331.2542431122695]]"
"[(2, 2)]",2784.2,"[[176.62514386679976, 174.6200372849469]]","[[183.26716494093304, 330.9031563235836]]"
"[(2, 2)]",2784.3,"[[176.621838092455, 174.5847850031012]]","[[183.34525211937085, 330.9098948008187]]"
"[(2, 2)]",2784.4,"[[176.5866407283504, 174.54924240770617]]","[[183.3417139056273, 330.9166009550597]]"
"[(2, 2)]",2784.5,"[[176.55123031249354, 174.58627061927805]]","[[183.3382782312998, 330.73642079192217]]"
"[(2, 2)]",2784.6,"[[176.51560973535578, 174.5501024715142]]","[[183.3349377316387, 330.7450268184886]]"
"[(2, 2)]",2784.7,"[[176.47978160896437, 174.5140939275104]]","[[183.33168537635822, 330.7524326066781]]"
"[(2, 2)]",2784.8,"[[176.44976482812245, 174.47740166264379]]","[[183.3433052978284, 330.7607935230608]]"
"[(2, 2)]",2784.9,"[[176.5708822556902, 174.48369731560007]]","[[183.7242134710974, 330.6620927799428]]"
"[(2, 2)]",2785.0,"[[176.52732501454489, 174.4487173814499]]","[[183.70121410733242, 330.6656758123706]]"
"[(2, 2)]",2785.1,"[[176.6587014861076, 174.4135127666492]]","[[184.0972931526473, 330.6691584231884]]"
"[(2, 2)]",2785.2,"[[176.62250023468735, 174.37808674900594]]","[[184.0905987824916, 330.6725478525075]]"
"[(2, 2)]",2785.3,"[[176.6692016820317, 174.34975346451031]]","[[184.273701047866, 330.65832422212287]]"
"[(2, 2)]",2785.4,"[[176.63250809019934, 174.31430797120552]]","[[184.2657814055571, 330.66068480439446]]"
"[(2, 2)]",2785.5,"[[176.59521235015205, 174.40974720059208]]","[[184.25729035319998, 330.35307368644385]]"
"[(2, 2)]",2785.6,"[[176.55761843690686, 174.3657279131068]]","[[184.2488960217545, 330.37649912123027]]"
"[(2, 2)]",2785.7,"[[176.5624606490724, 174.5263620501793]]","[[184.33461941186064, 329.92431283620516]]"
"[(2, 2)]",2785.8,"[[176.5267656221862, 174.4904791264797]]","[[184.3310657850326, 329.9301923136804]]"
"[(2, 2)]",2785.9,"[[176.4908771293248, 174.53566964170832]]","[[184.32772807647788, 329.75638983290224]]"
"[(2, 2)]",2786.0,"[[176.4546953973587, 174.49886025176826]]","[[184.32437286695648, 329.76453544626867]]"
"[(2, 2)]",2786.1,"[[176.42536237587575, 174.46390933373982]]","[[184.3362475841122, 329.7678885826489]]"
"[(2, 2)]",2786.2,"[[176.38916094510734, 174.47618071141687]]","[[184.33392210335847, 329.66904503229574]]"
"[(2, 2)]",2786.3,"[[176.35273716712172, 174.44085176065633]]","[[184.33168250909398, 329.6727338033544]]"
"[(2, 2)]",2786.4,"[[176.31609426084412, 174.40527025610672]]","[[184.32952340682803, 329.676307128664]]"
"[(2, 2)]",2786.5,"[[176.42950163238447, 174.3694404978445]]","[[184.6405728689097, 329.6797729929535]]"
"[(2, 2)]",2786.6,"[[176.59716754895442, 174.34167192795482]]","[[185.05896694957082, 329.66581083405083]]"
"[(2, 2)]",2786.7,"[[176.57333546550504, 174.3058487227173]]","[[185.07953335869698, 329.6681828202551]]"
"[(2, 2)]",2786.8,"[[176.6273216792215, 174.26976012187203]]","[[185.25264177248204, 329.67053431193193]]"
"[(2, 2)]",2786.9,"[[176.5891508680619, 174.23344391363435]]","[[185.24449940419265, 329.67279893669684]]"
"[(2, 2)]",2787.0,"[[176.5958084468234, 174.19690306002786]]","[[185.32360836732295, 329.6749821717538]]"
"[(2, 2)]",2787.1,"[[176.56297159003466, 174.4746891515698]]","[[185.32661079029415, 329.0411687397998]]"
"[(2, 2)]",2787.2,"[[176.52637686629015, 174.4847023879914]]","[[185.32301971062077, 328.9544600510772]]"
"[(2, 2)]",2787.3,"[[176.48951675538154, 174.5182343330267]]","[[185.31954374980674, 328.8256395903271]]"
"[(2, 2)]",2787.4,"[[176.4598358710345, 174.51484273332082]]","[[185.33011409632678, 328.7679909579283]]"
"[(2, 2)]",2787.5,"[[176.42295438716747, 174.4764996378176]]","[[185.32767943024078, 328.7760859950684]]"
"[(2, 2)]",2787.6,"[[176.38582860388368, 174.49265802581465]]","[[185.32534326562356, 328.6821535521926]]"
"[(2, 2)]",2787.7,"[[176.34846282294143, 174.456556792147]]","[[185.32309967997406, 328.6854360733789]]"
"[(2, 2)]",2787.8,"[[176.31089915588734, 174.42018171707565]]","[[185.3210128286917, 328.68859914991094]]"
"[(2, 2)]",2787.9,"[[176.2733922716405, 174.3944252423389]]","[[185.31953325735194, 328.6718124790624]]"
"[(2, 2)]",2788.0,"[[176.23534429935563, 174.35781301627907]]","[[185.3175585253247, 328.67434571326856]]"
"[(2, 2)]",2788.1,"[[176.54957898879502, 174.32094571043578]]","[[185.9512578450468, 328.67677432316634]]"
"[(2, 2)]",2788.2,"[[176.64359977732607, 174.2838275831467]]","[[186.17511695813155, 328.6791046859056]]"
"[(2, 2)]",2788.3,"[[176.6066229811093, 174.24681453626263]]","[[186.17174631866357, 328.68071607594885]]"
"[(2, 2)]",2788.4,"[[176.65761523724154, 174.20922546020626]]","[[186.31608587861487, 328.6828370780323]]"
"[(2, 2)]",2788.5,"[[176.62079347733402, 174.17120868166887]]","[[186.31282662939535, 328.68488484817044]]"
"[(2, 2)]",2788.6,"[[176.58367453568582, 174.48872574985708]]","[[186.3096961516259, 328.06309031707946]]"
"[(2, 2)]",2788.7,"[[176.55271900561934, 174.5220675554854]]","[[186.31786780520835, 327.94568754900075]]"
"[(2, 2)]",2788.8,"[[176.51510356811835, 174.55637052922526]]","[[186.31575902444706, 327.83109129521154]]"
"[(2, 2)]",2788.9,"[[176.4805330992064, 174.56436874274672]]","[[186.3190962208739, 327.7610022981511]]"
"[(2, 2)]",2789.0,"[[176.44215097773676, 174.52999563762657]]","[[186.3167774322842, 327.75999955211864]]"
"[(2, 2)]",2789.1,"[[176.40381127407545, 174.53664622637572]]","[[186.3150337502488, 327.69222290841293]]"
"[(2, 2)]",2789.2,"[[176.36494280659753, 174.50664254284828]]","[[186.31293802948443, 327.6830882827338]]"
"[(2, 2)]",2789.3,"[[176.32582767078816, 174.46919405958704]]","[[186.31093106551248, 327.68530411548153]]"
"[(2, 2)]",2789.4,"[[176.28646982303644, 174.4314701111844]]","[[186.30900799061624, 327.6874027021902]]"
"[(2, 2)]",2789.5,"[[176.2468730049678, 174.3934759518554]]","[[186.30716424845815, 327.6893907601732]]"
"[(2, 2)]",2789.6,"[[176.61027020465804, 174.35554307844413]]","[[186.93529509225195, 327.6907663120237]]"
"[(2, 2)]",2789.7,"[[176.64258696841472, 174.31935082118662]]","[[187.04184859034677, 327.6889495174564]]"
"[(2, 2)]",2789.8,"[[176.724189013385, 174.28033779831574]]","[[187.21684292138494, 327.6910258537417]]"
"[(2, 2)]",2789.9,"[[176.68853632389008, 174.24107037444082]]","[[187.21815697638445, 327.69301322011944]]"
"[(2, 2)]",2790.0,"[[176.65260050660436, 174.20155249191487]]","[[187.21955973284943, 327.6949164795753]]"
"[(2, 2)]",2790.1,"[[176.67683477425925, 174.2877278501987]]","[[187.30763717663987, 327.5039351483594]]"
"[(2, 2)]",2790.2,"[[176.63833391709943, 174.6130825410717]]","[[187.3056297574764, 326.9562821216328]]"
"[(2, 2)]",2790.3,"[[176.5995380163036, 174.59905067800997]]","[[187.30373650468206, 326.9233387828896]]"
"[(2, 2)]",2790.4,"[[176.56068880301095, 174.6629507111975]]","[[187.30228100713055, 326.7802503194412]]"
"[(2, 2)]",2790.5,"[[176.52134241104693, 174.6271858381533]]","[[187.30062607895513, 326.7789471080732]]"
"[(2, 2)]",2790.6,"[[176.4815544792697, 174.59732542441253]]","[[187.29906365600905, 326.7689386577162]]"
"[(2, 2)]",2790.7,"[[176.44469218787668, 174.56149546561534]]","[[187.3025411112467, 326.7668219148268]]"
"[(2, 2)]",2790.8,"[[176.40364956207634, 174.57498234374273]]","[[187.3007043313609, 326.69677953218604]]"
"[(2, 2)]",2790.9,"[[176.3623460351055, 174.53617768914037]]","[[187.2989509118538, 326.6983157965383]]"
"[(2, 2)]",2791.0,"[[176.44772194479032, 174.49684420320253]]","[[187.46973596779083, 326.7000620425753]]"
"[(2, 2)]",2791.1,"[[176.8190821634971, 174.45690101614878]]","[[188.02597124930935, 326.70171372794994]]"
"[(2, 2)]",2791.2,"[[176.7938687553533, 174.4163937695053]]","[[188.04384362566822, 326.7032749854287]]"
"[(2, 2)]",2791.3,"[[176.8712347464139, 174.3756116263911]]","[[188.1929834264229, 326.70474315713903]]"
"[(2, 2)]",2791.4,"[[176.836545180671, 174.33743703640405]]","[[188.1980297277875, 326.7023112122359]]"
"[(2, 2)]",2791.5,"[[176.79984839034614, 174.29579310584566]]","[[188.20096830898134, 326.70404984110513]]"
"[(2, 2)]",2791.6,"[[176.7624316969149, 174.535867043697]]","[[188.20344686619723, 326.3347827504683]]"
"[(2, 2)]",2791.7,"[[176.79550765318137, 174.7866427050257]]","[[188.29353751384275, 325.95519948615487]]"
"[(2, 2)]",2791.8,"[[176.75457854353976, 174.7508883346212]]","[[188.2919039145813, 325.95074452999967]]"
"[(2, 2)]",2791.9,"[[176.71333488585628, 174.71684550771414]]","[[188.29037518537982, 325.9437655790543]]"
"[(2, 2)]",2792.0,"[[176.6717831843174, 174.79460248206055]]","[[188.28894604671981, 325.7992602200684]]"
"[(2, 2)]",2792.1,"[[176.6299296162713, 174.75717363872684]]","[[188.2876115711129, 325.7968548225283]]"
"[(2, 2)]",2792.2,"[[176.587780031959, 174.71959198069794]]","[[188.28636713313162, 325.7941910640758]]"
"[(2, 2)]",2792.3,"[[176.5505214984896, 174.6816009108701]]","[[188.29136086183883, 325.7915910528046]]"
"[(2, 2)]",2792.4,"[[176.73677155204862, 174.7095323774318]]","[[188.56051997220726, 325.71020570419716]]"
"[(2, 2)]",2792.5,"[[177.07208462655953, 174.66783081755216]]","[[189.00531993792606, 325.7117303341273]]"
"[(2, 2)]",2792.6,"[[177.03700930920115, 174.62581521352888]]","[[189.0081949759328, 325.71315433002326]]"
"[(2, 2)]",2792.7,"[[177.00111539730227, 174.5834916095988]]","[[189.0112150762279, 325.714482653249]]"
"[(2, 3)]",2792.8,"[[177.08600962276398, 174.54086571541444]]","[[189.1577593418123, 325.7157199665467]]"
"[(2, 3)]",2792.9,"[[177.0501169423761, 174.49794290428048]]","[[189.16267929716983, 325.71687067827185]]"
"[(2, 3)]",2793.0,"[[177.01387863990988, 174.70602490522265]]","[[189.16769361569413, 325.4307484048275]]"
"[(2, 3)]",2793.1,"[[176.97582731324613, 174.71027013520512]]","[[189.17210880828284, 325.3791455433269]]"
"[(2, 3)]",2793.2,"[[177.03019967814586, 175.01287917278813]]","[[189.278940166215, 324.9901921673198]]"
"[(2, 3)]",2793.3,"[[176.98997152339868, 174.9752658390753]]","[[189.280433981805, 324.9858535094522]]"
"[(2, 3)]",2793.4,"[[176.9456291212836, 174.93707173915442]]","[[189.27911831617394, 324.9808021143824]]"
"[(2, 3)]",2793.5,"[[176.90095350398752, 175.028076790079]]","[[189.27789988903328, 324.83565921189296]]"
"[(2, 3)]",2793.6,"[[176.85595168916396, 174.99091716184626]]","[[189.27677395900812, 324.83116989975946]]"
"[(2, 3)]",2793.7,"[[176.81063033900276, 174.95072497589808]]","[[189.27573603707896, 324.8282362284578]]"
"[(2, 3)]",2793.8,"[[176.94236018302513, 174.91022018961002]]","[[189.45987300745284, 324.82522231887407]]"
"[(2, 3)]",2793.9,"[[176.92093173877967, 174.96558641117082]]","[[189.4833915822862, 324.722180104351]]"
"[(2, 3)]",2794.0,"[[177.2648328471775, 174.92081275498185]]","[[189.89188960068347, 324.7234892465992]]"
"[(2, 3)]",2794.1,"[[177.23740966459786, 174.87569235209554]]","[[189.90654926333826, 324.7246998638645]]"
"[(2, 3)]",2794.2,"[[177.20985151185243, 174.8302322372195]]","[[189.9214316126408, 324.7258166718612]]"
"[(2, 4)]",2794.3,"[[177.34803852435806, 174.78443906891545]]","[[190.1061145781611, 324.7268441389594]]"
"[(2, 4)]",2794.4,"[[177.31165767494068, 174.92269594047644]]","[[190.11109183613647, 324.54229531990666]]"
"[(2, 4)]",2794.5,"[[177.27492112265878, 174.90674614501904]]","[[190.1161506185648, 324.5137348927369]]"
"[(2, 4)]",2794.6,"[[177.23994972683212, 175.2593647425175]]","[[190.1233714161925, 324.1112479715845]]"
"[(2, 4)]",2794.7,"[[177.3166018267065, 175.23211724163826]]","[[190.24017766734372, 324.0966902304523]]"
"[(2, 4)]",2794.8,"[[177.27698374636435, 175.20472710528787]]","[[190.24283409603723, 324.08190412575016]]"
"[(2, 4)]",2794.9,"[[177.2361289146045, 175.35018502965227]]","[[190.2456749179171, 323.89633517667573]]"
"[(2, 4)]",2795.0,"[[177.19315547472112, 175.3137164432899]]","[[190.2487697606192, 323.89140462677955]]"
"[(2, 4)]",2795.1,"[[177.14950890485676, 175.2768674934723]]","[[190.25199901424344, 323.8863891704333]]"
"[(2, 4)]",2795.2,"[[177.21025339890622, 175.23964902192873]]","[[190.35401160687945, 323.8812888342297]]"
"[(2, 4)]",2795.3,"[[177.20973972389856, 175.2020715646714]]","[[190.39785138425643, 323.8761036004627]]"
"[(2, 4)]",2795.4,"[[177.5098999534827, 175.28151737042947]]","[[190.72128242618967, 323.7611068171657]]"
"[(2, 4)]",2795.5,"[[177.4809003145796, 175.24038522917007]]","[[190.73699316238657, 323.75823124210535]]"
"[(2, 4)]",2795.6,"[[177.45176896769595, 175.1973489189889]]","[[190.75291652960698, 323.75511630066177]]"
"[(2, 4)]",2795.7,"[[177.72198373785704, 175.17021387782037]]","[[191.04212656206738, 323.73667047348886]]"
"[(2, 4)]",2795.8,"[[177.68291869211268, 175.21547358646868]]","[[191.04792965328411, 323.6523913691712]]"
"[(2, 4)]",2795.9,"[[177.64299648170058, 175.17593228672735]]","[[191.0533888249867, 323.64474990407575]]"
"[(2, 4)]",2796.0,"[[177.60268896123458, 175.52228705092315]]","[[191.0589173832307, 323.2932865186166]]"
"[(2, 4)]",2796.1,"[[177.68684304511146, 175.49340542517774]]","[[191.1732133245827, 323.27764318751616]]"
"[(2, 4)]",2796.2,"[[177.66567303413126, 175.46438253132212]]","[[191.19524108885082, 323.26178132166706]]"
"[(2, 4)]",2796.3,"[[177.6223762799579, 175.75730234180148]]","[[191.1984425674676, 322.9649954454817]]"
"[(2, 4)]",2796.4,"[[177.57870648228104, 175.71760057501191]]","[[191.20174712649913, 322.9596055193881]]"
"[(2, 4)]",2796.5,"[[177.54429763842137, 175.6774644685974]]","[[191.21329657648536, 322.9541420198563]]"
"[(2, 4)]",2796.6,"[[177.5555565490346, 175.6369078166243]]","[[191.26353343165567, 322.9486046945327]]"
"[(2, 4)]",2796.7,"[[177.51602061303092, 175.59635719007667]]","[[191.27112821770294, 322.94265040758023]]"
"[(2, 4)]",2796.8,"[[177.78161103368598, 175.68357837168597]]","[[191.53246888362196, 322.8311390589394]]"
"[(2, 4)]",2796.9,"[[177.75228777026018, 175.6627073504565]]","[[191.54767307236142, 322.80912011706556]]"
"[(2, 4)]",2797.0,"[[177.7228576137582, 175.6268016018153]]","[[191.5630634831985, 322.79913039652286]]"
"[(2, 4)]",2797.1,"[[178.07436737177258, 175.58323928046806]]","[[191.89103888548118, 322.7949749378488]]"
"[(2, 4)]",2797.2,"[[178.0558285138709, 175.5915818385738]]","[[191.91377003254038, 322.74889011585856]]"
"[(2, 4)]",2797.3,"[[178.02965573752584, 175.55170262396658]]","[[191.93050615484924, 322.7412842045507]]"
"[(2, 4)]",2797.4,"[[178.00339525444463, 175.68968295757244]]","[[191.94752698542217, 322.5928391356917]]"
"[(2, 4)]",2797.5,"[[177.97775723817512, 175.78433466368554]]","[[191.96594479529153, 322.4797731019916]]"
"[(2, 4)]",2797.6,"[[178.13581732168288, 175.7547935579225]]","[[192.13186581663618, 322.4645210452801]]"
"[(2, 4)]",2797.7,"[[178.09303661346067, 176.10673245905056]]","[[192.1376505499977, 322.152180278286]]"
"[(2, 4)]",2797.8,"[[178.04953497935668, 176.08092705523367]]","[[192.14357654675206, 322.13539381428416]]"
"[(2, 4)]",2797.9,"[[178.006022486356, 176.06256279316116]]","[[192.15018689705653, 322.1124957034481]]"
"[(3, 4)]",2798.0,"[[177.97081150036433, 176.03601086633887]]","[[192.16409640024344, 322.09559710841705]]"
"[(3, 4)]",2798.1,"[[177.92751292462535, 176.00936559191237]]","[[192.17232064167962, 322.0784150342938]]"
"[(3, 4)]",2798.2,"[[178.12084094228, 176.14860505547796]]","[[192.35632289863474, 321.935563820974]]"
"[(3, 4)]",2798.3,"[[178.07961787303964, 176.17650700220432]]","[[192.3653062304562, 321.8780715962416]]"
"[(3, 4)]",2798.4,"[[178.03803768910822, 176.13384564235514]]","[[192.37446951930303, 321.87177066490375]]"
"[(3, 4)]",2798.5,"[[177.99700830549253, 176.0969320250267]]","[[192.38445943320917, 321.8600804096424]]"
"[(3, 4)]",2798.6,"[[178.32976313134117, 176.05203958274117]]","[[192.66424542684558, 321.8535782235257]]"
"[(3, 4)]",2798.7,"[[178.30099130030166, 176.04978103409064]]","[[192.68187118327975, 321.8160226554142]]"
"[(3, 4)]",2798.8,"[[178.2720907667176, 176.20211632232747]]","[[192.6997318924369, 321.66962599873614]]"
"[(3, 4)]",2798.9,"[[178.243073105937, 176.16073326462845]]","[[192.71782661407002, 321.6605867868182]]"
"[(3, 4)]",2799.0,"[[178.65345641515484, 176.118773120109]]","[[193.04471903235736, 321.6513189785868]]"
"[(3, 4)]",2799.1,"[[178.609063372167, 176.40310805104656]]","[[193.05063622907903, 321.419159181213]]"
"[(3, 4)]",2799.2,"[[178.5644693047196, 176.37495395521927]]","[[193.05687033675937, 321.4012617429919]]"
"[(3, 4)]",2799.3,"[[178.52299218533184, 176.3620010691154]]","[[193.065680934545, 321.372504420668]]"
"[(3, 4)]",2799.4,"[[178.47762595952761, 176.3332655514987]]","[[193.07222338629163, 321.35406279205574]]"
"[(4, 4)]",2799.5,"[[178.43183005351793, 176.30370944038978]]","[[193.07888298663516, 321.3358339409446]]"
"[(4, 4)]",2799.6,"[[178.59141158683798, 176.78895592575788]]","[[193.22333525067452, 320.9790804697204]]"
"[(4, 4)]",2799.7,"[[178.54972753323895, 176.74347331590135]]","[[193.23239292258216, 320.9727978313612]]"
"[(4, 4)]",2799.8,"[[178.50771082900178, 176.69957452821873]]","[[193.2415949420804, 320.96500166468417]]"
"[(4, 4)]",2799.9,"[[178.66200750806846, 176.65332885714423]]","[[193.37945014686272, 320.95828056015074]]"
"[(4, 4)]",2800.0,"[[178.65709836184806, 176.6065902918433]]","[[193.41248617175472, 320.95142862043866]]"
"[(4, 4)]",2800.1,"[[178.62719464805818, 176.5776856518032]]","[[193.43006452227158, 320.93283792377974]]"
"[(4, 4)]",2800.2,"[[178.59678720705057, 176.71453264423837]]","[[193.4480375381504, 320.80980360857853]]"
"[(4, 4)]",2800.3,"[[178.5661308242919, 176.67154094340677]]","[[193.46625822220514, 320.80039889252515]]"
"[(4, 4)]",2800.4,"[[179.08298942625674, 176.7734788597251]]","[[193.8257886920369, 320.70092355126303]]"
"[(4, 4)]",2800.5,"[[179.05536981314725, 176.74582340211848]]","[[193.84307172276922, 320.6820275526689]]"
"[(4, 4)]",2800.6,"[[179.02793617685398, 176.74353018622185]]","[[193.8608392490687, 320.6474269059009]]"
"[(4, 4)]",2800.7,"[[179.00006503736324, 176.71328709653773]]","[[193.87869611749463, 320.62972955360704]]"
"[(4, 4)]",2800.8,"[[178.97372498073366, 176.68289494050038]]","[[193.89804071367635, 320.6118664959967]]"
"[(4, 4)]",2800.9,"[[178.95189862592574, 176.79641545694176]]","[[193.9204441742493, 320.5075836456205]]"
"[(4, 4)]",2801.0,"[[179.12134051575734, 177.17082973393025]]","[[194.05677241393906, 320.25136662939667]]"
"[(4, 4)]",2801.1,"[[179.09500368639027, 177.142445418336]]","[[194.076840921161, 320.233589169002]]"
"[(4, 4)]",2801.2,"[[179.07878395124783, 177.11419196152147]]","[[194.10395105933665, 320.21534745328944]]"
"[(4, 4)]",2801.3,"[[179.11321346581528, 177.08549424966807]]","[[194.1604319987715, 320.1969838716759]]"
"[(4, 4)]",2801.4,"[[179.06502125172693, 177.05665376276133]]","[[194.1693429952124, 320.1783344506605]]"
